timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
7909,0.182,-0.008,0.984,-4.044,-12.421,7.08,jalan
7929,0.216,-0.03,1.007,-3.708,-11.795,5.142,jalan
7949,0.118,-0.057,0.974,-4.089,-11.932,4.913,jalan
7969,0.176,-0.04,1.009,-3.052,-11.597,1.999,jalan
7989,0.142,-0.025,0.942,-2.441,-2.686,2.151,jalan
8009,0.172,-0.004,0.971,-2.335,2.35,2.609,jalan
8029,0.237,-0.011,1.022,-2.38,3.113,2.213,jalan
8049,0.29,-0.033,1.082,-3.418,-5.997,1.968,jalan
8069,0.256,-0.048,1.049,-4.349,-12.558,1.083,jalan
8089,0.186,-0.026,1.005,-5.31,-17.303,2.609,jalan
8109,0.274,-0.023,1.015,-4.669,-14.404,-0.504,jalan
8129,0.223,-0.01,1.015,-4.517,-17.258,-1.099,jalan
8149,0.178,-0.027,0.983,-5.02,-15.06,0.061,jalan
8169,0.229,-0.042,0.982,-4.791,-12.131,-0.229,jalan
8189,0.185,-0.018,1.006,-4.898,-11.459,-1.419,jalan
8209,0.181,0.013,0.946,-4.074,-2.914,2.319,jalan
8229,0.175,0.021,0.957,-4.562,-3.006,1.526,jalan
8249,0.379,0.025,0.969,-3.128,5.951,0.916,jalan
8269,0.215,-0.005,1.008,-2.151,-7.843,0.305,jalan
8289,0.322,-0.011,1.025,-2.533,5.005,3.036,jalan
8309,0.174,-0.005,0.972,-3.632,-4.242,3.235,jalan
8329,0.158,-0.003,0.92,-3.372,12.405,3.571,jalan
8349,0.244,-0.028,0.988,-2.136,23.27,3.189,jalan
8369,0.252,-0.014,1.025,-2.457,21.103,5.859,jalan
8389,0.269,-0.05,1.087,-3.082,5.768,3.708,jalan
8409,0.269,-0.074,1.075,-3.799,-4.974,0.61,jalan
8429,0.18,-0.03,0.989,-6.073,-7.324,1.465,jalan
8449,0.187,-0.035,0.983,-5.661,-4.974,-1.816,jalan
8469,0.185,-0.026,0.951,-4.501,0.229,-3.296,jalan
8489,0.176,-0.026,0.962,-4.578,6.134,-2.014,jalan
8509,0.307,-0.056,1.061,-2.991,4.425,-5.127,jalan
8529,0.254,-0.032,1.058,-4.807,-1.328,-4.486,jalan
8549,0.223,-0.015,1.024,-5.905,-4.868,-4.517,jalan
8569,0.203,-0.02,0.973,-6.577,-4.318,-4.852,jalan
8589,0.195,-0.026,0.975,-6.393,-1.114,-5.31,jalan
8673,0.133,0.045,0.973,-3.433,2.426,1.541,jalan
8673,0.133,0.045,0.973,-3.433,2.426,1.541,jalan
8674,0.133,0.045,0.973,-3.433,2.426,1.541,jalan
8674,0.133,0.045,0.973,-3.433,2.426,1.541,jalan
8689,0.114,0.015,0.957,-2.228,6.439,11.551,jalan
8709,0.359,0.072,0.983,-2.121,13.855,25.101,jalan
8729,0.357,0.039,1.086,0.885,3.586,10.925,jalan
8749,0.258,0.005,1.049,-0.137,-6.256,15.289,jalan
8769,0.263,-0.027,1.02,2.106,-9.43,9.659,jalan
8789,0.165,0.023,0.947,1.007,-5.89,10.437,jalan
8809,0.147,-0.028,0.938,1.083,4.333,9.506,jalan
8829,0.192,-0.107,0.978,0.748,7.416,10.01,jalan
8849,0.168,-0.034,0.995,-2.426,8.636,10.452,jalan
8869,0.191,-0.097,0.923,-3.326,12.863,6.287,jalan
8889,0.235,-0.092,0.99,-3.51,19.958,-0.595,jalan
8909,0.244,-0.025,1.068,-0.717,14.221,-7.919,jalan
8929,0.267,-0.005,1.147,4.883,5.035,-2.182,jalan
8949,0.31,0.074,1.066,2.93,-7.721,-1.938,jalan
8969,0.21,-0.038,0.957,-0.763,-14.954,-0.778,jalan
8989,0.116,-0.046,0.903,-5.005,-10.696,0.87,jalan
9009,0.074,0.016,0.926,-0.397,6.531,2.09,jalan
9029,0.221,0.038,0.987,6.424,22.034,1.389,jalan
9049,0.275,-0.024,1.059,7.339,19.318,2.106,jalan
9069,0.214,0.014,1.083,2.914,10.345,5.112,jalan
9089,0.215,0.016,1.028,-2.579,5.508,4.333,jalan
9109,0.207,0.082,1.012,-3.372,-1.007,3.83,jalan
9129,0.191,0.002,0.995,-1.282,-1.907,4.822,jalan
9149,0.296,-0.097,0.978,0.381,-2.213,-1.099,jalan
9169,0.219,-0.104,1.041,-0.198,-3.952,-0.412,jalan
9189,0.253,-0.021,1.077,-2.594,-9.598,-1.968,jalan
9209,0.172,-0.066,1.006,-0.687,-13.916,-4.837,jalan
9229,0.16,-0.079,0.957,-1.678,-13.26,-9.232,jalan
9249,0.207,0.014,0.957,-1.831,-9.186,-6.241,jalan
9269,0.2,0.02,1.001,-2.96,-6.393,-6.821,jalan
9289,0.193,-0.008,0.935,-4.684,-7.187,-4.272,jalan
9309,0.152,0.019,0.943,-4.089,-4.44,-1.984,jalan
9329,0.285,-0.022,1.011,-1.755,1.495,-5.92,jalan
9349,0.364,0.031,1.106,-1.144,-5.157,-5.753,jalan
9369,0.272,-0.029,1.0,-1.053,-5.905,-3.571,jalan
9389,0.178,0.0,0.969,-2.64,-5.447,-0.031,jalan
9409,0.248,0.0,1.019,-3.433,-8.469,-4.883,jalan
9429,0.33,-0.005,1.045,-0.793,-9.308,-7.248,jalan
9449,0.24,0.012,0.977,-1.419,-13.321,-2.274,jalan
9469,0.279,0.053,1.018,-1.328,-19.623,-5.478,jalan
9489,0.356,0.026,1.035,-0.259,-17.319,-13.199,jalan
9509,0.204,-0.019,0.98,-0.351,-13.26,-7.111,jalan
9529,0.225,0.069,0.992,-1.053,-13.504,-7.98,jalan
9549,0.314,-0.022,0.964,0.0,-4.822,-12.238,jalan
9569,0.276,0.099,1.032,-1.404,-12.222,-5.676,jalan
9589,0.35,0.017,1.043,0.046,-14.572,-10.88,jalan
9609,0.331,-0.049,1.01,2.06,-10.773,-10.208,jalan
9629,0.207,0.103,0.952,0.595,-25.452,-5.295,jalan
9649,0.304,0.109,0.968,-0.473,-17.075,-9.155,jalan
9669,0.28,0.012,0.998,-1.297,-8.82,-12.482,jalan
9689,0.315,0.169,1.04,-1.495,-5.173,-13.229,jalan
9709,0.247,0.128,0.942,1.511,12.344,-2.182,jalan
9729,0.332,0.103,0.989,3.006,8.881,0.336,jalan
9800,0.343,-0.075,1.004,-3.22,2.274,-4.303,jalan
9801,0.343,-0.075,1.004,-3.22,2.274,-4.303,jalan
9801,0.343,-0.075,1.004,-3.22,2.274,-4.303,jalan
9809,0.389,-0.064,1.023,-3.403,-2.106,-6.378,jalan
9829,0.361,0.078,0.966,-5.6,-8.392,-1.846,jalan
9849,0.385,-0.037,1.049,-2.777,-9.323,-4.501,jalan
9869,0.285,0.155,1.008,-3.555,-22.064,-7.034,jalan
9889,0.31,0.082,0.915,-4.99,-19.76,-2.777,jalan
9909,0.24,0.053,0.913,-5.051,-7.751,1.831,jalan
9929,0.263,-0.037,0.936,-3.86,-3.479,-2.151,jalan
9949,0.245,0.052,0.995,-6.317,1.77,0.824,jalan
9969,0.333,0.008,1.007,-4.73,-2.945,-10.315,jalan
9989,0.363,0.001,0.983,-2.579,0.381,-7.797,jalan
10009,0.384,-0.066,0.985,-1.755,-2.914,-7.629,jalan
10029,0.367,-0.015,0.981,-4.15,-12.817,-10.223,jalan
10049,0.28,-0.003,0.954,-5.051,-10.269,-8.438,jalan
10069,0.304,0.153,0.969,-5.798,-5.92,-5.02,jalan
10089,0.356,0.083,0.932,-0.412,2.457,-0.854,jalan
10109,0.356,0.021,1.0,-2.411,-1.16,-5.692,jalan
10129,0.266,0.177,0.937,-3.006,8.453,6.76,jalan
10149,0.093,0.192,0.876,-0.748,11.2,8.575,jalan
10169,0.167,-0.051,0.874,-0.671,6.79,10.468,jalan
10189,0.014,0.161,0.884,0.427,17.456,14.404,jalan
10209,0.405,-0.079,0.944,4.501,31.296,8.698,jalan
10229,0.222,0.074,0.987,0.854,32.379,10.391,jalan
10249,0.197,0.085,0.998,-3.433,25.513,6.927,jalan
10269,0.426,0.053,1.089,-10.056,24.323,6.866,jalan
10289,0.308,-0.021,1.027,-14.175,11.261,13.504,jalan
10309,0.292,0.075,1.03,-16.434,3.906,13.763,jalan
10329,0.248,0.088,0.942,-13.687,12.054,15.442,jalan
10349,0.095,0.081,0.904,-3.616,47.684,25.391,jalan
10369,0.222,0.071,1.044,0.183,48.767,20.737,jalan
10389,0.302,-0.078,1.071,-1.572,32.715,16.891,jalan
10409,0.371,-0.158,1.123,-3.723,11.993,10.712,jalan
10429,0.315,-0.118,1.105,-5.6,-3.799,7.263,jalan
10449,0.234,-0.012,1.036,-7.965,-9.354,5.188,jalan
10469,0.173,0.034,0.983,-6.729,-9.705,3.464,jalan
10489,0.175,0.036,0.971,-5.173,-6.454,4.837,jalan
10509,0.175,0.049,0.958,-3.83,-3.021,7.492,jalan
10529,0.219,-0.015,1.015,-3.433,-1.511,9.277,jalan
10549,0.224,-0.034,1.035,-4.105,-0.519,8.865,jalan
10569,0.221,-0.053,1.027,-3.769,-4.257,7.553,jalan
10589,0.211,-0.051,1.009,-3.601,-6.073,5.188,jalan
10609,0.193,-0.045,0.993,-4.639,-6.561,2.991,jalan
10629,0.185,-0.043,0.996,-6.149,-5.295,1.694,jalan
10649,0.198,-0.028,0.993,-6.256,-3.525,0.061,jalan
10669,0.224,-0.02,0.988,-5.157,-2.67,-1.587,jalan
10689,0.228,-0.029,0.995,-4.913,-2.808,-2.457,jalan
10709,0.245,0.007,1.006,-5.02,-2.213,-1.419,jalan
10729,0.26,0.027,1.004,-3.937,-2.319,0.412,jalan
10749,0.256,0.013,1.009,-2.67,-3.052,3.189,jalan
10769,0.255,-0.004,1.009,-1.526,-3.586,5.005,jalan
10789,0.269,-0.032,1.002,-1.343,-4.303,5.753,jalan
10809,0.263,-0.036,0.99,-2.182,-5.066,4.7,jalan
10829,0.257,-0.038,0.995,-2.64,-5.844,4.547,jalan
10849,0.249,-0.021,0.995,-2.609,-5.569,3.51,jalan
10869,0.246,-0.014,0.995,-2.64,-4.227,2.792,jalan
10889,0.261,-0.018,1.004,-3.494,-3.021,2.274,jalan
10909,0.262,-0.02,1.007,-4.654,-3.082,1.74,jalan
10929,0.25,-0.017,1.004,-5.203,-3.952,0.732,jalan
10949,0.249,-0.021,1.001,-5.371,-4.242,0.137,jalan
10969,0.244,-0.018,0.999,-5.829,-4.211,-0.366,jalan
10989,0.245,-0.013,0.998,-6.21,-3.647,-1.083,jalan
11009,0.249,-0.018,0.984,-5.783,-3.265,-2.228,jalan
11029,0.242,-0.031,0.984,-5.341,-3.494,-3.204,jalan
11049,0.227,-0.037,0.986,-5.737,-2.625,-5.096,jalan
11069,0.249,-0.038,0.997,-6.546,-1.068,-7.233,jalan
11089,0.269,-0.027,1.013,-7.065,-1.19,-8.56,jalan
11109,0.271,-0.011,1.007,-7.355,-2.319,-9.262,jalan
11129,0.274,-0.001,0.999,-6.882,-3.265,-8.972,jalan
11149,0.258,-0.002,0.99,-6.577,-3.998,-8.27,jalan
11169,0.25,-0.001,0.969,-5.905,-3.372,-7.538,jalan
11189,0.245,-0.006,0.971,-5.127,-1.709,-7.004,jalan
11209,0.255,-0.005,0.977,-4.898,0.778,-6.744,jalan
11229,0.275,-0.011,0.999,-4.807,2.625,-7.065,jalan
11249,0.282,-0.016,1.023,-5.127,2.045,-6.668,jalan
11269,0.276,0.003,1.007,-5.768,0.473,-5.737,jalan
11289,0.264,0.009,0.99,-5.341,0.198,-5.157,jalan
11309,0.253,0.018,0.976,-4.593,0.885,-4.623,jalan
11329,0.265,0.007,0.988,-4.227,2.243,-3.738,jalan
11349,0.27,0.01,0.988,-3.769,1.495,-3.036,jalan
11369,0.262,-0.001,0.993,-3.372,0.534,-2.731,jalan
11389,0.267,-0.009,0.99,-3.387,0.9,-3.204,jalan
11409,0.279,-0.015,0.998,-3.525,1.343,-3.448,jalan
11429,0.283,-0.004,0.997,-3.952,0.687,-3.769,jalan
11449,0.274,0.014,0.99,-3.723,-0.29,-3.372,jalan
11469,0.25,0.01,0.988,-3.128,-0.137,-2.533,jalan
11489,0.26,-0.006,0.985,-3.067,1.266,-2.426,jalan
11509,0.279,-0.016,0.994,-3.372,2.411,-3.204,jalan
11529,0.279,-0.013,0.993,-3.555,1.862,-3.922,jalan
11549,0.264,0.001,0.987,-3.387,1.617,-4.242,jalan
11569,0.262,0.007,0.984,-3.006,2.289,-3.983,jalan
11652,0.276,-0.002,0.989,-2.945,6.18,-3.723,jalan
11653,0.276,-0.002,0.989,-2.945,6.18,-3.723,jalan
11653,0.276,-0.002,0.989,-2.945,6.18,-3.723,jalan
11654,0.276,-0.002,0.989,-2.945,6.18,-3.723,jalan
11669,0.283,0.008,0.989,-3.372,5.829,-3.86,jalan
11689,0.283,0.017,0.983,-3.571,5.798,-4.456,jalan
11709,0.282,0.004,0.987,-2.731,6.393,-4.639,jalan
11729,0.294,-0.026,0.994,-2.792,6.622,-5.798,jalan
11749,0.303,-0.035,1.003,-5.096,5.249,-6.134,jalan
11769,0.298,-0.01,0.992,-7.019,3.647,-6.439,jalan
11789,0.286,0.021,0.984,-7.477,2.579,-6.165,jalan
11809,0.288,0.028,0.989,-7.233,2.365,-5.875,jalan
11829,0.301,0.009,1.002,-6.912,1.968,-5.066,jalan
11849,0.305,0.017,1.007,-7.278,0.198,-3.708,jalan
11869,0.289,0.029,0.997,-7.05,-1.999,-2.914,jalan
11889,0.289,0.001,0.993,-6.821,-2.396,-2.167,jalan
11909,0.294,-0.034,0.99,-7.523,-3.296,-1.587,jalan
11929,0.274,-0.04,0.973,-7.553,-3.677,-1.389,jalan
11949,0.259,-0.023,0.969,-6.729,-2.548,-0.519,jalan
11969,0.264,-0.024,0.991,-7.416,0.458,1.953,jalan
11989,0.312,-0.005,1.041,-9.613,3.235,6.897,jalan
12009,0.367,0.02,1.073,-10.849,0.992,13.168,jalan
12029,0.348,0.021,1.043,-11.322,-4.898,19.15,jalan
12049,0.291,0.003,0.988,-11.154,-7.172,24.612,jalan
12069,0.256,-0.01,0.949,-10.681,-4.318,28.244,jalan
12089,0.251,-0.027,0.941,-10.345,1.083,30.716,jalan
12109,0.264,-0.032,0.958,-9.75,5.493,32.593,jalan
12129,0.274,-0.045,0.973,-8.499,6.851,32.867,jalan
12149,0.274,-0.069,0.971,-7.019,6.47,31.967,jalan
12169,0.264,-0.08,0.974,-5.478,5.402,30.06,jalan
12189,0.255,-0.083,0.976,-5.096,5.341,28.214,jalan
12209,0.276,-0.085,0.978,-5.6,6.241,27.054,jalan
12229,0.291,-0.073,0.982,-5.508,6.989,26.657,jalan
12249,0.297,-0.071,0.991,-5.066,6.47,26.81,jalan
12269,0.294,-0.085,1.003,-5.203,5.386,27.42,jalan
12289,0.301,-0.091,0.991,-5.386,5.066,27.267,jalan
12309,0.319,-0.096,0.984,-4.883,4.593,27.115,jalan
12329,0.339,-0.102,0.992,-4.974,3.143,27.466,jalan
12349,0.352,-0.085,0.996,-5.478,0.031,29.068,jalan
12369,0.35,-0.035,0.972,-4.44,-3.647,31.601,jalan
12389,0.325,-0.028,0.947,-2.823,-5.692,33.752,jalan
12409,0.296,-0.048,0.932,-1.404,-4.776,35.797,jalan
12429,0.289,-0.076,0.918,0.961,-1.892,36.362,jalan
12449,0.318,-0.109,0.912,3.296,-0.031,35.172,jalan
12469,0.328,-0.129,0.926,5.417,0.259,32.578,jalan
12489,0.342,-0.122,0.917,7.721,1.953,31.815,jalan
12509,0.364,-0.068,0.909,10.056,3.403,33.615,jalan
12529,0.351,-0.028,0.911,12.466,5.829,35.98,jalan
12549,0.337,-0.036,0.914,15.167,9.354,38.361,jalan
12569,0.334,-0.074,0.946,17.059,13.855,41.794,jalan
12589,0.343,-0.1,0.992,18.707,17.624,44.22,jalan
12609,0.381,-0.099,1.022,19.577,20.615,46.692,jalan
12629,0.399,-0.105,1.06,19.348,19.73,47.241,jalan
12649,0.42,-0.118,1.074,18.616,17.014,47.653,jalan
12669,0.357,-0.207,1.162,14.023,12.054,46.936,jalan
12689,0.242,-0.323,1.314,3.113,12.146,40.771,jalan
12709,0.309,-0.394,1.292,-7.645,4.776,23.941,jalan
12729,0.239,-0.369,1.232,-13.718,-8.118,8.026,jalan
12804,-0.068,0.218,0.774,21.805,0.076,26.321,jalan
12805,-0.068,0.218,0.774,21.805,0.076,26.321,jalan
12805,-0.068,0.218,0.774,21.805,0.076,26.321,jalan
12809,-0.089,0.185,0.775,22.247,2.945,26.917,jalan
12829,-0.076,-0.048,0.85,19.196,18.143,23.438,jalan
12849,0.017,-0.194,0.967,12.283,27.39,16.235,jalan
12869,0.146,-0.226,1.07,10.223,30.228,4.944,jalan
12889,0.297,-0.124,1.177,10.757,24.734,-5.508,jalan
12909,0.369,-0.012,1.22,13.016,7.614,-14.832,jalan
12929,0.31,0.054,1.141,16.068,-10.162,-18.204,jalan
12949,0.234,0.09,1.047,19.241,-17.96,-17.563,jalan
12969,0.205,0.072,0.95,20.248,-19.394,-16.83,jalan
12989,0.173,0.009,0.893,19.485,-16.678,-16.876,jalan
13009,0.145,-0.014,0.881,17.41,-11.597,-18.143,jalan
13029,0.169,-0.017,0.916,16.312,-6.134,-21.515,jalan
13049,0.221,0.008,0.954,15.823,-4.013,-24.246,jalan
13069,0.248,0.023,0.965,14.099,-7.675,-25.528,jalan
13089,0.215,0.04,0.946,10.04,-9.491,-25.238,jalan
13109,0.202,0.041,0.917,5.188,-6.821,-24.979,jalan
13129,0.215,0.032,0.894,0.854,-3.143,-23.911,jalan
13149,0.241,0.023,0.873,-3.983,-0.977,-22.598,jalan
13169,0.264,0.014,0.862,-9.888,0.504,-22.766,jalan
13189,0.289,0.025,0.865,-15.289,2.182,-20.813,jalan
13209,0.306,0.05,0.879,-20.02,3.662,-17.532,jalan
13229,0.309,0.086,0.932,-23.178,3.571,-14.191,jalan
13249,0.273,0.188,1.018,-22.125,1.221,-8.316,jalan
13269,0.285,0.21,1.044,-16.129,0.534,-9.46,jalan
13289,0.336,0.071,1.05,-12.589,-3.418,-7.477,jalan
13309,0.334,0.046,1.024,-12.558,-11.017,-1.862,jalan
13329,0.394,0.096,1.005,-8.362,-13.031,-7.767,jalan
13349,0.49,-0.018,1.036,-2.884,-12.054,-22.339,jalan
13369,0.519,-0.139,1.031,-6.027,-17.029,-31.982,jalan
13389,0.459,-0.068,0.977,-13.031,-20.05,-38.269,jalan
13409,0.483,0.018,0.93,-16.205,-18.112,-46.89,jalan
13429,0.451,0.072,0.911,-18.738,-16.617,-48.752,jalan
13449,0.152,0.243,1.082,-14.16,-11.23,-41.245,jalan
13469,-0.077,0.458,1.4,0.275,-1.144,-17.197,jalan
13489,0.154,0.483,1.46,20.676,1.19,8.804,jalan
13509,0.211,0.161,1.297,29.205,-9.308,10.422,jalan
13529,0.119,-0.248,1.07,18.585,-20.584,-6.058,jalan
13549,-0.113,-0.347,0.91,-0.61,-25.513,-26.108,jalan
13569,-0.221,-0.342,0.894,-9.064,-3.464,-39.719,jalan
13589,0.055,-0.272,0.972,-11.368,18.494,-34.958,jalan
13609,0.223,-0.118,1.088,-20.569,23.941,-23.254,jalan
13629,0.249,0.043,1.152,-31.067,21.21,-4.883,jalan
13649,0.275,0.147,1.1,-36.728,13.596,7.324,jalan
13669,0.253,0.145,0.956,-35.599,4.196,12.451,jalan
13689,0.199,0.103,0.84,-30.441,-2.808,16.663,jalan
13709,0.162,0.06,0.819,-24.673,-5.02,21.545,jalan
13729,0.108,-0.007,0.807,-21.576,1.648,27.328,jalan
13749,0.13,-0.065,0.832,-22.522,9.811,36.636,jalan
13769,0.198,-0.078,0.873,-23.331,14.313,43.808,jalan
13789,0.26,-0.068,0.894,-18.051,13.794,36.56,jalan
13809,0.305,-0.087,0.873,-9.949,10.91,23.636,jalan
13829,0.314,-0.106,0.826,-3.25,7.095,14.252,jalan
13849,0.355,-0.053,0.804,2.319,7.019,9.72,jalan
13869,0.451,0.001,0.867,7.523,3.937,8.911,jalan
13889,0.489,0.008,0.935,13.26,-6.531,10.849,jalan
13909,0.438,-0.07,0.994,16.861,-18.082,13.916,jalan
13929,0.401,-0.159,1.058,13.672,-21.042,14.725,jalan
13949,0.453,-0.187,1.087,8.652,-21.622,10.162,jalan
13969,0.383,-0.164,1.035,6.653,-23.529,2.747,jalan
13989,0.354,-0.082,0.967,5.981,-14.313,4.944,jalan
14009,0.423,0.052,0.976,5.035,1.678,16.068,jalan
14029,0.515,0.076,1.049,7.95,0.916,24.963,jalan
14049,0.227,-0.144,1.193,7.339,-10.971,25.864,jalan
14069,-0.174,-0.526,1.383,-4.44,-13.077,21.912,jalan
14089,-0.322,-0.538,1.465,-35.675,-6.714,13.184,jalan
14109,-0.062,-0.06,1.332,-62.302,-3.906,8.316,jalan
14129,0.083,0.452,1.15,-53.04,-10.178,2.151,jalan
14149,0.11,0.694,1.043,-11.246,-0.732,11.429,jalan
14169,0.218,0.333,1.108,31.235,3.937,8.987,jalan
14189,0.277,-0.267,1.225,41.061,-4.211,-7.538,jalan
14209,0.287,-0.456,1.192,31.662,-16.724,-31.586,jalan
14229,0.229,-0.34,1.011,24.551,-31.708,-47.485,jalan
14249,0.071,-0.046,0.831,17.075,-35.156,-53.467,jalan
14269,-0.008,0.16,0.706,12.1,-20.294,-53.864,jalan
14289,0.057,0.204,0.667,8.881,4.822,-50.278,jalan
14309,0.196,0.141,0.745,5.661,21.942,-41.733,jalan
14329,0.359,0.047,0.887,6.287,24.49,-37.491,jalan
14349,0.396,-0.01,0.939,4.242,12.421,-30.472,jalan
14369,0.324,0.03,0.849,-4.379,3.54,-16.113,jalan
14389,0.333,0.072,0.717,-11.597,4.715,-8.27,jalan
14409,0.321,0.047,0.703,-18.799,4.761,-4.44,jalan
14429,0.599,0.087,0.802,-18.845,25.97,-12.009,jalan
14449,0.402,-0.06,0.889,-28.519,2.579,3.677,jalan
14469,0.272,0.038,0.998,-27.42,-1.221,-5.432,jalan
14489,0.328,0.095,1.017,-19.775,2.579,-10.208,jalan
14509,0.36,0.071,1.028,-10.254,-1.694,0.824,jalan
14592,0.326,-0.223,1.053,6.454,29.846,-38.864,jalan
14593,0.326,-0.223,1.053,6.454,29.846,-38.864,jalan
14594,0.326,-0.223,1.053,6.454,29.846,-38.864,jalan
14594,0.326,-0.223,1.053,6.454,29.846,-38.864,jalan
14609,0.558,-0.152,1.011,1.068,31.448,-52.948,jalan
14629,0.438,0.0,1.099,-4.501,22.186,-55.664,jalan
14649,0.183,0.177,1.381,0.565,16.006,-45.135,jalan
14669,0.211,0.352,1.604,7.675,-8.835,-13.916,jalan
14689,0.061,0.499,1.423,21.637,-17.731,16.693,jalan
14709,-0.16,0.204,1.102,19.806,-12.222,15.9,jalan
14729,-0.124,-0.129,0.858,5.997,3.83,-4.486,jalan
14749,-0.11,-0.31,0.796,-1.816,9.201,-28.961,jalan
14769,0.036,-0.365,0.866,-8.469,20.309,-33.829,jalan
14789,0.187,-0.167,1.036,-7.126,22.995,-18.768,jalan
14809,0.141,0.007,1.107,-14.648,18.494,-11.429,jalan
14829,0.1,0.039,1.091,-27.786,21.378,-7.874,jalan
14849,0.308,0.069,1.08,-38.025,6.882,-4.044,jalan
14869,0.25,0.079,0.998,-35.583,-7.599,-0.214,jalan
14889,0.16,0.062,0.878,-30.197,-10.574,2.762,jalan
14909,0.11,-0.016,0.86,-29.037,-6.943,8.621,jalan
14929,0.177,-0.073,0.916,-34.637,-6.409,22.461,jalan
14949,0.13,-0.093,0.923,-36.148,-5.966,19.943,jalan
14969,0.188,-0.106,0.888,-28.793,-10.941,15.762,jalan
14989,0.295,-0.062,0.895,-21.545,-12.817,14.511,jalan
15009,0.349,-0.016,0.898,-13.092,-16.373,11.536,jalan
15029,0.312,-0.028,0.876,-6.714,-19.18,8.499,jalan
15049,0.253,-0.045,0.832,-2.411,-16.052,9.46,jalan
15069,0.255,-0.066,0.824,1.907,-8.118,11.963,jalan
15089,0.348,-0.092,0.888,3.723,-7.858,15.915,jalan
15109,0.408,-0.098,1.038,1.877,-8.438,18.417,jalan
15129,0.376,-0.059,1.097,2.426,-8.987,24.994,jalan
15149,0.387,0.027,1.068,5.844,-5.692,32.654,jalan
15169,0.394,0.056,1.042,8.667,-4.669,35.4,jalan
15189,0.4,0.02,1.014,10.712,-1.892,41.931,jalan
15209,0.459,0.01,0.985,14.648,3.372,48.691,jalan
15229,0.237,-0.204,1.098,15.381,2.548,46.021,jalan
15249,0.0,-0.442,1.377,2.029,9.094,29.922,jalan
15269,0.045,-0.575,1.483,-15.274,-4.562,4.303,jalan
15289,0.084,-0.467,1.357,-32.608,-23.987,-4.974,jalan
15309,0.14,0.172,1.026,-25.772,-30.319,5.127,jalan
15329,0.017,0.637,0.854,-4.105,-28.549,15.32,jalan
15349,0.016,0.547,0.851,17.471,-17.181,28.214,jalan
15369,0.079,0.06,0.948,20.615,-1.892,36.285,jalan
15389,0.123,-0.254,1.093,15.427,11.642,23.407,jalan
15409,0.289,-0.28,1.138,17.426,9.094,1.389,jalan
15429,0.301,-0.106,1.065,20.416,2.899,-10.269,jalan
15449,0.303,0.051,1.018,19.424,-10.162,-13.809,jalan
15469,0.234,0.056,0.926,15.564,-19.104,-15.869,jalan
15489,0.186,0.039,0.856,11.993,-19.363,-14.587,jalan
15509,0.239,0.01,0.841,9.903,-19.958,-13.596,jalan
15529,0.16,-0.013,0.808,5.341,-14.221,-12.039,jalan
15549,0.181,0.026,0.821,-0.076,-5.066,-8.621,jalan
15569,0.212,0.052,0.863,-3.128,1.923,-5.295,jalan
15589,0.285,0.08,0.851,-4.745,6.409,-5.463,jalan
15609,0.329,0.018,0.838,-9.796,12.1,-2.838,jalan
15629,0.335,0.052,0.862,-9.506,11.993,-4.623,jalan
15649,0.392,-0.037,0.845,-9.964,6.454,-9.415,jalan
15669,0.35,-0.058,0.842,-11.261,0.473,-15.106,jalan
15689,0.311,-0.016,0.912,-13.336,-3.586,-18.036,jalan
15709,0.329,-0.008,0.965,-16.174,-5.569,-20.34,jalan
15729,0.353,0.084,0.98,-16.373,-3.479,-17.929,jalan
15805,0.549,0.026,1.019,-6.256,-1.541,-8.575,jalan
15806,0.549,0.026,1.019,-6.256,-1.541,-8.575,jalan
15806,0.549,0.026,1.019,-6.256,-1.541,-8.575,jalan
15809,0.543,-0.001,1.022,-4.868,-1.495,-11.353,jalan
15829,0.465,-0.098,1.028,0.275,-2.609,-26.657,jalan
15849,0.352,-0.095,1.098,-0.214,-7.584,-36.438,jalan
15869,0.248,-0.016,1.277,0.214,-14.13,-35.69,jalan
15889,0.281,0.177,1.389,1.831,-20.172,-21.637,jalan
15909,0.258,0.361,1.333,8.24,-35.08,-5.28,jalan
15929,0.192,0.171,1.134,15.35,-43.045,-11.2,jalan
15949,0.012,-0.152,0.925,16.586,-44.144,-23.178,jalan
15969,-0.149,-0.443,0.828,5.325,-36.285,-33.035,jalan
15989,-0.156,-0.312,0.841,-1.266,-16.342,-40.97,jalan
16009,0.127,-0.109,0.986,-1.602,13.168,-34.027,jalan
16029,0.365,0.024,1.147,-13.168,22.324,-15.93,jalan
16049,0.428,0.101,1.171,-25.925,27.344,4.852,jalan
16069,0.537,0.138,1.198,-30.945,15.274,15.671,jalan
16089,0.449,0.069,1.084,-28.61,-0.717,21.072,jalan
16109,0.371,-0.001,0.906,-25.864,-13.565,25.162,jalan
16129,0.32,-0.025,0.769,-22.827,-17.914,26.337,jalan
16149,0.217,-0.05,0.689,-20.401,-11.108,25.925,jalan
16169,0.221,-0.078,0.744,-17.075,7.462,25.635,jalan
16189,0.294,-0.081,0.849,-12.451,17.639,23.544,jalan
16209,0.425,-0.075,0.912,-7.584,14.786,16.449,jalan
16229,0.427,-0.042,0.888,-5.219,6.119,9.796,jalan
16249,0.419,-0.061,0.862,-2.594,7.111,7.797,jalan
