Bus Voltage (V),Current (mA),Power (mW)
4.688,68.7,318.0
4.64,68.0,312.0
4.696,49.6,232.0
4.684,48.4,226.0
4.648,65.2,302.0
4.636,48.3,226.0
4.696,48.6,230.0
4.692,48.4,226.0
4.64,66.1,304.0
4.684,49.1,230.0
4.692,49.4,230.0
4.648,66.3,308.0
4.64,62.3,292.0
4.692,48.2,226.0
4.688,48.6,230.0
4.64,66.0,314.0
4.684,48.7,230.0
4.688,49.2,230.0
4.684,68.8,318.0
4.644,67.8,314.0
4.688,48.1,226.0
4.696,48.7,230.0
4.644,66.5,308.0
4.64,66.1,230.0
4.684,49.0,230.0
4.684,49.2,230.0
4.64,66.0,304.0
4.688,48.0,222.0
4.692,48.2,226.0
4.636,66.3,308.0
4.64,69.4,322.0
4.68,48.8,230.0
4.688,49.1,230.0
4.644,66.8,312.0
4.692,48.4,226.0
4.684,47.9,226.0
4.692,48.4,314.0
4.644,69.0,322.0
4.688,49.3,232.0
4.684,48.6,230.0
4.644,66.6,312.0
4.644,68.5,304.0
4.688,47.8,222.0
4.688,48.1,226.0
4.636,66.4,308.0
4.656,48.8,232.0
4.688,48.8,230.0
4.684,53.5,250.0
4.636,67.5,314.0
4.688,48.2,226.0
4.684,47.9,222.0
4.644,66.6,308.0
4.636,49.1,230.0
4.688,49.4,232.0
4.684,48.8,312.0
4.636,66.6,308.0
4.688,48.9,230.0
4.688,48.6,230.0
4.644,66.1,302.0
4.636,65.8,308.0
4.688,49.4,232.0
4.684,49.3,230.0
4.64,69.3,314.0
4.684,49.1,226.0
4.692,48.7,230.0
4.688,68.3,318.0
4.64,65.6,308.0
4.688,49.0,230.0
4.688,49.2,230.0
4.636,66.3,308.0
4.648,48.4,226.0
4.692,48.7,226.0
4.68,48.2,226.0
4.64,65.0,302.0
4.684,48.1,226.0
4.684,49.0,232.0
4.644,70.0,322.0
4.644,68.7,318.0
4.684,48.0,226.0
4.692,48.7,230.0
4.636,68.6,322.0
4.692,47.8,222.0
4.684,48.9,230.0
4.692,66.7,308.0
4.64,69.4,298.0
4.684,48.9,230.0
4.688,48.9,230.0
4.64,67.4,312.0
4.684,48.0,226.0
4.688,48.0,226.0
4.692,55.3,256.0
4.64,67.6,314.0
4.684,48.8,230.0
4.688,48.0,226.0
4.64,67.3,312.0
4.64,48.7,230.0
4.684,47.7,222.0
4.688,48.1,272.0
4.644,69.6,322.0
4.684,49.1,230.0
4.688,48.1,226.0
4.656,66.5,304.0
4.64,69.0,314.0
4.692,48.3,226.0
4.684,47.9,222.0
4.648,66.8,312.0
4.632,57.3,232.0
4.688,49.0,230.0
4.684,48.3,226.0
4.644,66.5,308.0
4.688,48.3,230.0
4.692,47.8,222.0
4.64,66.0,304.0
4.648,66.7,312.0
4.684,49.4,232.0
4.68,48.3,226.0
4.636,65.4,304.0
4.68,48.9,230.0
4.688,48.6,230.0
4.684,59.7,312.0
4.636,65.9,304.0
4.68,49.8,232.0
4.684,48.8,230.0
4.636,65.6,308.0
4.668,48.7,230.0
4.688,49.0,230.0
4.688,48.3,222.0
4.636,66.6,322.0
4.688,49.7,230.0
4.688,49.6,232.0
4.684,65.2,302.0
4.64,52.2,246.0
4.684,48.5,230.0
4.692,48.2,226.0
4.628,67.5,312.0
4.676,49.3,232.0
4.68,49.5,232.0
4.684,69.0,322.0
4.636,65.2,302.0
4.684,48.4,226.0
4.688,49.0,230.0
4.636,65.4,314.0
4.64,64.7,302.0
4.688,49.0,230.0
4.684,57.9,268.0
4.628,66.4,318.0
4.692,47.9,226.0
4.684,48.8,230.0
4.64,68.8,318.0
4.632,67.1,230.0
4.684,48.8,230.0
4.684,49.5,232.0
4.632,69.3,322.0
4.684,47.8,222.0
4.688,48.2,226.0
4.64,69.0,322.0
4.636,58.2,272.0
4.68,48.5,226.0
4.684,49.1,230.0
4.636,67.8,314.0
4.64,48.6,226.0
4.684,47.9,226.0
4.68,48.1,304.0
4.64,66.9,312.0
4.684,48.5,226.0
4.684,49.0,230.0
4.632,66.8,314.0
4.632,66.5,230.0
4.68,48.4,226.0
4.688,47.7,222.0
4.632,66.3,308.0
4.684,48.9,230.0
4.684,48.1,226.0
4.684,66.2,304.0
4.636,68.8,318.0
4.68,48.9,230.0
4.684,47.8,222.0
4.632,68.3,318.0
4.632,48.6,230.0
4.68,48.5,226.0
4.688,48.7,312.0
4.624,66.2,308.0
4.688,49.5,232.0
4.68,48.5,230.0
4.66,65.4,302.0
4.636,68.5,318.0
4.688,48.8,230.0
4.68,48.8,230.0
4.636,69.3,314.0
4.684,49.5,232.0
4.676,49.0,230.0
4.684,66.2,308.0
4.636,68.4,294.0
4.688,48.8,226.0
4.68,49.1,230.0
4.632,69.0,322.0
4.644,48.7,226.0
4.684,49.3,230.0
4.684,48.5,226.0
4.632,66.3,308.0
4.684,48.3,226.0
4.688,48.6,230.0
4.636,69.5,322.0
4.628,67.7,314.0
4.684,49.2,230.0
4.68,49.1,226.0
4.636,67.3,322.0
4.676,47.9,222.0
4.688,48.4,226.0
4.676,66.2,304.0
4.632,66.6,314.0
4.676,49.2,230.0
4.684,49.0,230.0
4.632,66.4,308.0
4.64,68.1,226.0
4.684,47.9,222.0
4.688,48.8,230.0
4.632,69.1,322.0
4.684,48.9,230.0
4.684,49.5,226.0
4.628,65.9,304.0
4.636,66.3,312.0
4.68,47.8,222.0
4.684,48.1,226.0
4.624,66.1,304.0
4.664,49.5,232.0
4.676,48.8,230.0
4.684,48.8,304.0
4.636,68.2,314.0
4.688,48.8,230.0
4.684,47.9,222.0
4.64,66.7,318.0
4.632,57.2,232.0
4.68,49.5,232.0
4.68,48.8,230.0
4.628,68.0,314.0
4.692,48.9,230.0
4.676,48.4,226.0
4.648,68.3,318.0
4.632,66.1,304.0
4.684,49.4,232.0
4.68,48.9,232.0
4.64,68.8,318.0
4.628,48.7,230.0
4.688,48.6,226.0
4.68,47.7,308.0
4.628,66.0,304.0
4.68,49.6,232.0
4.68,49.1,230.0
4.64,69.0,318.0
4.632,66.0,304.0
4.684,49.0,230.0
4.676,48.3,226.0
4.632,68.1,312.0
4.68,48.7,230.0
4.684,49.8,232.0
4.676,69.0,322.0
4.636,66.0,308.0
4.684,48.4,226.0
4.688,49.0,230.0
4.628,66.8,312.0
4.632,48.0,222.0
4.684,49.5,230.0
4.68,49.5,232.0
4.632,69.1,322.0
4.676,48.0,226.0
4.684,48.8,230.0
4.632,66.5,308.0
4.628,65.3,304.0
4.684,48.5,226.0
4.688,49.7,232.0
4.632,68.9,312.0
4.684,48.1,226.0
4.676,48.2,226.0
4.684,66.6,308.0
4.636,67.4,318.0
4.684,48.0,226.0
4.684,48.9,230.0
4.636,67.8,314.0
4.632,67.9,230.0
4.676,48.2,222.0
4.684,48.2,226.0
4.628,66.0,304.0
4.68,48.3,226.0
4.68,48.3,226.0
4.64,68.7,318.0
4.624,67.1,312.0
4.684,48.5,226.0
4.68,48.3,226.0
4.64,67.6,312.0
4.672,48.7,230.0
4.688,48.3,226.0
4.68,49.0,302.0
4.628,69.3,314.0
4.68,49.3,230.0
4.676,47.9,222.0
4.636,67.7,314.0
4.636,49.1,230.0
4.684,48.3,226.0
4.68,48.4,226.0
4.628,67.9,314.0
4.68,49.5,232.0
4.684,48.8,230.0
4.66,64.8,302.0
4.636,65.8,304.0
4.68,49.1,230.0
4.676,48.5,230.0
4.628,67.2,312.0
4.628,49.1,230.0
4.68,49.7,232.0
4.676,48.1,282.0
4.636,68.4,318.0
4.68,48.9,230.0
4.684,48.7,230.0
4.644,67.5,304.0
4.636,66.2,308.0
4.68,49.9,232.0
4.684,48.5,226.0
4.632,68.4,308.0
4.672,48.3,226.0
4.684,48.9,230.0
4.688,69.0,322.0
4.632,66.1,304.0
4.676,49.0,230.0
4.684,49.7,232.0
4.632,66.4,308.0
4.632,47.9,222.0
4.68,48.3,226.0
4.684,49.0,230.0
4.628,69.0,322.0
4.68,48.8,230.0
4.68,49.7,232.0
4.648,69.0,312.0
4.628,58.8,276.0
4.688,48.1,226.0
4.68,49.1,230.0
4.624,66.0,312.0
4.684,48.8,230.0
4.68,49.1,230.0
4.684,65.0,302.0
4.628,69.5,318.0
4.688,48.0,226.0
4.68,48.4,226.0
4.632,66.7,308.0
4.628,65.9,230.0
4.684,49.1,226.0
4.676,48.9,230.0
4.636,67.0,312.0
4.68,48.6,226.0
4.68,48.1,226.0
4.668,66.4,308.0
4.632,69.2,322.0
4.676,49.5,232.0
4.676,48.9,230.0
4.628,67.1,312.0
4.68,49.0,230.0
4.68,48.5,226.0
4.684,48.5,304.0
4.632,66.8,302.0
4.684,49.2,230.0
4.68,49.2,230.0
4.628,66.2,304.0
4.632,67.6,230.0
4.68,48.4,226.0
4.68,48.1,226.0
4.632,65.7,304.0
4.68,49.0,230.0
4.684,48.9,230.0
4.628,67.8,314.0
4.632,66.1,308.0
4.676,48.9,230.0
4.684,48.5,226.0
4.628,65.6,304.0
4.632,48.4,226.0
4.68,49.2,230.0
4.68,49.6,246.0
4.628,69.2,322.0
4.68,48.7,230.0
4.68,48.9,230.0
4.66,65.5,318.0
4.624,65.5,304.0
4.68,48.9,230.0
4.676,49.4,232.0
4.624,66.6,304.0
4.676,49.6,230.0
4.68,48.9,230.0
4.68,51.3,240.0
4.624,65.8,304.0
4.688,48.4,226.0
4.68,49.0,230.0
4.684,67.9,314.0
4.624,66.3,312.0
4.684,49.3,230.0
4.684,48.7,230.0
4.628,67.3,312.0
4.664,48.2,226.0
4.68,48.4,226.0
4.64,69.6,318.0
4.624,66.5,308.0
4.68,49.1,230.0
4.68,48.5,226.0
4.632,67.4,304.0
4.652,48.0,226.0
4.684,48.2,226.0
4.68,66.2,304.0
4.632,69.8,312.0
4.68,49.0,230.0
4.68,48.9,230.0
4.636,69.0,322.0
4.628,53.0,226.0
4.68,48.0,226.0
4.676,48.3,226.0
4.628,66.7,308.0
4.672,49.6,232.0
4.68,49.2,230.0
4.676,65.0,302.0
4.636,69.2,322.0
4.676,48.5,226.0
4.684,48.2,222.0
4.628,68.1,314.0
4.676,49.8,232.0
4.676,49.5,232.0
4.684,48.8,222.0
4.628,67.2,312.0
4.676,48.8,230.0
4.68,48.7,230.0
4.676,64.9,308.0
4.636,68.2,246.0
4.676,49.7,232.0
4.68,49.2,230.0
4.628,67.5,312.0
4.68,49.0,230.0
4.68,48.4,226.0
4.68,65.4,302.0
4.628,69.0,322.0
4.684,49.7,232.0
4.68,49.5,232.0
4.62,66.1,304.0
4.628,48.4,226.0
4.68,48.7,230.0
4.68,48.6,226.0
4.624,65.5,302.0
4.684,48.7,230.0
4.676,49.9,232.0
4.636,69.6,314.0
4.624,56.1,262.0
4.688,48.3,226.0
4.68,48.8,230.0
4.632,65.5,308.0
4.684,48.2,226.0
4.684,49.7,232.0
4.68,68.2,314.0
4.636,69.2,322.0
4.68,48.1,226.0
4.68,49.2,230.0
4.632,69.1,322.0
4.628,56.4,226.0
4.684,48.8,230.0
4.676,50.0,232.0
4.632,70.2,324.0
4.676,48.3,226.0
4.688,48.2,226.0
4.684,65.2,302.0
4.64,66.8,308.0
4.684,48.2,226.0
4.684,49.2,230.0
4.628,67.7,314.0
4.672,49.2,230.0
4.68,47.9,222.0
4.684,53.6,302.0
4.632,66.2,318.0
4.676,48.2,226.0
4.68,48.5,226.0
4.624,69.8,324.0
4.636,50.9,232.0
4.676,48.3,226.0
4.684,48.4,226.0
4.628,67.1,312.0
4.684,48.6,230.0
4.68,48.0,226.0
4.624,66.4,308.0
4.632,51.1,240.0
4.68,49.6,230.0
4.684,48.0,226.0
4.632,68.8,318.0
4.68,48.7,230.0
4.676,48.5,226.0
4.684,48.4,314.0
4.624,66.9,308.0
4.688,50.0,236.0
4.672,48.7,230.0
4.636,65.6,312.0
4.628,67.0,314.0
4.688,48.9,230.0
4.68,48.6,226.0
4.636,67.4,308.0
4.68,49.7,230.0
4.676,49.6,232.0
4.68,65.5,304.0
4.628,67.4,314.0
4.684,49.0,230.0
4.676,48.4,226.0
4.632,66.8,312.0
4.624,49.2,230.0
4.684,49.6,232.0
4.68,48.8,226.0
4.636,68.7,318.0
4.68,48.2,226.0
4.684,48.8,230.0
4.632,67.6,308.0
4.628,55.0,256.0
4.68,49.4,232.0
4.68,49.5,230.0
4.628,68.0,322.0
4.68,48.2,226.0
4.684,48.0,226.0
4.68,68.9,318.0
4.632,65.7,266.0
4.676,49.3,230.0
4.684,49.8,232.0
4.624,66.2,308.0
4.668,48.0,226.0
4.68,48.4,226.0
4.68,48.8,226.0
4.632,69.0,322.0
4.684,48.7,226.0
4.68,49.2,230.0
4.632,69.7,324.0
4.632,68.3,318.0
4.676,48.3,226.0
4.68,48.5,226.0
4.632,66.3,304.0
4.68,48.6,226.0
4.68,49.1,230.0
4.684,60.1,308.0
4.632,69.8,302.0
4.684,48.5,226.0
4.68,48.1,226.0
