Bus Voltage (V),Current (mA),Power (mW)
4.676,49.0,230.0
4.672,48.4,226.0
4.66,66.7,312.0
4.672,48.5,226.0
4.676,48.6,226.0
4.636,48.2,226.0
4.68,47.8,222.0
4.676,49.2,230.0
4.66,49.2,230.0
4.676,48.1,226.0
4.68,48.4,226.0
4.632,52.4,226.0
4.68,48.0,222.0
4.68,47.9,222.0
4.668,48.5,226.0
4.676,48.9,230.0
4.672,48.2,226.0
4.66,48.5,226.0
4.676,48.8,230.0
4.68,48.2,230.0
4.672,48.0,222.0
4.68,48.3,226.0
4.676,49.1,230.0
4.68,49.0,226.0
4.676,48.4,226.0
4.684,55.8,258.0
4.68,48.5,226.0
4.672,47.9,222.0
4.676,48.4,288.0
4.672,49.1,230.0
4.68,48.6,226.0
4.668,67.3,226.0
4.68,48.6,226.0
4.676,48.6,226.0
4.64,49.4,230.0
4.676,47.9,222.0
4.68,48.4,230.0
4.66,48.2,226.0
4.672,48.4,226.0
4.676,48.7,226.0
4.648,48.9,230.0
4.68,48.3,226.0
4.672,47.6,222.0
4.68,48.5,226.0
4.676,48.6,226.0
4.684,48.4,226.0
4.672,49.0,230.0
4.684,48.8,230.0
4.672,48.4,286.0
4.68,47.9,222.0
4.68,48.3,226.0
4.676,48.5,226.0
4.676,48.3,222.0
4.668,48.8,230.0
4.676,67.1,312.0
4.676,48.4,226.0
4.68,48.0,222.0
4.676,48.3,226.0
4.68,49.1,230.0
4.676,48.2,226.0
4.648,59.6,226.0
4.676,48.9,230.0
4.676,49.0,230.0
4.644,47.7,222.0
4.676,48.0,226.0
4.68,48.7,226.0
4.632,48.1,226.0
4.676,47.9,222.0
4.672,48.8,230.0
4.672,49.5,232.0
4.672,48.3,226.0
4.68,47.6,222.0
4.676,48.6,230.0
4.68,48.6,226.0
4.672,48.0,222.0
4.68,48.7,226.0
4.676,49.4,230.0
4.68,48.7,302.0
4.676,47.8,222.0
4.672,48.4,226.0
4.676,55.5,256.0
4.676,47.7,222.0
4.676,48.5,226.0
4.644,65.7,308.0
4.68,49.2,230.0
4.676,48.1,226.0
4.672,48.3,226.0
4.676,48.8,230.0
4.68,47.7,222.0
4.632,50.9,226.0
4.676,49.1,230.0
4.676,48.8,230.0
4.668,48.0,222.0
4.676,48.2,226.0
4.676,49.1,226.0
4.648,47.7,222.0
4.672,47.7,222.0
4.68,48.6,226.0
4.672,49.1,226.0
4.68,48.4,226.0
4.676,48.8,230.0
4.68,48.4,226.0
4.68,48.1,226.0
4.684,54.5,252.0
4.676,48.7,230.0
4.672,48.9,230.0
4.68,48.2,304.0
4.672,49.0,230.0
4.68,49.2,230.0
4.668,66.3,308.0
4.676,48.0,222.0
4.676,48.5,226.0
4.68,57.5,268.0
4.676,48.0,222.0
4.684,48.5,226.0
4.656,48.7,230.0
4.684,48.1,226.0
4.68,47.7,222.0
4.664,48.4,226.0
4.684,48.7,230.0
4.684,48.2,226.0
4.684,48.6,226.0
4.684,49.9,230.0
4.684,49.2,226.0
4.668,47.9,222.0
4.688,48.4,226.0
4.688,48.8,230.0
4.688,48.3,226.0
4.684,48.0,226.0
4.684,49.5,230.0
4.684,49.1,230.0
4.684,48.1,222.0
4.684,66.5,312.0
4.688,48.7,230.0
