Bus Voltage (V),Current (mA),Power (mW)
4.72,21.0,98.0
4.72,20.8,98.0
4.72,21.2,98.0
4.72,20.7,98.0
4.72,20.8,98.0
4.72,20.6,98.0
4.72,21.0,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.72,21.3,98.0
4.72,20.9,98.0
4.72,21.1,98.0
4.724,20.7,98.0
4.72,20.5,96.0
4.72,20.9,98.0
4.72,20.8,98.0
4.724,20.9,98.0
4.716,21.0,98.0
4.72,20.9,98.0
4.724,21.0,98.0
4.72,20.7,98.0
4.724,20.9,98.0
4.72,21.0,98.0
4.724,20.8,98.0
4.724,21.0,98.0
4.72,20.9,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.72,21.1,98.0
4.72,21.0,98.0
4.724,20.9,98.0
4.72,20.9,98.0
4.72,20.8,98.0
4.724,21.1,98.0
4.72,21.1,98.0
4.72,20.9,98.0
4.716,21.0,98.0
4.724,20.7,98.0
4.724,20.9,98.0
4.72,20.9,98.0
4.72,20.6,98.0
4.72,20.7,98.0
4.72,20.8,98.0
4.72,21.2,98.0
4.724,20.7,98.0
4.72,21.0,98.0
4.724,21.1,98.0
4.72,20.8,98.0
4.72,20.8,98.0
4.72,20.5,98.0
4.72,21.0,98.0
4.724,20.8,98.0
4.724,21.2,98.0
4.72,20.8,98.0
4.72,21.1,98.0
4.72,20.9,98.0
4.72,21.0,98.0
4.72,21.1,98.0
4.72,20.7,98.0
4.72,20.6,98.0
4.72,20.6,98.0
4.716,21.2,98.0
4.72,20.8,98.0
4.72,20.9,98.0
4.724,20.9,98.0
4.724,21.1,98.0
4.72,20.6,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.72,20.8,98.0
4.724,20.9,98.0
4.72,20.8,98.0
4.712,21.0,98.0
4.72,20.8,98.0
4.724,21.0,98.0
4.72,21.0,98.0
4.72,21.0,98.0
4.72,20.6,98.0
4.72,21.2,98.0
4.72,20.6,98.0
4.724,20.9,98.0
4.72,21.1,98.0
4.724,20.9,98.0
4.716,21.0,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.716,21.0,98.0
4.72,20.8,98.0
4.724,20.6,98.0
4.716,20.8,98.0
4.72,21.1,98.0
4.72,21.0,98.0
4.72,21.0,98.0
4.72,21.0,98.0
4.72,21.2,102.0
4.72,21.0,98.0
4.72,20.7,98.0
4.72,20.9,98.0
4.724,20.8,98.0
4.724,21.0,98.0
4.72,20.8,98.0
4.724,21.0,98.0
4.72,20.8,98.0
4.72,21.2,102.0
4.724,21.0,98.0
4.724,20.3,96.0
4.724,20.1,96.0
4.724,20.4,96.0
4.716,20.2,96.0
4.72,20.3,96.0
4.72,20.4,96.0
4.72,20.3,96.0
4.724,20.1,96.0
4.724,20.4,96.0
4.72,20.2,96.0
4.724,20.2,96.0
4.72,20.2,96.0
4.724,20.3,98.0
4.72,20.5,96.0
4.72,20.2,96.0
4.72,20.2,96.0
4.724,20.2,96.0
4.724,20.5,98.0
4.724,20.0,96.0
4.724,20.1,96.0
4.72,20.2,96.0
4.72,20.0,96.0
4.72,20.6,98.0
4.72,20.2,96.0
4.72,20.3,96.0
4.72,20.0,96.0
4.724,20.2,98.0
4.724,20.5,98.0
4.72,20.2,96.0
4.724,20.2,96.0
4.72,20.1,96.0
4.72,20.5,98.0
4.72,20.5,98.0
4.72,20.3,96.0
4.724,20.5,96.0
4.724,20.5,96.0
4.716,20.4,96.0
4.724,20.1,98.0
4.724,20.5,98.0
4.72,20.2,96.0
4.724,19.9,96.0
4.724,20.6,98.0
4.716,19.9,96.0
4.724,20.3,96.0
4.72,20.2,96.0
4.72,20.1,98.0
4.72,20.3,96.0
4.72,20.3,96.0
4.724,20.3,96.0
4.72,20.3,96.0
4.72,20.3,96.0
4.724,20.7,98.0
4.72,20.5,96.0
4.72,20.3,98.0
4.72,20.5,96.0
4.724,20.2,96.0
4.724,20.0,96.0
4.724,20.2,96.0
4.72,20.2,96.0
4.724,20.2,96.0
4.72,20.6,98.0
4.72,20.5,98.0
4.724,20.3,98.0
4.724,20.5,98.0
4.72,20.4,98.0
4.724,20.1,98.0
4.72,20.5,98.0
4.724,20.4,96.0
4.724,20.3,96.0
4.716,20.2,96.0
4.72,20.5,98.0
4.724,20.6,98.0
4.72,20.6,98.0
4.724,20.4,96.0
4.724,20.2,96.0
4.72,20.6,96.0
4.724,20.0,96.0
4.724,20.1,96.0
4.72,20.2,96.0
4.724,20.9,98.0
4.72,20.5,98.0
4.724,20.1,98.0
4.724,20.6,98.0
4.72,20.5,96.0
4.72,20.0,96.0
4.72,20.0,96.0
4.724,20.1,96.0
4.72,20.1,96.0
4.724,20.3,96.0
4.72,20.5,96.0
4.724,20.5,98.0
4.712,20.6,98.0
4.724,20.2,96.0
4.724,20.2,96.0
4.72,20.1,96.0
4.724,20.5,96.0
4.724,20.0,96.0
4.72,20.6,96.0
4.724,20.2,98.0
4.72,20.5,96.0
4.72,20.4,98.0
4.724,20.5,98.0
4.72,20.7,98.0
4.724,20.1,96.0
4.724,20.3,96.0
4.72,20.1,96.0
4.724,20.0,96.0
4.724,20.3,96.0
4.72,20.2,96.0
4.724,20.3,96.0
4.724,20.5,98.0
4.72,20.5,96.0
4.72,20.1,96.0
4.72,20.1,96.0
4.724,20.1,96.0
4.724,20.4,96.0
4.72,20.2,96.0
4.72,20.3,96.0
4.72,20.2,96.0
4.72,20.3,98.0
4.72,20.6,96.0
4.72,20.3,96.0
4.72,20.1,96.0
4.724,20.2,96.0
4.716,20.1,96.0
4.72,19.9,96.0
4.724,20.5,96.0
4.72,20.3,96.0
4.72,20.1,96.0
4.724,20.1,96.0
4.72,20.3,98.0
4.724,20.3,96.0
4.724,20.5,98.0
4.72,20.0,96.0
4.72,20.2,96.0
4.72,20.2,96.0
4.724,20.2,96.0
4.72,20.5,98.0
4.72,20.4,96.0
4.724,20.1,96.0
4.724,20.2,96.0
4.72,20.0,96.0
4.724,20.1,96.0
4.724,20.5,98.0
4.72,20.1,96.0
4.724,20.6,98.0
4.716,20.2,96.0
4.724,20.3,96.0
4.72,20.6,98.0
4.72,20.3,96.0
4.724,20.2,96.0
4.724,20.2,96.0
4.724,20.1,96.0
4.724,20.3,98.0
4.72,20.0,96.0
4.72,20.7,96.0
4.724,20.5,98.0
4.72,20.1,96.0
4.72,20.5,96.0
4.724,20.5,98.0
4.72,20.6,98.0
4.724,19.9,96.0
4.724,20.2,96.0
4.724,20.1,96.0
4.724,20.4,98.0
4.72,20.6,98.0
4.724,20.3,98.0
4.724,20.2,96.0
4.72,20.3,96.0
4.72,20.1,98.0
4.72,20.0,96.0
4.72,20.2,96.0
4.724,20.2,96.0
4.724,20.3,96.0
4.72,20.5,98.0
4.724,20.0,98.0
4.72,20.0,96.0
4.724,20.3,98.0
4.724,20.2,96.0
4.72,20.3,96.0
4.72,20.3,98.0
4.724,20.4,96.0
4.72,20.2,96.0
4.724,20.3,98.0
4.724,20.5,98.0
4.72,20.3,96.0
4.724,20.2,96.0
4.724,20.7,98.0
4.72,20.3,96.0
4.728,20.2,96.0
4.72,20.1,96.0
4.72,20.1,96.0
4.724,20.6,98.0
4.72,20.3,96.0
4.72,20.3,98.0
4.724,20.6,98.0
4.72,20.1,98.0
4.724,20.2,96.0
4.724,20.2,96.0
4.724,20.1,92.0
4.724,20.3,96.0
4.716,20.4,96.0
4.72,20.6,96.0
4.724,20.5,96.0
4.72,20.6,98.0
4.72,20.5,96.0
4.724,20.3,96.0
4.724,20.2,96.0
4.724,19.9,96.0
4.724,20.3,96.0
4.724,20.5,96.0
4.72,20.8,98.0
4.716,20.5,98.0
4.724,20.3,96.0
4.724,20.8,98.0
4.72,20.3,96.0
4.72,20.3,98.0
4.72,20.1,96.0
4.72,20.0,96.0
4.724,20.1,96.0
4.724,20.3,96.0
4.72,20.6,96.0
4.724,20.3,96.0
4.716,20.5,98.0
4.72,20.0,98.0
4.724,20.5,98.0
4.716,20.3,96.0
4.724,20.4,96.0
4.72,20.5,96.0
4.72,20.2,98.0
4.724,20.5,96.0
4.724,20.2,96.0
4.724,20.5,96.0
4.724,20.5,98.0
4.716,20.3,96.0
4.72,20.0,96.0
4.724,20.5,98.0
4.72,20.2,96.0
4.724,20.3,96.0
4.72,20.6,98.0
4.72,20.5,98.0
4.724,20.3,96.0
4.724,20.1,96.0
4.724,20.6,96.0
4.72,19.9,96.0
4.72,20.1,96.0
4.724,20.1,96.0
4.724,20.0,96.0
4.72,20.1,96.0
4.72,20.7,98.0
4.72,20.1,96.0
4.72,20.4,96.0
4.724,20.3,96.0
4.72,20.5,98.0
4.72,20.3,96.0
4.724,20.0,96.0
4.72,20.3,96.0
4.724,20.2,96.0
4.724,20.3,96.0
4.72,20.6,98.0
4.724,20.2,96.0
4.724,20.4,96.0
4.72,20.9,98.0
4.724,20.2,96.0
4.72,20.3,96.0
4.72,20.3,96.0
