Bus Voltage (V),Current (mA),Power (mW)
4.696,21.2,102.0
4.696,21.1,98.0
4.688,21.1,98.0
4.696,21.0,98.0
4.696,20.8,98.0
4.688,21.0,98.0
4.692,21.2,98.0
4.696,21.4,102.0
4.696,21.2,98.0
4.696,21.2,98.0
4.696,21.4,102.0
4.696,21.0,98.0
4.696,21.0,98.0
4.696,21.5,102.0
4.696,21.3,98.0
4.696,21.2,98.0
4.696,21.1,98.0
4.7,21.2,98.0
4.696,20.8,98.0
4.692,21.1,98.0
4.696,21.5,102.0
4.696,20.8,98.0
4.696,21.1,98.0
4.696,21.1,98.0
4.692,21.0,98.0
4.696,21.0,98.0
4.696,21.3,98.0
4.696,21.0,98.0
4.696,21.1,98.0
4.696,21.2,98.0
4.692,21.1,102.0
4.696,21.3,98.0
4.696,21.0,98.0
4.692,21.3,98.0
4.696,20.9,98.0
4.696,21.1,98.0
4.696,21.4,102.0
4.696,21.2,98.0
4.692,21.2,98.0
4.696,21.5,102.0
4.696,21.2,102.0
4.696,21.1,98.0
4.696,21.1,98.0
4.696,21.1,98.0
4.696,21.2,98.0
4.692,20.9,98.0
4.696,21.3,102.0
4.696,21.3,98.0
4.692,21.3,98.0
4.696,21.0,102.0
4.696,21.4,102.0
4.692,20.9,98.0
4.696,21.0,98.0
4.696,21.3,98.0
4.696,21.1,98.0
4.696,20.8,98.0
4.696,21.1,98.0
4.692,21.2,98.0
4.696,21.3,98.0
4.696,21.1,98.0
4.692,21.3,98.0
4.696,21.2,98.0
4.696,21.2,98.0
4.696,21.1,98.0
4.696,20.9,98.0
4.696,21.0,98.0
4.692,20.8,98.0
4.7,20.6,98.0
4.7,20.5,96.0
4.692,20.7,98.0
4.692,20.5,98.0
4.7,20.7,98.0
4.696,20.3,96.0
4.7,20.3,96.0
4.7,20.6,96.0
4.696,20.6,96.0
4.696,20.6,98.0
4.696,20.8,98.0
4.692,20.8,98.0
4.696,20.9,96.0
4.7,20.5,96.0
4.692,20.8,98.0
4.696,20.3,98.0
4.7,20.6,96.0
4.696,20.8,98.0
4.696,20.3,96.0
4.7,20.9,98.0
4.696,20.7,98.0
4.7,20.4,96.0
4.696,20.7,98.0
4.696,20.7,98.0
4.696,20.4,96.0
4.7,20.7,98.0
4.696,20.5,96.0
4.696,20.4,96.0
4.7,20.3,96.0
4.696,20.8,98.0
4.696,20.9,98.0
4.696,20.6,96.0
4.7,21.0,98.0
4.692,20.6,98.0
4.7,20.6,96.0
4.7,20.7,98.0
4.696,20.4,98.0
4.696,20.3,98.0
4.696,20.6,96.0
4.696,20.7,98.0
4.696,20.7,98.0
4.7,20.8,98.0
4.696,20.6,98.0
4.7,20.8,96.0
4.7,20.6,96.0
4.696,20.7,96.0
4.7,20.6,96.0
4.696,20.8,98.0
4.696,20.5,96.0
4.696,20.3,96.0
4.696,20.7,98.0
4.7,20.4,96.0
4.7,20.6,98.0
4.696,20.8,98.0
4.692,20.9,98.0
4.7,20.3,96.0
4.696,20.3,96.0
4.696,20.9,98.0
4.7,20.5,96.0
4.696,20.6,96.0
4.696,20.8,98.0
4.696,20.9,98.0
4.696,20.6,96.0
4.692,20.6,96.0
4.696,20.8,98.0
4.696,20.5,96.0
4.696,20.5,96.0
4.696,20.5,96.0
4.696,20.7,98.0
4.692,20.5,96.0
4.696,20.6,96.0
4.696,20.5,96.0
4.696,20.6,96.0
4.7,20.6,96.0
4.696,21.1,98.0
4.692,20.5,96.0
4.696,20.7,96.0
4.7,20.5,96.0
4.692,20.6,96.0
4.696,20.6,98.0
4.696,21.0,98.0
4.692,21.0,98.0
4.696,20.8,96.0
4.7,20.8,98.0
4.692,20.4,96.0
4.696,20.6,96.0
4.696,20.6,96.0
4.692,20.3,96.0
4.7,20.3,98.0
4.696,20.6,96.0
4.692,20.8,98.0
4.7,20.7,98.0
4.696,20.7,98.0
4.692,20.6,96.0
4.696,20.8,98.0
4.696,20.6,96.0
4.692,20.6,96.0
4.696,20.5,96.0
4.7,20.3,96.0
4.692,20.6,96.0
4.7,20.6,98.0
4.696,20.8,98.0
4.692,20.6,96.0
4.696,20.6,96.0
4.696,20.7,98.0
4.7,20.7,98.0
4.7,20.6,96.0
4.696,20.6,96.0
4.7,20.7,98.0
4.696,20.5,96.0
4.696,20.6,96.0
4.696,21.0,98.0
4.696,20.7,98.0
4.696,20.6,96.0
4.696,20.6,96.0
4.7,20.8,98.0
4.696,20.5,96.0
4.7,20.7,98.0
4.7,20.7,98.0
4.7,20.6,96.0
4.696,20.6,96.0
4.696,21.0,96.0
4.7,20.8,98.0
4.696,20.5,96.0
4.696,20.8,96.0
4.7,20.7,96.0
4.696,20.8,98.0
4.696,20.3,96.0
4.7,20.6,96.0
4.696,20.8,98.0
4.696,20.5,98.0
4.696,20.9,96.0
4.696,20.6,96.0
4.692,20.8,98.0
4.692,20.6,98.0
4.692,20.7,98.0
4.688,20.7,98.0
4.692,20.6,96.0
4.696,20.4,96.0
4.688,20.5,96.0
4.696,20.7,98.0
4.696,20.9,98.0
4.692,20.6,96.0
4.696,20.5,98.0
4.692,20.9,98.0
4.688,20.7,98.0
4.696,20.9,96.0
4.692,20.8,98.0
4.692,20.6,96.0
4.696,20.7,96.0
4.696,20.6,96.0
4.692,20.7,98.0
4.696,20.5,98.0
4.696,20.7,98.0
4.688,20.7,98.0
4.696,20.7,98.0
4.696,20.5,96.0
4.692,20.3,96.0
4.692,20.6,98.0
4.696,20.6,96.0
4.696,20.6,96.0
4.696,20.6,96.0
4.696,20.5,96.0
4.696,21.1,98.0
4.696,20.8,98.0
4.692,20.8,98.0
4.692,20.5,96.0
4.696,20.6,96.0
4.696,20.3,96.0
4.7,20.8,98.0
4.696,20.6,96.0
4.696,20.5,96.0
4.696,20.8,98.0
4.696,20.7,98.0
4.696,20.4,98.0
4.696,20.8,98.0
4.696,20.6,96.0
4.696,20.1,98.0
4.696,20.7,98.0
4.696,20.6,96.0
4.7,20.5,96.0
4.696,20.3,96.0
4.692,20.6,98.0
4.7,20.8,98.0
4.696,20.8,98.0
4.696,20.7,98.0
4.696,21.0,96.0
4.7,20.7,98.0
4.692,20.8,98.0
4.696,20.8,96.0
4.696,20.6,96.0
4.696,20.7,98.0
4.696,20.9,96.0
4.696,20.5,96.0
4.692,20.6,96.0
4.7,20.8,96.0
4.7,20.7,98.0
4.692,20.6,96.0
4.696,20.5,96.0
4.696,20.4,96.0
4.692,20.5,96.0
4.696,20.5,96.0
4.7,20.7,98.0
4.696,20.7,98.0
4.696,20.7,98.0
4.696,20.7,98.0
4.692,20.6,96.0
4.696,20.8,98.0
4.7,20.9,98.0
4.692,20.6,96.0
4.696,20.6,96.0
4.696,20.7,98.0
4.692,20.6,96.0
4.696,20.6,98.0
4.696,20.8,98.0
4.692,20.7,98.0
4.696,20.4,98.0
4.696,20.5,96.0
4.688,20.8,98.0
4.696,20.6,96.0
4.7,20.6,96.0
4.696,20.4,96.0
4.696,20.5,98.0
4.696,20.5,96.0
4.696,20.3,96.0
4.7,20.6,98.0
4.696,20.6,96.0
4.696,20.9,98.0
4.7,20.5,98.0
4.696,20.7,98.0
4.696,20.7,98.0
4.7,20.5,96.0
4.696,20.7,98.0
4.696,20.7,98.0
4.692,20.6,98.0
4.696,20.8,98.0
4.696,20.9,98.0
4.7,20.8,98.0
4.696,20.7,98.0
4.696,20.6,96.0
4.696,20.6,96.0
4.7,20.6,96.0
4.696,20.6,96.0
4.692,20.9,98.0
4.696,20.7,96.0
4.696,20.8,98.0
4.696,20.2,96.0
4.696,20.8,98.0
4.696,20.5,96.0
4.696,20.6,96.0
4.696,20.7,98.0
4.696,20.5,96.0
4.696,20.7,98.0
4.696,20.6,96.0
4.696,20.6,96.0
4.696,20.6,96.0
4.7,20.5,98.0
4.696,20.7,98.0
4.696,20.7,98.0
4.696,20.8,96.0
4.696,20.6,96.0
4.692,20.6,96.0
4.696,20.5,96.0
4.692,20.6,96.0
4.692,20.6,96.0
4.696,20.7,98.0
4.696,20.9,98.0
4.692,20.8,98.0
4.696,20.6,96.0
4.696,20.5,96.0
