Bus Voltage (V),Current (mA),Power (mW)
4.7,21.6,102.0
4.696,21.5,102.0
4.7,21.6,102.0
4.7,21.2,98.0
4.7,21.2,98.0
4.704,21.1,98.0
4.7,21.0,98.0
4.704,21.2,98.0
4.7,21.5,102.0
4.696,21.6,102.0
4.704,21.5,98.0
4.7,21.6,102.0
4.696,21.3,98.0
4.7,21.5,102.0
4.7,20.9,98.0
4.7,21.2,102.0
4.7,21.1,98.0
4.7,21.5,102.0
4.7,21.4,98.0
4.7,21.3,98.0
4.696,21.6,102.0
4.7,21.6,102.0
4.7,21.5,102.0
4.7,21.3,98.0
4.7,21.1,98.0
4.7,21.2,98.0
4.704,21.2,98.0
4.7,21.5,102.0
4.696,21.5,102.0
4.7,21.4,98.0
4.7,21.4,102.0
4.696,21.5,102.0
4.704,21.5,98.0
4.704,21.0,98.0
4.7,21.2,98.0
4.704,21.0,98.0
4.7,21.1,98.0
4.7,21.2,98.0
4.7,21.5,102.0
4.696,21.3,98.0
4.7,21.8,102.0
4.7,21.5,102.0
4.696,20.7,98.0
4.7,21.2,98.0
4.7,21.0,98.0
4.7,20.8,98.0
4.7,21.6,102.0
4.7,21.1,98.0
4.7,21.4,98.0
4.7,21.3,98.0
4.696,21.3,98.0
4.704,21.2,102.0
4.7,21.4,102.0
4.7,21.2,98.0
4.7,21.1,98.0
4.7,21.3,98.0
4.7,21.3,98.0
4.7,21.4,102.0
4.696,21.3,98.0
4.7,21.5,102.0
4.7,21.5,102.0
4.696,21.3,98.0
4.7,20.8,98.0
4.7,21.0,98.0
4.7,20.9,98.0
4.7,21.0,98.0
4.7,21.5,102.0
4.7,21.5,98.0
4.7,21.4,102.0
4.692,21.4,102.0
4.704,21.4,102.0
4.704,21.3,98.0
4.696,21.2,98.0
4.704,21.0,98.0
4.704,21.3,98.0
4.7,21.1,102.0
4.7,21.2,98.0
4.7,21.5,102.0
4.704,21.2,98.0
4.704,21.4,102.0
4.692,21.3,98.0
4.704,21.5,98.0
4.704,21.2,98.0
4.696,21.0,98.0
4.7,20.9,102.0
4.7,21.5,102.0
4.7,21.3,102.0
4.7,21.2,98.0
4.696,21.4,102.0
4.704,21.2,102.0
4.7,21.3,98.0
4.7,20.9,98.0
4.7,21.1,98.0
4.7,21.1,98.0
4.7,21.5,98.0
4.7,21.0,102.0
4.7,21.7,102.0
4.7,21.1,102.0
4.7,21.3,98.0
4.696,21.6,102.0
4.704,21.3,98.0
4.7,21.2,98.0
4.7,21.1,98.0
4.7,21.1,98.0
4.7,21.3,102.0
4.7,21.3,102.0
4.7,21.8,102.0
4.7,21.4,102.0
4.7,21.2,102.0
4.704,21.7,102.0
4.7,21.0,98.0
4.704,21.2,98.0
4.7,20.9,98.0
4.7,21.3,98.0
4.704,21.5,102.0
4.704,21.3,98.0
4.7,21.6,98.0
4.7,21.1,98.0
4.696,21.5,102.0
4.7,21.5,102.0
4.7,21.4,102.0
4.696,21.0,98.0
4.704,21.2,98.0
4.7,21.1,98.0
4.7,21.0,98.0
4.7,21.2,102.0
4.7,21.5,102.0
4.7,21.2,98.0
4.7,21.5,102.0
4.696,21.3,98.0
4.7,21.4,98.0
4.7,21.1,98.0
4.696,21.0,98.0
4.7,20.8,98.0
4.7,21.0,98.0
4.704,21.2,102.0
4.704,21.2,98.0
4.7,21.4,102.0
4.7,21.4,102.0
4.704,21.4,102.0
4.696,21.3,102.0
4.704,20.9,98.0
4.7,21.1,98.0
4.7,21.2,98.0
4.704,20.6,98.0
4.7,21.4,102.0
4.704,21.5,98.0
4.704,21.3,98.0
4.696,21.4,102.0
4.7,21.4,102.0
4.7,21.2,98.0
4.7,21.0,98.0
4.7,21.0,98.0
4.704,21.2,98.0
4.7,21.5,102.0
4.7,21.3,98.0
4.7,21.5,102.0
4.7,21.0,102.0
4.7,21.5,102.0
4.696,21.3,102.0
4.7,20.9,98.0
4.7,21.3,98.0
4.7,21.4,102.0
4.7,21.0,98.0
4.7,21.4,102.0
4.7,21.3,102.0
4.7,21.2,98.0
4.696,21.1,98.0
4.7,21.4,98.0
4.704,21.3,98.0
4.7,21.4,102.0
4.704,21.0,98.0
4.704,21.1,98.0
4.7,21.1,98.0
4.7,21.3,102.0
4.7,21.7,102.0
4.7,21.5,102.0
4.7,21.8,102.0
4.696,21.5,102.0
4.7,21.0,102.0
4.7,21.0,98.0
4.7,20.7,98.0
4.704,20.5,98.0
4.704,20.8,98.0
4.704,20.7,98.0
4.704,20.9,98.0
4.696,20.6,96.0
4.704,20.8,96.0
4.704,20.9,98.0
4.7,21.2,98.0
4.704,20.6,98.0
4.704,20.5,96.0
4.704,20.8,98.0
4.704,21.0,98.0
4.7,20.9,98.0
4.7,20.7,98.0
4.7,20.6,96.0
4.7,20.9,98.0
4.704,20.8,98.0
4.7,20.6,96.0
4.7,20.5,96.0
4.704,20.5,96.0
4.704,20.7,98.0
4.7,20.5,98.0
4.7,20.8,98.0
4.696,20.8,98.0
4.7,20.8,98.0
4.7,20.9,98.0
4.7,20.7,98.0
4.7,20.7,96.0
4.704,20.1,96.0
4.7,20.8,96.0
4.704,20.6,98.0
4.7,20.7,98.0
4.7,20.6,98.0
4.7,20.9,98.0
4.7,20.6,98.0
4.7,20.5,98.0
4.7,20.7,98.0
4.7,20.6,96.0
4.704,20.6,98.0
4.704,20.8,98.0
4.7,20.6,98.0
4.7,21.0,98.0
4.696,20.9,98.0
4.7,21.1,98.0
4.704,20.6,98.0
4.7,20.9,98.0
4.704,21.0,98.0
4.7,20.8,98.0
4.7,20.5,96.0
4.704,20.6,96.0
4.704,20.6,96.0
4.704,20.7,98.0
4.704,20.8,98.0
4.7,20.6,98.0
4.704,20.9,98.0
4.704,21.1,98.0
4.7,20.8,98.0
4.704,20.5,98.0
4.7,20.6,98.0
4.704,20.6,98.0
4.704,20.6,98.0
4.696,20.7,98.0
4.7,20.9,98.0
4.704,20.6,96.0
4.696,20.9,98.0
4.704,20.9,98.0
4.7,20.7,98.0
4.704,20.6,96.0
4.704,20.6,96.0
4.704,20.6,96.0
4.704,20.6,96.0
4.7,20.6,96.0
4.696,21.0,98.0
4.7,20.6,98.0
4.7,21.1,98.0
4.7,20.7,98.0
4.704,20.7,98.0
4.7,20.6,96.0
4.7,20.6,98.0
4.704,20.8,98.0
4.704,20.9,98.0
4.704,20.6,98.0
4.704,21.1,98.0
4.7,20.9,98.0
4.704,20.5,96.0
4.7,20.7,98.0
4.7,20.7,98.0
4.704,20.7,98.0
4.7,20.3,96.0
4.704,20.5,96.0
4.704,20.8,98.0
4.7,20.5,96.0
4.704,20.8,98.0
4.7,21.0,98.0
4.7,20.8,98.0
4.704,20.8,96.0
4.704,20.8,98.0
4.704,20.4,96.0
4.704,20.4,96.0
4.696,20.8,98.0
4.704,20.6,98.0
4.704,20.7,98.0
4.7,21.1,98.0
4.704,21.0,98.0
4.704,20.6,98.0
4.7,20.8,98.0
4.704,20.6,96.0
4.704,20.7,98.0
4.7,20.7,96.0
4.7,20.3,96.0
4.7,20.6,98.0
4.704,20.9,96.0
4.7,20.7,98.0
4.7,20.9,98.0
4.704,20.5,98.0
4.704,20.7,98.0
4.704,20.9,98.0
4.704,20.6,96.0
4.696,20.6,96.0
4.7,20.4,98.0
4.704,20.7,98.0
4.696,20.8,98.0
4.7,20.5,98.0
4.7,20.7,98.0
4.7,21.0,98.0
4.704,20.8,98.0
4.704,20.7,98.0
4.704,20.2,96.0
4.704,20.8,98.0
4.696,20.5,96.0
4.704,20.7,98.0
4.7,21.0,98.0
4.7,20.8,98.0
4.704,20.7,98.0
4.704,20.6,96.0
4.7,20.8,98.0
4.7,20.5,96.0
4.696,20.8,98.0
4.708,20.5,98.0
4.704,20.8,98.0
4.7,20.7,98.0
4.704,20.7,98.0
4.704,21.0,98.0
4.7,20.8,98.0
4.7,21.0,98.0
4.7,21.0,98.0
4.704,20.7,98.0
4.704,20.7,98.0
4.7,20.5,96.0
4.704,20.5,98.0
4.704,20.7,98.0
4.704,20.8,98.0
4.704,20.8,98.0
4.7,20.9,98.0
4.7,20.7,98.0
4.704,21.0,98.0
4.7,20.8,98.0
4.7,20.9,98.0
4.704,20.6,96.0
4.7,20.5,96.0
4.7,20.4,96.0
4.704,20.7,98.0
4.7,20.7,98.0
4.7,20.9,98.0
4.7,21.0,98.0
4.7,20.9,98.0
4.7,20.6,98.0
4.7,20.8,98.0
4.704,20.7,96.0
4.704,20.6,98.0
4.7,20.8,98.0
4.7,20.7,98.0
4.704,20.6,96.0
