Bus Voltage (V),Current (mA),Power (mW)
4.68,67.0,312.0
4.712,48.3,226.0
4.708,47.6,276.0
4.712,48.8,230.0
4.708,47.9,226.0
4.672,67.8,318.0
4.712,47.9,226.0
4.712,68.1,318.0
4.712,47.6,222.0
4.708,48.7,230.0
4.7,48.1,226.0
4.708,48.3,226.0
4.672,68.4,322.0
4.704,47.7,226.0
4.712,67.8,318.0
4.708,47.9,226.0
4.716,47.2,226.0
4.664,66.6,314.0
4.716,48.5,230.0
4.668,69.0,322.0
4.716,47.8,226.0
4.712,61.1,286.0
4.7,47.3,222.0
4.712,47.6,222.0
4.664,67.9,318.0
4.712,47.9,226.0
4.708,67.6,314.0
4.712,49.0,230.0
4.708,47.8,222.0
4.672,50.7,222.0
4.712,48.0,226.0
4.672,67.2,314.0
4.712,48.1,226.0
4.712,64.0,298.0
4.708,47.6,222.0
4.712,48.5,230.0
4.664,68.4,226.0
4.704,47.2,222.0
4.672,68.0,318.0
4.708,47.5,222.0
4.716,47.4,222.0
4.676,48.7,230.0
4.716,48.3,226.0
4.664,69.0,240.0
4.716,48.9,230.0
4.704,68.0,318.0
4.716,47.5,222.0
4.712,48.1,226.0
4.672,47.8,226.0
4.712,47.7,226.0
4.66,68.8,318.0
4.708,47.7,226.0
4.708,48.1,226.0
4.692,48.0,226.0
4.708,47.5,222.0
4.672,67.4,302.0
4.708,48.1,226.0
4.692,67.9,318.0
4.712,48.0,226.0
4.716,49.0,230.0
4.664,47.5,222.0
4.72,47.6,222.0
4.668,68.5,322.0
4.708,47.2,222.0
4.712,53.8,252.0
4.708,48.4,230.0
4.708,47.9,226.0
4.664,48.3,226.0
4.716,48.6,230.0
4.664,68.3,314.0
4.712,48.1,222.0
4.712,47.6,222.0
4.716,47.3,222.0
4.716,48.6,230.0
4.672,68.7,322.0
4.708,47.7,226.0
4.688,69.7,322.0
4.712,47.9,226.0
4.708,47.2,222.0
4.704,47.9,226.0
4.708,47.8,226.0
4.672,67.6,314.0
4.708,49.2,230.0
4.712,48.1,318.0
4.712,48.6,230.0
4.716,48.2,226.0
4.668,48.5,230.0
4.716,47.3,222.0
4.68,67.8,318.0
4.712,47.7,230.0
4.708,48.3,286.0
4.708,48.3,226.0
4.712,48.1,226.0
4.664,68.3,322.0
4.716,48.3,230.0
4.68,67.1,314.0
4.712,47.8,222.0
4.708,48.3,258.0
4.712,48.0,226.0
4.712,48.0,226.0
4.668,68.6,322.0
4.712,47.2,222.0
4.72,49.9,318.0
4.712,47.7,226.0
4.712,47.3,222.0
4.668,47.7,226.0
4.708,48.4,230.0
4.672,68.6,322.0
4.708,48.2,226.0
4.716,47.6,314.0
4.708,47.2,222.0
4.716,48.1,226.0
4.668,68.5,322.0
4.712,47.7,222.0
4.672,68.2,318.0
4.716,48.5,230.0
4.712,48.3,226.0
4.68,48.3,226.0
4.712,47.7,226.0
4.664,67.9,318.0
4.716,48.0,226.0
4.708,69.0,322.0
4.712,48.6,226.0
4.708,48.2,230.0
4.672,60.8,286.0
4.708,47.6,222.0
4.676,68.3,318.0
4.712,47.7,226.0
4.716,55.6,258.0
4.712,48.5,230.0
4.712,47.8,230.0
4.672,55.2,258.0
4.708,48.8,230.0
4.672,68.4,318.0
4.712,47.7,226.0
4.712,47.9,226.0
4.692,47.4,222.0
4.712,48.0,230.0
4.668,68.8,322.0
4.716,47.9,226.0
4.712,68.2,318.0
4.712,48.2,226.0
4.712,47.2,222.0
4.676,63.4,226.0
4.712,47.8,226.0
4.664,68.2,318.0
4.712,48.0,226.0
4.708,68.3,318.0
4.712,47.6,226.0
4.712,48.2,226.0
4.672,68.3,226.0
4.708,47.5,222.0
4.676,68.2,318.0
4.708,48.9,230.0
4.712,47.9,226.0
4.668,48.8,230.0
4.712,48.3,226.0
4.668,67.8,322.0
4.712,47.9,226.0
4.7,68.7,322.0
4.708,47.4,222.0
4.712,48.9,230.0
4.664,48.4,230.0
4.708,48.3,226.0
4.664,69.3,318.0
4.712,47.9,226.0
4.712,47.4,222.0
4.696,48.3,226.0
4.712,47.5,222.0
4.672,60.4,286.0
4.708,48.6,230.0
4.696,68.3,324.0
4.712,47.9,226.0
4.708,48.1,226.0
4.672,47.2,222.0
4.708,47.4,222.0
4.672,68.7,322.0
4.708,47.9,230.0
4.708,48.1,226.0
4.712,48.9,230.0
4.716,47.5,222.0
4.672,50.0,236.0
4.716,48.1,226.0
4.684,67.3,314.0
4.716,48.1,226.0
4.712,49.0,230.0
4.708,47.7,226.0
4.712,49.1,232.0
4.664,68.7,322.0
4.712,47.3,222.0
4.708,58.4,318.0
4.712,47.9,226.0
4.712,47.5,222.0
4.676,51.8,246.0
4.704,47.8,226.0
4.68,69.2,322.0
4.712,48.1,226.0
4.716,47.7,318.0
4.712,47.6,226.0
4.708,48.1,226.0
4.672,68.5,322.0
4.708,48.5,230.0
4.676,68.1,318.0
4.704,48.3,230.0
4.712,48.0,220.0
4.708,48.2,226.0
4.712,47.6,226.0
4.672,67.7,314.0
4.712,48.2,226.0
4.708,68.9,322.0
4.712,48.1,226.0
4.712,49.2,232.0
4.668,54.9,258.0
4.716,47.7,226.0
4.672,68.9,322.0
4.712,47.3,222.0
4.708,47.6,312.0
4.708,48.9,232.0
4.708,48.0,226.0
4.676,60.2,286.0
4.708,48.1,226.0
4.716,67.8,318.0
4.708,47.6,222.0
4.716,48.0,222.0
4.704,47.5,226.0
4.712,49.1,232.0
4.672,68.2,318.0
4.704,47.8,226.0
4.712,68.3,318.0
4.708,47.9,226.0
4.712,47.3,222.0
4.664,49.1,226.0
4.716,48.3,230.0
4.664,68.4,318.0
4.716,48.8,230.0
4.708,68.6,322.0
4.712,47.9,222.0
4.712,48.4,226.0
4.668,68.6,226.0
4.716,47.7,226.0
4.664,68.9,322.0
4.708,48.5,230.0
4.708,48.5,226.0
4.704,48.8,230.0
4.708,47.4,226.0
4.672,67.7,318.0
4.708,48.0,226.0
4.684,67.6,314.0
4.708,48.4,230.0
4.716,48.8,230.0
4.664,52.3,226.0
4.716,48.0,226.0
4.668,68.7,322.0
4.712,47.4,222.0
4.712,66.5,312.0
4.708,48.2,226.0
4.712,48.2,226.0
4.664,68.7,226.0
4.712,48.6,232.0
4.664,68.2,318.0
4.716,47.5,222.0
4.708,47.7,222.0
4.708,47.3,222.0
4.712,48.4,226.0
4.672,69.2,240.0
4.704,47.8,226.0
4.692,69.4,324.0
4.712,48.0,226.0
4.716,47.4,222.0
4.676,48.1,226.0
4.708,48.1,226.0
4.668,68.0,318.0
4.704,49.4,232.0
4.712,61.4,288.0
4.708,48.2,226.0
4.712,48.5,230.0
4.664,47.8,226.0
4.716,47.6,222.0
4.668,69.0,322.0
4.716,48.0,226.0
4.712,48.8,230.0
4.688,48.4,230.0
4.712,49.0,230.0
4.664,68.5,322.0
4.712,48.3,230.0
