Bus Voltage (V),Current (mA),Power (mW)
4.712,60.8,286.0
4.704,61.7,292.0
4.704,62.1,292.0
4.704,61.0,292.0
4.704,61.3,292.0
4.704,62.4,294.0
4.704,60.8,286.0
4.704,62.1,292.0
4.712,61.7,294.0
4.708,63.9,286.0
4.708,60.0,282.0
4.704,62.7,294.0
4.704,63.7,302.0
4.704,63.5,286.0
4.708,59.7,294.0
4.704,62.9,294.0
4.704,63.1,298.0
4.704,61.0,288.0
4.708,62.0,292.0
4.704,62.8,294.0
4.7,61.7,292.0
4.708,61.1,288.0
4.708,62.2,292.0
4.704,61.3,288.0
4.704,61.2,292.0
4.704,61.7,292.0
4.704,62.7,294.0
4.704,60.9,286.0
4.704,61.9,292.0
4.708,63.0,298.0
4.704,63.8,302.0
4.708,60.1,282.0
4.708,62.9,294.0
4.708,63.1,298.0
4.704,62.4,282.0
4.704,60.1,294.0
4.704,62.7,294.0
4.704,62.5,294.0
4.7,61.5,288.0
4.712,62.8,294.0
4.704,62.3,292.0
4.7,61.3,288.0
4.708,62.3,294.0
4.712,62.5,294.0
4.704,63.0,286.0
4.708,60.3,288.0
4.708,62.8,294.0
4.704,63.3,298.0
4.704,59.8,282.0
4.708,60.6,298.0
4.704,63.2,298.0
4.708,63.3,298.0
4.708,61.0,288.0
4.708,63.4,298.0
4.708,63.8,294.0
4.7,62.4,288.0
4.708,61.4,288.0
4.704,62.3,292.0
4.704,61.9,292.0
4.7,61.4,288.0
4.708,62.1,294.0
4.704,62.2,292.0
4.704,60.8,286.0
4.708,62.5,294.0
4.708,63.0,298.0
4.704,63.2,282.0
4.708,60.0,282.0
4.708,63.5,298.0
4.704,63.4,298.0
4.704,59.9,282.0
4.708,60.6,302.0
4.708,63.2,298.0
4.704,62.2,292.0
4.704,61.4,288.0
4.708,62.8,294.0
4.7,62.6,292.0
4.704,61.2,288.0
4.716,62.4,294.0
4.712,62.7,294.0
4.704,61.3,288.0
4.708,61.7,294.0
4.704,62.2,292.0
4.704,62.6,294.0
4.704,60.6,286.0
4.708,63.0,294.0
4.704,62.6,302.0
4.708,63.2,282.0
4.708,60.8,286.0
4.704,63.3,298.0
4.708,62.4,294.0
4.704,63.0,282.0
4.708,60.7,302.0
4.704,61.9,292.0
4.704,62.1,292.0
4.704,61.4,288.0
4.712,62.8,294.0
4.708,62.2,292.0
4.704,61.6,292.0
4.704,62.6,294.0
4.708,61.8,292.0
4.704,62.8,286.0
4.708,61.2,294.0
4.704,62.3,292.0
4.708,63.2,298.0
4.704,60.6,286.0
4.704,60.5,302.0
4.708,62.6,294.0
4.704,63.2,298.0
4.708,61.9,292.0
4.708,62.7,294.0
4.704,63.6,294.0
4.704,62.8,292.0
4.712,61.4,288.0
4.704,62.1,292.0
4.708,62.3,294.0
4.704,61.7,292.0
4.708,61.8,292.0
4.704,62.2,292.0
4.704,61.6,292.0
4.704,62.2,292.0
4.708,62.7,294.0
4.704,63.9,286.0
4.704,60.8,286.0
4.704,62.4,294.0
4.704,63.3,298.0
4.708,60.5,286.0
4.708,60.1,302.0
4.704,63.0,298.0
4.704,63.3,298.0
4.7,61.8,292.0
4.708,62.5,294.0
4.704,63.0,292.0
4.704,62.1,292.0
4.712,61.4,288.0
4.712,62.0,292.0
4.704,62.0,292.0
4.704,61.6,292.0
4.704,61.5,288.0
4.708,63.3,298.0
4.704,61.3,288.0
4.708,62.8,294.0
4.708,62.5,298.0
4.704,64.1,302.0
4.708,60.4,286.0
4.708,63.0,294.0
4.708,63.9,302.0
4.708,63.1,286.0
4.708,60.2,298.0
4.708,62.7,294.0
4.704,62.9,294.0
4.7,61.6,292.0
4.712,62.0,292.0
4.708,62.6,294.0
4.704,61.3,288.0
4.7,62.1,292.0
4.708,62.0,292.0
4.704,63.5,286.0
4.7,60.5,292.0
4.708,61.3,288.0
4.704,63.2,298.0
4.704,60.6,286.0
4.708,59.9,294.0
4.708,63.1,298.0
4.708,64.0,302.0
4.708,60.9,286.0
4.708,62.9,294.0
4.704,63.9,298.0
4.7,61.8,292.0
4.708,61.2,288.0
4.708,62.7,294.0
4.7,62.1,292.0
4.7,61.6,288.0
4.712,62.8,292.0
4.704,62.4,294.0
4.704,60.6,286.0
4.708,61.7,288.0
4.708,63.3,298.0
4.708,64.0,286.0
4.704,60.2,282.0
4.708,63.5,298.0
4.708,63.8,302.0
4.704,60.1,282.0
4.712,60.2,298.0
4.708,63.1,298.0
4.708,63.5,298.0
4.704,61.5,288.0
4.708,63.4,298.0
4.708,63.0,294.0
4.7,61.1,288.0
4.708,61.2,288.0
4.708,62.9,294.0
4.7,61.0,288.0
4.704,61.3,292.0
4.708,62.3,294.0
4.708,62.9,294.0
4.708,60.7,286.0
4.708,62.9,294.0
4.708,63.2,298.0
4.704,63.2,286.0
4.708,60.1,282.0
4.704,63.7,302.0
4.704,64.4,304.0
4.704,62.7,282.0
4.708,60.5,302.0
4.708,63.4,298.0
4.704,62.3,294.0
4.708,61.4,288.0
4.712,62.5,294.0
4.704,61.9,294.0
4.704,61.2,288.0
4.708,63.0,298.0
4.708,62.5,294.0
4.704,60.0,282.0
4.704,61.2,292.0
4.708,62.3,294.0
4.708,62.8,294.0
4.708,60.4,286.0
4.708,63.4,298.0
4.708,63.0,298.0
4.708,63.0,294.0
4.712,60.8,286.0
4.712,63.3,298.0
4.708,63.3,298.0
4.704,61.7,292.0
4.708,61.5,288.0
4.704,63.1,298.0
4.708,61.7,292.0
4.704,62.2,292.0
4.708,62.9,294.0
4.708,61.9,288.0
4.704,61.2,288.0
4.708,62.5,294.0
4.708,62.6,294.0
4.704,63.5,282.0
4.712,60.6,286.0
4.708,63.3,298.0
4.708,63.4,298.0
4.708,60.1,282.0
4.704,60.2,302.0
4.704,62.6,294.0
4.704,62.8,294.0
4.708,61.6,292.0
4.708,62.5,294.0
4.704,62.6,292.0
4.704,61.8,294.0
4.712,61.9,292.0
4.712,62.2,292.0
4.704,61.1,288.0
4.704,61.5,294.0
4.708,62.2,292.0
4.704,62.1,292.0
4.704,61.2,288.0
4.708,63.2,298.0
4.704,62.7,298.0
4.704,64.1,286.0
4.708,60.5,286.0
4.712,62.9,294.0
4.708,62.7,294.0
4.704,62.7,288.0
4.708,60.6,302.0
4.704,62.3,292.0
4.704,62.7,294.0
4.704,62.3,292.0
4.712,62.0,292.0
4.708,62.5,292.0
4.708,61.6,292.0
4.708,62.6,294.0
4.708,61.7,292.0
4.704,60.7,286.0
4.704,61.3,294.0
4.708,61.3,288.0
4.708,63.3,298.0
4.704,61.0,288.0
4.704,63.4,298.0
4.708,62.7,294.0
4.708,64.0,302.0
4.708,60.4,286.0
4.708,63.0,294.0
4.708,62.8,294.0
4.704,62.3,292.0
4.712,61.4,288.0
4.704,62.4,294.0
4.704,61.8,292.0
4.704,61.8,292.0
4.712,61.4,292.0
4.704,62.2,292.0
4.704,61.5,288.0
4.708,61.9,292.0
4.712,62.8,294.0
4.708,63.9,286.0
4.708,60.6,298.0
4.708,62.5,294.0
4.708,63.5,298.0
4.704,60.7,286.0
4.708,59.8,298.0
4.704,62.6,294.0
4.708,62.9,294.0
4.704,61.4,288.0
4.712,62.5,294.0
4.704,62.9,294.0
4.708,61.7,292.0
4.708,61.7,292.0
4.712,62.0,292.0
4.708,60.9,286.0
4.704,61.0,292.0
4.712,62.7,294.0
4.708,63.0,294.0
4.704,61.0,288.0
4.704,62.6,294.0
4.708,62.8,298.0
4.708,63.9,302.0
4.708,60.0,282.0
4.708,63.2,298.0
4.708,62.9,294.0
4.704,62.2,288.0
4.708,61.1,288.0
4.712,62.8,294.0
4.704,62.9,294.0
4.7,61.7,288.0
4.708,61.8,292.0
4.708,62.8,292.0
4.7,61.1,288.0
4.7,61.7,292.0
4.708,62.8,294.0
4.704,63.7,286.0
4.704,60.4,288.0
4.708,62.1,292.0
4.708,63.8,302.0
4.704,60.3,286.0
4.708,60.2,294.0
4.708,63.5,298.0
4.708,63.8,302.0
4.7,60.0,282.0
4.708,63.6,298.0
4.712,64.1,294.0
4.704,61.4,288.0
4.708,61.4,288.0
4.7,62.7,294.0
4.704,61.9,292.0
4.704,61.3,292.0
4.708,62.4,298.0
4.7,62.7,294.0
4.704,60.7,286.0
4.708,61.7,292.0
4.708,62.6,298.0
4.704,63.3,286.0
4.708,60.1,282.0
4.708,63.7,302.0
4.708,63.4,298.0
4.704,62.7,282.0
4.708,60.7,298.0
4.708,63.0,294.0
4.704,62.3,294.0
4.704,61.4,288.0
4.712,62.8,294.0
4.708,62.4,294.0
4.704,61.2,288.0
4.708,62.6,294.0
4.708,62.6,294.0
4.704,60.5,286.0
4.704,60.8,292.0
4.712,62.6,294.0
4.704,63.4,298.0
4.704,60.0,282.0
4.708,63.3,298.0
4.708,63.1,298.0
4.708,63.7,282.0
4.708,61.3,288.0
4.712,63.7,298.0
4.708,62.8,294.0
4.708,62.5,288.0
4.708,61.5,288.0
4.704,62.5,294.0
4.704,62.1,292.0
4.704,61.9,292.0
4.708,61.9,294.0
4.704,62.0,292.0
4.708,61.1,288.0
4.708,62.6,294.0
4.708,62.7,294.0
4.704,63.3,286.0
4.704,60.6,292.0
4.708,63.3,298.0
4.708,63.7,302.0
4.704,60.4,286.0
4.708,60.6,302.0
4.708,63.3,298.0
4.708,62.9,294.0
4.7,62.2,292.0
4.708,62.8,294.0
4.708,63.0,292.0
4.704,61.1,292.0
4.708,61.8,292.0
4.708,62.0,292.0
4.704,61.4,288.0
4.704,61.9,292.0
4.712,62.1,298.0
4.704,62.8,294.0
4.708,60.8,286.0
4.708,62.7,294.0
4.712,62.5,298.0
4.704,63.5,282.0
4.708,60.8,286.0
4.704,63.5,298.0
4.704,62.8,294.0
4.708,63.2,286.0
4.708,60.7,302.0
4.708,62.2,292.0
4.704,62.2,292.0
4.708,61.8,292.0
4.708,62.3,294.0
4.7,61.9,292.0
4.704,61.9,292.0
4.712,62.8,294.0
4.708,61.9,292.0
4.704,60.4,286.0
4.704,61.0,292.0
4.704,62.8,294.0
4.708,63.2,298.0
4.704,60.6,286.0
4.708,63.9,302.0
4.708,62.3,294.0
4.708,64.0,302.0
4.708,62.0,292.0
4.708,63.3,298.0
4.708,62.6,294.0
4.704,62.1,292.0
4.708,61.6,292.0
4.704,62.2,292.0
4.708,61.8,292.0
4.704,62.1,292.0
4.708,61.6,292.0
4.7,62.4,294.0
4.708,61.6,292.0
4.708,62.4,294.0
4.708,62.6,294.0
4.704,63.9,286.0
4.708,60.7,286.0
4.708,62.7,294.0
4.712,63.7,298.0
4.708,60.8,286.0
4.708,60.1,302.0
4.708,63.1,298.0
4.708,62.8,294.0
4.704,62.2,292.0
4.712,62.5,294.0
4.704,62.7,294.0
4.704,61.5,288.0
4.712,61.4,288.0
4.708,62.3,292.0
4.704,61.7,292.0
4.708,61.7,292.0
4.708,61.7,292.0
4.704,63.1,298.0
4.708,61.2,288.0
4.704,62.8,294.0
4.708,63.0,298.0
4.704,64.2,302.0
4.708,61.5,288.0
4.704,63.1,298.0
4.704,63.4,298.0
4.708,62.8,288.0
4.708,61.2,288.0
4.704,62.4,294.0
4.708,62.9,294.0
4.7,62.2,292.0
4.708,61.6,292.0
4.704,62.7,294.0
4.708,60.9,288.0
4.708,61.6,288.0
4.712,62.3,294.0
4.704,63.8,288.0
4.704,60.0,292.0
4.708,63.0,294.0
4.704,63.3,298.0
4.704,60.9,286.0
4.708,60.0,298.0
4.708,63.5,298.0
4.708,63.8,302.0
4.708,61.5,288.0
4.708,63.5,298.0
4.704,63.8,294.0
4.708,61.9,294.0
4.712,61.8,292.0
4.704,62.8,294.0
4.704,61.9,292.0
4.704,61.2,292.0
4.712,61.8,294.0
4.708,63.2,298.0
4.708,60.6,286.0
4.704,62.2,292.0
4.704,63.1,302.0
4.704,64.0,286.0
4.708,60.2,282.0
4.704,63.0,298.0
4.708,63.4,298.0
4.708,62.6,282.0
4.708,60.9,298.0
4.708,63.4,298.0
4.7,62.6,294.0
4.704,61.7,292.0
4.708,62.6,294.0
4.708,62.5,294.0
4.704,61.0,288.0
4.708,61.8,292.0
4.708,62.9,294.0
4.7,60.9,286.0
4.704,60.6,292.0
4.704,62.6,294.0
4.704,63.0,294.0
4.708,60.1,282.0
4.708,63.1,298.0
4.708,63.7,302.0
4.708,63.9,286.0
4.712,61.6,292.0
4.708,63.9,302.0
4.708,62.7,294.0
4.7,62.2,288.0
4.708,61.3,298.0
4.7,62.8,294.0
4.708,61.7,292.0
4.704,61.9,292.0
4.712,62.3,294.0
4.704,62.5,288.0
4.704,60.0,282.0
4.704,61.9,292.0
4.708,63.2,298.0
4.708,63.5,282.0
4.704,60.0,294.0
4.708,63.3,298.0
4.708,63.4,298.0
4.708,60.4,286.0
4.712,61.3,298.0
4.708,63.0,298.0
4.708,62.5,294.0
4.7,61.9,292.0
4.712,62.9,294.0
4.704,62.7,294.0
