Bus Voltage (V),Current (mA),Power (mW)
4.664,47.1,220.0
4.664,47.1,220.0
4.616,46.7,220.0
4.668,47.5,222.0
4.664,47.6,222.0
4.668,68.2,314.0
4.66,47.8,222.0
4.664,46.6,216.0
4.664,47.6,222.0
4.604,56.1,222.0
4.668,47.3,220.0
4.664,47.5,222.0
4.664,64.8,298.0
4.664,48.0,222.0
4.668,47.3,220.0
4.664,47.1,220.0
4.616,68.3,318.0
4.664,46.9,220.0
4.672,47.0,220.0
4.664,47.0,230.0
4.656,47.2,220.0
4.664,47.9,222.0
4.66,46.5,216.0
4.616,67.7,312.0
4.66,47.1,220.0
4.672,46.7,220.0
4.66,47.6,222.0
4.612,46.8,220.0
4.668,47.2,220.0
4.668,47.6,220.0
4.664,46.8,312.0
4.672,47.6,222.0
4.664,46.6,220.0
4.664,46.9,220.0
4.604,68.5,318.0
4.66,46.6,216.0
4.668,47.6,222.0
4.66,65.2,302.0
4.604,47.3,220.0
4.664,47.8,222.0
4.664,46.8,220.0
4.62,68.6,314.0
4.668,47.4,220.0
4.664,47.3,220.0
4.66,47.8,222.0
4.596,48.2,226.0
4.664,47.5,222.0
4.668,47.4,222.0
4.664,67.7,312.0
4.66,47.4,220.0
4.66,46.8,220.0
4.672,47.6,220.0
4.6,68.5,220.0
4.664,47.3,220.0
4.664,47.5,222.0
4.66,57.8,266.0
4.656,46.8,220.0
4.66,46.8,220.0
4.668,47.1,220.0
4.668,68.2,314.0
4.668,46.9,220.0
4.66,47.3,220.0
4.664,47.4,220.0
4.6,53.8,220.0
4.664,47.4,220.0
4.66,46.8,220.0
4.612,67.8,312.0
4.66,47.2,220.0
4.66,46.7,216.0
4.664,47.7,222.0
4.608,68.3,318.0
4.668,47.0,220.0
4.656,47.0,222.0
4.66,46.7,312.0
4.648,47.6,222.0
4.66,47.4,220.0
4.66,46.7,216.0
4.596,68.6,314.0
4.664,46.8,220.0
4.66,47.6,222.0
4.664,47.4,220.0
4.596,47.3,220.0
4.668,47.5,222.0
4.66,46.7,216.0
4.668,60.4,312.0
4.66,47.5,222.0
4.66,47.3,220.0
4.664,47.8,222.0
4.6,53.5,250.0
4.664,47.3,220.0
4.66,47.1,220.0
4.664,65.8,302.0
4.596,52.9,222.0
4.66,46.7,220.0
4.664,47.3,220.0
4.624,68.2,314.0
4.66,46.6,216.0
4.656,47.8,222.0
4.66,46.7,216.0
4.6,47.1,220.0
4.66,47.9,222.0
4.66,46.9,220.0
4.668,68.7,318.0
4.66,46.8,220.0
4.672,47.2,220.0
4.664,47.5,222.0
4.608,67.9,314.0
4.668,47.2,220.0
4.66,47.1,220.0
4.66,60.6,278.0
4.6,47.6,222.0
4.664,46.6,216.0
4.664,47.2,220.0
4.632,68.3,318.0
4.664,47.2,216.0
4.668,47.4,222.0
4.664,46.7,216.0
4.608,53.2,250.0
4.664,47.4,222.0
4.664,46.7,216.0
4.668,68.3,314.0
4.64,46.7,216.0
4.672,47.0,220.0
4.664,47.4,220.0
4.612,68.0,220.0
4.668,47.9,222.0
4.672,47.2,220.0
4.664,47.0,220.0
4.668,47.1,220.0
4.668,46.9,220.0
4.672,47.9,222.0
4.656,68.3,314.0
4.66,47.1,220.0
4.668,48.0,222.0
4.664,46.9,278.0
4.604,60.4,220.0
4.664,47.4,220.0
4.668,47.2,220.0
4.664,63.1,292.0
4.668,46.7,216.0
4.668,47.7,222.0
4.664,47.3,220.0
4.6,52.0,242.0
4.66,47.5,222.0
4.664,46.7,216.0
4.66,47.7,312.0
4.644,47.4,220.0
4.66,47.2,216.0
4.668,47.5,222.0
4.608,68.0,312.0
4.672,47.5,220.0
4.66,47.4,222.0
4.664,46.9,216.0
4.604,47.5,222.0
4.66,47.0,220.0
4.672,47.7,220.0
4.648,68.2,314.0
4.664,46.8,220.0
4.664,47.8,222.0
4.668,46.7,220.0
4.608,68.1,314.0
4.672,47.6,222.0
4.672,46.7,220.0
4.672,62.7,288.0
4.624,47.2,220.0
4.668,47.5,220.0
4.668,47.7,222.0
4.604,68.1,314.0
4.668,47.5,222.0
4.664,47.5,222.0
4.668,47.2,220.0
4.644,47.8,222.0
4.672,46.7,216.0
4.668,48.0,222.0
4.672,68.4,314.0
4.668,46.9,220.0
4.668,47.6,222.0
4.676,46.6,220.0
4.612,68.3,220.0
4.672,47.2,220.0
4.664,47.5,222.0
4.672,54.5,252.0
4.668,47.1,220.0
4.676,47.4,222.0
4.672,47.1,220.0
4.616,68.0,314.0
4.672,47.7,222.0
4.664,46.9,220.0
4.672,47.4,288.0
4.608,58.5,272.0
4.672,46.7,220.0
4.668,47.3,220.0
4.636,68.1,314.0
4.672,47.1,220.0
4.672,47.3,220.0
4.676,46.9,220.0
4.62,68.7,242.0
4.672,47.3,222.0
4.668,47.2,220.0
4.672,47.2,318.0
4.656,46.8,220.0
4.676,47.8,222.0
4.668,47.6,222.0
4.672,68.0,314.0
4.668,48.0,222.0
4.676,47.2,220.0
4.668,47.6,222.0
4.62,66.5,220.0
4.672,47.2,220.0
4.668,47.8,222.0
4.656,67.8,314.0
4.672,47.5,222.0
4.676,47.3,222.0
4.676,47.3,220.0
4.628,58.9,276.0
4.676,46.7,220.0
4.684,47.2,220.0
4.68,47.6,294.0
4.68,47.2,216.0
4.68,47.4,222.0
4.676,47.0,220.0
4.628,68.3,314.0
4.676,47.2,220.0
4.68,46.7,220.0
4.68,47.5,220.0
4.624,46.7,220.0
4.68,47.2,220.0
4.684,47.4,220.0
4.676,68.3,314.0
4.684,47.9,222.0
4.68,46.7,222.0
4.68,47.0,220.0
4.628,67.1,314.0
4.676,46.8,220.0
4.68,47.5,222.0
4.672,55.9,258.0
4.628,47.6,222.0
4.68,47.9,222.0
4.684,47.0,220.0
4.628,68.3,278.0
4.68,47.4,222.0
4.676,47.2,220.0
4.676,47.5,220.0
4.624,57.1,266.0
4.68,48.1,226.0
4.676,47.7,222.0
4.676,68.3,314.0
4.68,47.5,222.0
4.676,46.8,220.0
4.68,47.6,220.0
4.62,68.5,222.0
4.684,47.3,220.0
4.676,47.8,222.0
4.672,47.7,220.0
4.668,47.1,220.0
4.672,47.3,220.0
4.68,46.7,220.0
4.672,68.2,314.0
4.684,46.8,220.0
4.676,47.5,220.0
4.68,47.6,256.0
4.624,46.9,220.0
4.68,47.6,222.0
4.672,46.9,220.0
4.62,67.7,312.0
4.676,47.3,220.0
4.672,46.6,216.0
4.676,47.6,222.0
4.616,57.2,266.0
4.68,47.5,220.0
4.672,47.3,222.0
4.676,46.9,294.0
4.668,47.6,222.0
4.676,47.4,222.0
4.68,47.2,220.0
4.616,68.6,318.0
4.676,46.9,220.0
4.672,47.9,222.0
4.676,47.5,220.0
4.62,46.9,220.0
4.684,47.7,222.0
4.672,47.3,216.0
4.676,68.5,314.0
4.672,47.5,222.0
4.676,47.2,220.0
4.68,47.8,222.0
4.616,65.8,308.0
4.676,47.5,222.0
4.664,47.3,220.0
4.676,67.4,312.0
4.668,47.8,222.0
4.676,46.9,220.0
4.676,47.8,220.0
4.62,68.6,318.0
4.672,47.2,220.0
4.676,47.6,222.0
4.676,46.8,216.0
4.624,47.0,220.0
4.68,47.2,220.0
4.676,47.1,220.0
4.676,64.8,318.0
4.672,47.1,222.0
4.68,46.9,220.0
4.676,47.3,220.0
4.624,67.8,314.0
4.676,47.3,220.0
4.68,47.6,222.0
4.676,68.3,314.0
4.624,48.0,222.0
4.676,47.1,220.0
4.672,47.6,222.0
4.628,68.2,318.0
4.676,47.2,222.0
4.68,47.8,222.0
4.676,46.9,220.0
4.632,47.7,222.0
4.676,47.7,222.0
4.676,47.4,222.0
4.68,68.5,318.0
4.672,46.8,220.0
4.68,47.2,220.0
4.676,47.5,222.0
4.628,67.9,262.0
4.68,48.0,222.0
4.68,46.9,220.0
4.68,47.5,220.0
4.68,47.3,220.0
4.68,47.1,220.0
4.684,47.7,222.0
4.64,67.9,318.0
4.676,47.0,220.0
4.676,47.6,222.0
4.676,47.1,314.0
4.628,50.0,222.0
4.672,46.8,222.0
4.68,47.1,220.0
4.668,68.3,314.0
4.68,46.8,220.0
4.676,47.8,222.0
4.68,47.5,222.0
4.624,47.3,220.0
4.676,47.8,222.0
4.68,46.7,220.0
4.676,56.7,318.0
4.672,47.3,222.0
4.68,47.2,222.0
4.68,47.7,222.0
4.62,68.2,314.0
4.68,47.9,222.0
4.676,47.2,220.0
4.68,47.5,220.0
4.624,47.8,222.0
4.676,46.8,220.0
4.68,47.3,222.0
4.676,65.0,318.0
4.68,47.6,220.0
4.676,48.0,222.0
4.684,47.2,220.0
4.624,50.5,236.0
4.684,47.4,222.0
4.68,46.8,220.0
4.684,68.6,318.0
4.62,46.8,220.0
4.676,47.4,222.0
4.68,47.6,222.0
4.624,67.8,302.0
4.68,47.4,222.0
4.676,46.6,222.0
4.68,47.2,220.0
4.676,47.3,222.0
4.68,46.9,220.0
4.68,47.8,222.0
4.68,68.8,318.0
4.672,47.3,222.0
4.676,47.6,222.0
4.676,46.9,216.0
4.62,68.7,222.0
4.676,47.1,222.0
4.676,47.4,220.0
4.676,65.0,302.0
4.672,47.2,220.0
4.684,47.6,222.0
4.676,47.4,222.0
4.624,68.2,318.0
4.676,47.5,222.0
4.672,46.9,220.0
4.68,47.6,318.0
4.612,49.2,222.0
4.68,47.6,220.0
4.672,47.7,222.0
4.676,67.8,314.0
4.676,47.9,222.0
4.684,47.6,222.0
4.676,47.2,220.0
4.624,47.7,222.0
4.676,46.9,220.0
4.672,47.6,222.0
4.676,57.4,314.0
4.668,47.2,220.0
4.68,47.8,222.0
4.672,46.9,220.0
4.624,68.0,314.0
4.676,47.3,220.0
4.676,47.3,220.0
4.676,47.8,222.0
4.624,47.2,220.0
4.676,47.3,220.0
4.672,47.4,222.0
4.64,68.1,318.0
4.672,47.9,222.0
4.68,47.2,220.0
4.672,47.2,220.0
4.624,50.9,240.0
4.672,47.0,220.0
4.676,47.9,222.0
4.672,68.7,318.0
4.668,47.0,220.0
4.676,47.4,222.0
4.668,47.0,220.0
4.616,68.6,226.0
4.672,47.7,222.0
4.676,47.3,220.0
4.68,47.8,222.0
4.676,47.0,220.0
4.676,47.4,222.0
4.672,47.5,222.0
4.648,67.8,314.0
4.676,47.8,222.0
4.676,47.2,220.0
4.668,47.8,292.0
4.62,68.6,222.0
4.672,47.4,222.0
4.676,47.8,222.0
4.672,64.4,298.0
4.68,47.5,222.0
4.668,47.5,222.0
4.68,47.3,220.0
4.616,68.7,322.0
4.676,46.7,220.0
4.68,47.5,220.0
4.668,47.3,318.0
4.62,48.6,220.0
4.672,47.6,222.0
4.676,47.4,222.0
4.62,68.0,314.0
