Bus Voltage (V),Current (mA),Power (mW)
4.692,48.1,226.0
4.696,48.3,226.0
4.696,49.4,230.0
4.656,48.2,226.0
4.692,49.5,232.0
4.696,47.8,226.0
4.696,48.3,226.0
4.696,48.8,230.0
4.668,47.7,222.0
4.7,47.9,226.0
4.7,48.5,230.0
4.696,47.7,226.0
4.696,49.5,230.0
4.68,67.7,314.0
4.696,47.7,222.0
4.692,48.5,226.0
4.7,48.5,230.0
4.696,47.8,226.0
4.7,48.8,314.0
4.684,48.3,226.0
4.7,48.2,226.0
4.696,48.0,226.0
4.704,49.0,230.0
4.696,47.9,222.0
4.656,61.2,226.0
4.7,48.4,230.0
4.696,47.4,222.0
4.7,48.2,226.0
4.696,48.8,230.0
4.7,48.1,226.0
4.696,49.1,232.0
4.7,48.5,230.0
4.7,47.7,222.0
4.704,48.0,226.0
4.7,67.9,318.0
4.668,48.3,226.0
4.7,48.3,226.0
4.7,48.2,230.0
4.7,48.5,230.0
4.696,47.9,222.0
4.684,48.1,226.0
4.696,47.9,226.0
4.708,48.0,226.0
4.696,48.5,232.0
4.708,47.9,222.0
4.664,64.7,304.0
4.704,49.2,232.0
4.696,47.9,226.0
4.708,48.1,226.0
4.7,48.9,230.0
4.7,59.6,268.0
4.7,49.6,226.0
4.696,48.3,226.0
4.7,47.8,226.0
4.7,48.5,230.0
4.704,67.5,314.0
4.664,47.9,226.0
4.704,48.6,226.0
4.7,48.0,226.0
4.704,48.3,226.0
4.7,48.2,226.0
4.704,48.8,230.0
4.7,48.6,226.0
4.704,48.7,226.0
4.704,48.3,226.0
4.7,47.6,222.0
4.7,67.0,314.0
4.676,48.9,230.0
4.708,47.7,226.0
4.704,48.4,230.0
4.708,48.3,230.0
4.7,47.7,222.0
4.696,48.0,226.0
4.704,48.6,230.0
4.712,47.8,226.0
4.704,48.9,226.0
4.708,48.3,232.0
4.668,60.8,286.0
4.704,48.2,226.0
4.708,48.6,230.0
4.704,47.7,222.0
4.708,48.2,226.0
4.704,60.1,278.0
4.704,47.7,226.0
4.704,48.3,226.0
4.708,49.8,232.0
4.7,47.9,226.0
4.708,64.1,298.0
4.664,48.2,230.0
4.712,47.9,222.0
4.708,48.8,230.0
4.7,48.6,230.0
4.708,47.8,222.0
4.684,48.7,230.0
4.712,48.3,230.0
4.704,47.4,226.0
4.712,48.0,226.0
4.7,48.6,230.0
4.708,61.5,288.0
4.7,48.2,226.0
4.712,48.6,230.0
4.704,48.7,226.0
4.716,48.2,230.0
4.708,48.7,226.0
4.7,47.6,222.0
4.708,48.1,226.0
4.708,49.0,230.0
4.708,48.1,226.0
4.708,48.2,294.0
4.672,49.4,232.0
4.704,47.8,226.0
4.712,48.1,226.0
4.704,48.4,230.0
4.708,47.8,222.0
4.676,68.6,226.0
4.716,48.5,230.0
4.708,47.9,226.0
4.704,48.4,230.0
4.708,48.6,230.0
4.712,54.3,256.0
4.712,48.2,226.0
4.704,48.9,230.0
4.712,48.3,226.0
4.704,48.3,226.0
4.712,67.7,318.0
4.672,48.0,226.0
4.712,48.1,226.0
4.708,48.6,230.0
4.716,47.8,226.0
4.708,48.4,226.0
4.696,48.8,230.0
4.708,47.9,226.0
4.708,49.1,230.0
4.708,48.9,230.0
4.708,47.7,230.0
4.676,57.7,272.0
4.704,48.5,230.0
4.708,48.1,226.0
4.704,48.2,226.0
4.712,48.7,230.0
4.708,59.1,276.0
4.712,48.2,226.0
4.708,48.8,230.0
4.716,47.7,222.0
4.712,48.3,226.0
4.708,67.4,314.0
4.668,48.0,226.0
4.708,47.7,226.0
4.712,49.5,232.0
4.7,47.9,226.0
4.712,48.1,226.0
4.672,48.7,230.0
4.712,47.9,222.0
4.708,48.2,232.0
4.712,48.4,226.0
4.708,47.8,226.0
4.712,52.3,246.0
4.708,48.5,230.0
4.704,47.9,226.0
4.712,48.1,226.0
4.708,48.5,230.0
4.688,68.0,318.0
4.704,48.2,226.0
4.708,48.8,230.0
4.704,48.6,230.0
4.712,48.0,226.0
4.708,61.4,272.0
4.716,47.9,226.0
4.708,47.9,226.0
4.712,49.5,232.0
4.704,48.0,226.0
4.712,48.1,312.0
4.684,49.8,232.0
4.704,47.6,222.0
4.708,48.1,226.0
4.704,48.4,230.0
4.708,48.8,230.0
4.668,49.1,230.0
4.708,48.8,230.0
4.704,47.8,226.0
4.708,49.0,230.0
4.704,49.0,230.0
4.7,48.0,226.0
4.704,48.1,226.0
4.708,48.5,230.0
4.704,48.4,226.0
4.704,47.9,226.0
4.668,61.5,288.0
4.7,48.5,230.0
4.704,48.1,226.0
4.704,48.6,230.0
4.704,47.8,226.0
4.704,65.5,304.0
4.708,49.4,232.0
4.7,47.8,226.0
4.708,48.1,226.0
4.7,49.1,232.0
4.708,47.8,318.0
4.7,48.1,226.0
4.7,48.5,230.0
4.704,47.8,226.0
4.7,49.3,232.0
4.704,48.8,230.0
4.656,58.3,222.0
4.704,49.3,226.0
4.704,48.7,230.0
4.704,48.0,226.0
4.704,48.0,226.0
4.7,48.6,230.0
4.704,48.3,226.0
4.704,48.0,226.0
4.704,48.5,230.0
4.696,48.3,226.0
4.7,66.7,312.0
4.664,48.6,230.0
4.708,47.7,222.0
4.704,48.1,226.0
4.708,49.5,230.0
4.704,47.9,222.0
4.704,48.3,226.0
4.704,49.0,230.0
4.712,47.8,226.0
4.708,48.4,226.0
4.712,48.6,278.0
4.668,48.0,226.0
4.7,49.2,232.0
4.704,48.7,230.0
4.7,47.8,226.0
4.708,48.4,230.0
4.688,67.4,230.0
4.708,47.8,226.0
4.704,48.4,230.0
4.708,48.5,230.0
4.708,48.7,230.0
4.708,67.2,314.0
4.688,48.9,230.0
4.708,48.8,226.0
4.704,48.1,226.0
4.704,48.6,230.0
4.708,47.8,222.0
4.668,47.9,226.0
4.708,49.2,232.0
4.704,48.0,226.0
4.708,48.0,226.0
4.708,49.3,232.0
4.708,59.8,282.0
4.7,48.4,230.0
4.708,48.9,230.0
4.704,47.9,226.0
4.712,48.9,230.0
4.704,62.3,292.0
4.704,48.1,226.0
4.704,48.8,230.0
4.708,48.8,230.0
4.704,47.7,226.0
4.704,48.2,314.0
4.676,48.5,230.0
4.704,48.5,230.0
4.708,48.5,230.0
4.704,48.6,230.0
4.708,48.8,226.0
4.704,62.9,230.0
4.708,48.7,230.0
4.704,48.0,226.0
4.708,48.2,226.0
4.708,49.6,232.0
4.704,67.2,314.0
4.692,48.2,226.0
4.7,49.7,230.0
4.704,47.6,222.0
4.708,48.3,226.0
4.708,48.5,226.0
4.664,48.0,226.0
4.712,48.4,230.0
4.7,48.6,230.0
4.708,48.1,226.0
4.7,49.2,232.0
4.712,64.3,302.0
4.704,47.6,222.0
4.708,48.2,226.0
4.708,48.2,230.0
4.7,48.1,226.0
4.704,61.7,288.0
4.704,48.9,230.0
4.704,48.6,230.0
4.704,48.1,226.0
4.708,48.6,230.0
4.704,47.7,294.0
4.664,48.1,226.0
4.704,49.3,232.0
4.708,48.0,226.0
4.704,48.3,226.0
4.708,49.5,232.0
4.692,66.7,230.0
4.704,48.1,226.0
4.704,48.7,230.0
4.7,47.7,226.0
4.704,48.7,230.0
4.7,59.9,282.0
4.708,47.8,226.0
4.7,49.2,230.0
4.712,48.7,230.0
4.704,47.6,222.0
4.712,57.7,268.0
4.664,48.6,230.0
4.704,48.2,232.0
4.704,48.4,226.0
4.7,48.4,226.0
4.704,48.9,230.0
4.7,48.0,226.0
4.704,48.7,230.0
4.704,48.0,226.0
4.708,48.3,226.0
4.704,48.7,230.0
4.696,66.9,312.0
4.704,48.1,226.0
4.708,49.5,232.0
4.7,48.0,226.0
4.712,48.1,226.0
4.708,48.8,318.0
4.684,47.9,226.0
4.708,48.2,226.0
4.7,48.7,230.0
4.704,48.3,226.0
4.708,48.1,286.0
4.668,51.6,230.0
4.7,47.6,222.0
4.712,48.4,230.0
4.7,48.5,230.0
4.712,48.6,230.0
4.696,67.6,226.0
4.712,48.6,230.0
4.708,48.0,226.0
4.7,48.2,226.0
4.708,48.6,230.0
4.7,63.4,298.0
4.696,48.2,226.0
4.704,48.6,232.0
4.704,48.4,230.0
4.704,48.1,226.0
4.708,58.2,272.0
4.664,48.3,226.0
4.708,48.1,226.0
4.708,48.9,230.0
4.708,47.9,226.0
4.708,47.9,226.0
4.66,49.3,232.0
4.7,48.4,230.0
4.7,48.2,226.0
4.704,49.3,230.0
4.7,47.9,226.0
4.696,66.9,312.0
4.7,48.7,230.0
4.712,48.2,226.0
4.7,48.6,230.0
4.708,48.6,230.0
4.7,47.9,318.0
4.696,48.7,226.0
4.704,48.6,230.0
4.7,48.3,226.0
4.704,48.2,226.0
4.7,48.8,230.0
4.664,61.8,230.0
4.7,48.4,226.0
4.704,48.8,230.0
4.7,48.9,230.0
4.708,47.9,226.0
4.704,58.0,272.0
4.708,48.4,226.0
4.704,48.2,226.0
4.708,49.6,230.0
4.708,48.2,226.0
4.7,64.9,302.0
4.672,49.1,232.0
4.704,48.2,226.0
4.704,48.1,226.0
4.704,48.8,230.0
4.708,48.4,230.0
4.672,49.0,230.0
4.712,48.4,230.0
4.7,48.3,226.0
4.708,48.9,226.0
4.704,48.8,226.0
4.692,68.0,318.0
4.704,48.0,226.0
4.712,48.6,230.0
4.704,49.2,232.0
4.704,48.0,226.0
