Bus Voltage (V),Current (mA),Power (mW)
4.728,17.9,86.0
4.724,17.9,86.0
4.732,18.2,86.0
4.728,18.0,86.0
4.724,18.1,86.0
4.728,18.3,86.0
4.724,18.0,86.0
4.728,18.1,86.0
4.728,17.7,82.0
4.728,17.6,82.0
4.724,17.8,86.0
4.724,17.7,82.0
4.728,17.9,86.0
4.732,18.0,86.0
4.728,18.2,86.0
4.728,18.1,86.0
4.724,18.1,86.0
4.728,17.7,86.0
4.728,17.5,82.0
4.728,18.0,82.0
4.728,17.7,82.0
4.728,17.8,86.0
4.728,17.5,86.0
4.724,17.8,86.0
4.728,18.0,86.0
4.728,18.4,88.0
4.72,18.0,86.0
4.728,18.2,82.0
4.724,17.8,86.0
4.728,17.4,86.0
4.728,17.8,86.0
4.724,17.8,86.0
4.728,17.7,82.0
4.728,17.6,82.0
4.728,17.8,86.0
4.728,18.0,86.0
4.724,17.9,86.0
4.728,18.0,86.0
4.728,17.7,82.0
4.72,21.2,98.0
4.724,22.0,98.0
4.72,22.1,104.0
4.72,21.9,102.0
4.72,21.7,102.0
4.72,21.8,102.0
4.724,22.2,102.0
4.72,22.1,104.0
4.72,21.9,104.0
4.72,21.9,102.0
4.716,21.6,102.0
4.724,21.0,102.0
4.72,21.2,102.0
4.72,21.6,102.0
4.724,22.0,104.0
4.716,21.8,102.0
4.72,22.0,104.0
4.72,22.3,104.0
4.716,22.0,104.0
4.72,22.0,102.0
4.72,21.9,104.0
4.724,21.8,102.0
4.72,21.7,102.0
4.72,21.0,98.0
4.72,21.8,102.0
4.724,22.0,104.0
4.72,22.0,102.0
4.724,22.3,104.0
4.72,22.2,104.0
4.724,21.7,104.0
4.724,21.6,102.0
4.72,21.7,104.0
4.72,21.9,104.0
4.716,21.9,102.0
4.72,21.2,102.0
4.72,21.0,98.0
4.716,22.1,104.0
4.72,22.1,104.0
4.72,22.2,104.0
4.72,21.7,104.0
4.72,22.0,104.0
4.72,21.2,102.0
4.724,21.6,102.0
4.72,21.5,102.0
4.72,22.0,102.0
4.724,21.9,104.0
4.716,21.9,104.0
4.72,21.8,104.0
4.72,22.0,104.0
4.72,21.7,104.0
4.72,21.8,102.0
4.716,21.6,102.0
4.72,21.3,104.0
4.72,21.7,102.0
4.72,21.8,102.0
4.724,21.6,102.0
4.72,21.9,102.0
4.724,21.2,104.0
4.724,21.5,102.0
4.72,22.0,104.0
4.724,22.2,104.0
4.72,22.0,104.0
4.724,21.9,102.0
4.72,21.8,102.0
4.72,21.7,102.0
4.72,22.3,102.0
4.72,21.7,102.0
4.724,21.9,104.0
4.72,22.0,104.0
4.716,21.8,102.0
4.72,21.8,102.0
4.72,21.8,102.0
4.72,21.9,102.0
4.724,21.9,104.0
4.72,21.5,102.0
4.72,21.7,102.0
4.72,21.8,102.0
4.72,21.9,104.0
4.72,21.8,104.0
4.724,22.2,104.0
4.72,21.6,104.0
4.72,21.5,102.0
4.72,21.9,104.0
4.72,22.0,104.0
4.72,21.9,104.0
4.72,21.7,102.0
4.72,21.6,102.0
4.716,21.9,104.0
4.72,21.8,104.0
4.724,22.3,104.0
4.72,22.2,104.0
4.724,22.1,104.0
4.716,21.6,102.0
4.72,21.8,102.0
4.72,21.9,104.0
4.72,22.1,104.0
4.724,20.9,104.0
4.72,21.6,102.0
4.724,21.9,98.0
4.72,22.1,104.0
4.72,22.0,104.0
4.724,22.2,104.0
4.72,22.2,104.0
4.72,22.1,104.0
4.724,21.6,102.0
4.72,22.0,104.0
4.72,21.7,102.0
4.72,21.6,102.0
4.72,21.2,104.0
4.72,21.2,98.0
4.716,22.1,104.0
4.72,21.9,104.0
4.724,22.2,104.0
4.72,22.1,104.0
4.72,21.4,102.0
4.72,21.6,102.0
4.72,21.7,102.0
4.724,21.7,102.0
4.72,21.8,102.0
4.724,21.3,104.0
4.72,21.4,102.0
4.72,22.4,102.0
4.72,22.0,104.0
4.716,22.1,104.0
4.724,21.8,104.0
4.72,21.8,102.0
4.72,21.6,104.0
4.72,21.6,102.0
4.716,22.0,104.0
4.72,21.7,104.0
4.724,21.6,102.0
4.72,21.4,102.0
4.724,21.6,102.0
4.716,22.0,104.0
4.72,22.1,104.0
4.72,21.9,102.0
4.72,22.0,104.0
4.72,21.6,102.0
4.72,21.7,102.0
4.724,21.7,102.0
4.72,21.9,102.0
4.72,21.7,102.0
4.72,21.7,104.0
4.72,21.8,102.0
4.72,22.0,98.0
4.72,22.0,104.0
4.716,22.1,104.0
4.724,21.7,102.0
4.72,21.9,104.0
4.72,21.3,104.0
4.72,21.7,102.0
4.716,21.9,102.0
4.72,21.9,104.0
4.724,22.1,104.0
4.72,22.0,104.0
4.72,22.0,102.0
4.72,21.8,102.0
4.72,22.0,104.0
4.72,22.0,104.0
4.72,21.9,104.0
4.724,21.0,104.0
4.72,21.5,102.0
4.72,21.7,98.0
4.72,22.0,104.0
4.716,22.1,104.0
4.724,21.9,102.0
4.72,22.0,104.0
4.72,21.9,102.0
4.72,21.8,102.0
4.72,21.8,102.0
4.724,21.7,104.0
4.72,21.7,102.0
4.72,21.0,102.0
4.72,21.2,98.0
4.724,22.3,104.0
4.72,22.1,104.0
4.724,22.4,104.0
4.72,22.0,104.0
4.72,22.0,102.0
4.72,21.9,104.0
4.724,21.7,102.0
4.724,21.8,102.0
4.72,21.7,102.0
4.72,21.1,104.0
4.72,21.6,102.0
4.72,22.0,102.0
4.724,22.2,104.0
4.716,22.0,104.0
4.724,21.7,104.0
4.72,21.5,102.0
4.716,21.5,102.0
4.72,21.8,102.0
4.716,21.7,102.0
4.72,21.6,104.0
4.724,21.9,104.0
4.72,21.4,102.0
4.72,22.0,102.0
4.724,22.0,104.0
4.72,21.9,104.0
4.724,22.0,104.0
4.72,22.0,104.0
4.72,21.4,104.0
4.724,21.7,102.0
4.72,21.9,102.0
4.72,21.8,102.0
4.716,21.7,102.0
4.724,21.4,102.0
4.72,21.4,102.0
4.72,21.8,98.0
4.72,21.9,104.0
4.716,21.7,102.0
4.724,22.0,104.0
4.72,21.8,102.0
4.72,21.3,104.0
4.724,21.5,102.0
4.72,21.6,102.0
4.72,21.7,102.0
4.724,22.0,104.0
4.72,21.4,102.0
4.724,22.0,102.0
4.72,22.0,104.0
4.724,22.0,102.0
4.724,22.2,104.0
4.72,21.9,104.0
4.724,21.3,104.0
4.724,21.9,104.0
4.72,21.6,102.0
4.72,21.9,102.0
4.716,22.0,104.0
4.72,21.8,102.0
4.72,21.4,102.0
4.72,21.8,102.0
4.72,21.8,102.0
4.716,21.9,104.0
4.72,21.6,102.0
4.724,21.9,102.0
4.72,21.5,102.0
4.724,22.1,102.0
4.72,21.7,102.0
4.72,22.3,102.0
4.72,21.9,102.0
4.716,21.4,102.0
4.724,22.2,102.0
4.724,22.0,104.0
4.72,21.9,102.0
4.724,21.9,102.0
4.72,22.0,104.0
4.724,21.3,104.0
4.724,21.8,102.0
4.72,22.1,104.0
4.724,22.2,104.0
4.716,22.2,104.0
4.724,21.5,102.0
4.724,21.5,102.0
4.72,21.7,102.0
4.724,21.6,102.0
4.724,21.8,102.0
4.724,21.8,104.0
4.724,21.9,104.0
4.72,21.3,102.0
4.724,21.9,102.0
4.72,22.1,104.0
4.72,22.2,104.0
4.72,22.2,104.0
4.72,21.9,104.0
4.72,21.4,104.0
4.72,21.6,102.0
4.728,21.8,102.0
4.72,21.8,102.0
4.72,22.0,104.0
4.72,21.5,104.0
4.72,21.4,102.0
4.72,22.0,98.0
4.724,21.9,102.0
4.716,22.2,104.0
4.724,21.8,104.0
4.724,21.9,104.0
4.724,21.7,104.0
4.724,21.7,102.0
4.72,22.2,104.0
4.72,21.9,104.0
4.72,22.1,104.0
4.72,21.6,102.0
4.72,22.0,98.0
4.724,22.0,104.0
4.724,21.9,102.0
4.724,22.2,104.0
4.72,21.9,104.0
4.72,21.6,104.0
4.72,21.6,102.0
4.72,21.8,104.0
4.724,22.2,104.0
4.72,21.9,104.0
4.724,21.4,104.0
4.72,21.1,98.0
4.72,21.6,102.0
4.728,21.7,102.0
4.72,21.6,102.0
4.724,21.6,102.0
4.72,21.7,102.0
4.72,22.0,104.0
4.724,21.8,104.0
4.72,21.9,104.0
4.72,21.9,104.0
4.724,21.9,104.0
4.72,21.4,102.0
4.72,21.8,98.0
4.724,21.8,102.0
4.72,21.9,102.0
4.724,21.9,104.0
4.72,22.1,104.0
4.72,21.2,104.0
4.72,21.5,102.0
4.716,21.9,102.0
4.72,22.1,104.0
4.716,21.8,102.0
4.72,21.6,104.0
4.724,21.1,98.0
4.72,21.9,102.0
4.724,21.9,104.0
4.716,22.0,104.0
4.72,21.7,102.0
4.724,22.0,104.0
4.72,21.3,102.0
4.72,21.8,104.0
4.72,22.0,104.0
4.72,21.7,104.0
4.724,21.7,102.0
4.72,21.4,102.0
4.724,21.7,102.0
4.72,21.5,102.0
4.728,21.5,102.0
4.724,21.3,102.0
4.72,21.5,102.0
4.724,20.9,102.0
4.72,21.2,102.0
4.72,21.2,102.0
4.728,21.3,102.0
4.72,21.2,102.0
4.724,21.2,98.0
4.72,21.0,98.0
4.724,21.5,98.0
4.724,21.4,102.0
4.716,21.4,102.0
4.724,21.3,102.0
4.724,21.6,102.0
4.72,21.6,102.0
4.72,21.3,98.0
4.724,21.0,98.0
4.72,21.2,98.0
4.724,21.2,102.0
4.72,21.1,98.0
4.72,21.4,98.0
4.724,21.2,102.0
4.724,21.3,102.0
4.72,21.7,102.0
4.72,21.6,102.0
4.724,20.9,104.0
4.72,20.8,98.0
4.72,21.3,98.0
4.728,21.0,98.0
4.716,21.3,102.0
4.724,21.2,102.0
4.724,21.2,102.0
4.72,21.5,98.0
4.724,21.4,102.0
4.72,21.5,102.0
4.72,21.6,102.0
4.724,21.5,102.0
4.724,21.0,98.0
4.72,21.1,98.0
4.72,21.2,102.0
4.724,21.3,102.0
4.724,21.1,98.0
4.724,21.2,102.0
4.72,21.2,102.0
4.724,21.7,102.0
4.724,21.6,102.0
4.724,21.4,102.0
4.716,21.1,98.0
4.724,20.7,102.0
4.724,20.8,98.0
4.724,21.3,98.0
4.724,20.8,98.0
4.716,21.2,102.0
4.724,21.4,102.0
4.724,21.2,102.0
4.724,21.3,102.0
4.72,21.2,102.0
4.72,21.4,102.0
4.72,21.3,102.0
4.724,21.1,98.0
4.724,20.7,98.0
4.724,20.7,98.0
4.724,21.6,102.0
4.724,21.2,102.0
4.72,21.3,102.0
4.72,21.5,102.0
4.72,21.2,102.0
4.724,21.4,102.0
4.724,21.3,102.0
4.724,21.3,102.0
4.724,21.4,102.0
4.724,20.5,102.0
4.724,20.7,98.0
4.72,21.4,98.0
4.724,21.2,102.0
4.72,21.5,102.0
4.724,21.3,102.0
4.724,21.4,102.0
4.72,21.1,102.0
4.724,21.2,102.0
4.72,21.4,102.0
4.72,21.3,98.0
4.72,21.2,102.0
4.724,21.1,102.0
4.72,20.7,98.0
4.72,21.5,102.0
4.72,21.6,102.0
4.724,21.6,102.0
4.72,21.7,102.0
4.724,20.7,98.0
4.724,21.0,98.0
4.724,21.4,98.0
4.724,21.2,102.0
4.72,21.2,102.0
4.724,20.9,98.0
4.72,21.1,98.0
4.72,21.2,98.0
4.724,21.4,102.0
4.72,21.6,102.0
4.72,21.6,102.0
4.724,21.4,102.0
4.72,20.5,102.0
4.724,20.7,98.0
4.72,21.4,102.0
4.724,21.5,102.0
4.724,21.4,102.0
4.724,21.0,102.0
4.724,21.2,102.0
4.72,21.5,102.0
4.724,21.7,102.0
4.72,21.4,102.0
4.72,21.4,102.0
4.724,20.7,102.0
4.72,20.7,98.0
4.72,21.0,98.0
4.724,21.1,98.0
4.72,21.5,102.0
4.724,21.2,102.0
4.724,21.2,102.0
4.72,21.6,98.0
4.724,21.6,102.0
4.72,21.4,102.0
4.724,21.1,102.0
4.724,21.4,102.0
4.724,20.8,98.0
4.724,21.1,98.0
4.72,21.2,102.0
4.724,21.1,102.0
4.72,21.3,102.0
4.72,21.5,102.0
4.724,21.2,102.0
4.72,21.3,102.0
4.72,21.3,102.0
4.724,21.2,102.0
4.724,21.4,98.0
4.724,21.6,102.0
4.724,21.2,102.0
4.724,21.2,98.0
4.72,21.1,98.0
4.72,21.4,102.0
4.724,21.0,102.0
4.72,20.7,98.0
4.724,21.4,98.0
4.724,21.4,102.0
4.724,21.4,102.0
4.728,21.1,98.0
4.724,21.3,102.0
4.72,21.1,102.0
4.724,21.6,102.0
4.72,21.6,102.0
4.724,21.5,102.0
4.72,21.6,102.0
4.724,20.9,102.0
4.724,21.2,102.0
4.72,21.0,98.0
4.724,21.3,102.0
4.724,21.2,102.0
4.72,20.8,98.0
4.724,21.0,98.0
4.72,21.6,102.0
4.724,21.4,102.0
4.724,21.6,102.0
4.72,21.3,102.0
4.724,21.2,102.0
4.724,21.0,98.0
4.72,21.1,98.0
4.724,21.3,102.0
4.72,21.3,102.0
4.724,20.5,102.0
4.724,20.7,98.0
4.724,21.3,102.0
4.724,21.3,102.0
4.72,21.3,102.0
4.724,21.3,102.0
4.72,21.3,102.0
4.72,21.1,102.0
4.724,21.3,102.0
4.72,21.1,98.0
4.724,21.2,102.0
4.724,21.3,102.0
4.72,20.6,102.0
4.72,20.9,98.0
4.72,21.5,102.0
4.724,21.6,102.0
