Bus Voltage (V),Current (mA),Power (mW)
4.704,48.4,230.0
4.704,55.7,232.0
4.7,48.2,230.0
4.7,52.6,246.0
4.704,49.1,232.0
4.704,50.3,236.0
4.704,48.1,226.0
4.7,48.6,236.0
4.704,49.0,230.0
4.704,48.2,226.0
4.708,48.3,226.0
4.7,48.9,230.0
4.708,48.8,230.0
4.7,48.4,226.0
4.7,48.6,230.0
4.704,48.8,230.0
4.696,47.7,230.0
4.708,48.5,226.0
4.7,49.2,232.0
4.708,49.1,232.0
4.664,48.5,230.0
4.712,48.5,226.0
4.664,49.1,230.0
4.704,48.6,230.0
4.664,51.0,240.0
4.708,49.1,230.0
4.704,58.4,232.0
4.708,48.5,226.0
4.704,59.2,276.0
4.696,49.1,230.0
4.704,62.3,292.0
4.696,48.2,226.0
4.704,48.9,278.0
4.7,48.5,230.0
4.704,47.9,226.0
4.7,48.8,230.0
4.704,49.0,232.0
4.7,48.6,230.0
4.704,48.1,226.0
4.704,49.0,230.0
4.708,48.6,230.0
4.704,47.9,226.0
4.712,48.9,230.0
4.704,49.2,232.0
4.696,48.7,230.0
4.7,48.2,226.0
4.704,48.2,226.0
4.696,48.5,230.0
4.696,48.0,226.0
4.688,48.6,230.0
4.7,49.5,232.0
4.704,49.0,230.0
4.696,48.4,226.0
4.7,67.2,314.0
4.704,49.1,230.0
4.7,66.5,312.0
4.704,48.3,226.0
4.704,49.3,294.0
4.704,49.0,230.0
4.7,48.3,226.0
4.7,48.4,230.0
4.704,48.9,230.0
4.704,47.9,230.0
4.7,48.5,230.0
4.704,48.9,230.0
4.7,49.0,230.0
4.7,48.5,230.0
4.704,49.0,226.0
4.704,48.9,230.0
4.696,48.1,226.0
4.704,48.5,230.0
4.704,49.0,230.0
4.708,48.6,230.0
4.7,48.0,226.0
4.696,48.8,230.0
4.7,49.0,230.0
4.704,66.8,230.0
4.704,48.4,226.0
4.684,64.7,304.0
4.7,48.8,230.0
4.696,66.4,312.0
4.704,48.5,230.0
4.7,49.3,314.0
4.7,48.6,230.0
4.7,48.1,226.0
4.708,49.1,230.0
4.7,48.8,230.0
4.7,48.2,226.0
4.7,48.7,230.0
4.704,49.2,232.0
4.696,48.9,230.0
4.708,48.4,226.0
4.7,48.8,230.0
4.7,48.8,230.0
4.7,48.0,226.0
4.692,48.5,230.0
4.704,49.2,232.0
4.688,48.8,232.0
4.7,48.4,230.0
4.692,48.9,230.0
4.708,48.6,230.0
4.692,66.4,226.0
4.708,48.3,230.0
4.704,67.0,314.0
4.708,48.7,230.0
4.7,67.5,318.0
4.712,49.2,230.0
4.704,48.6,304.0
4.7,48.5,230.0
4.7,48.4,226.0
4.7,48.9,230.0
4.7,48.6,230.0
4.7,48.0,226.0
4.704,49.4,232.0
4.7,49.3,232.0
4.704,48.0,226.0
4.7,48.6,230.0
4.708,49.0,230.0
4.704,48.8,230.0
4.708,48.3,226.0
4.688,48.9,230.0
4.708,48.8,232.0
4.696,48.1,226.0
4.7,48.6,230.0
4.684,49.1,232.0
4.704,48.9,230.0
4.68,58.5,226.0
4.696,49.1,230.0
4.696,65.6,308.0
4.696,48.5,230.0
4.704,61.7,292.0
4.704,49.0,230.0
4.708,48.6,230.0
4.704,48.2,226.0
4.708,48.6,230.0
4.7,49.2,232.0
4.7,48.6,230.0
4.704,48.6,226.0
4.7,48.9,230.0
4.7,48.6,230.0
4.704,48.1,226.0
