Bus Voltage (V),Current (mA),Power (mW)
4.72,47.9,226.0
4.716,48.0,226.0
4.716,48.5,230.0
4.716,47.8,226.0
4.724,48.5,230.0
4.72,49.2,232.0
4.72,48.4,230.0
4.716,49.0,232.0
4.72,48.5,230.0
4.716,47.8,226.0
4.716,48.5,230.0
4.72,48.4,230.0
4.716,48.2,226.0
4.72,66.8,312.0
4.716,48.6,328.0
4.716,60.2,328.0
4.704,69.1,324.0
4.684,69.5,324.0
4.676,69.3,324.0
4.716,69.9,328.0
4.672,69.8,328.0
4.68,70.5,330.0
4.668,67.6,236.0
4.672,49.4,232.0
4.708,48.2,226.0
4.712,48.8,230.0
4.68,48.2,226.0
4.712,48.1,226.0
4.72,48.6,232.0
4.716,48.7,230.0
4.72,48.6,230.0
4.716,49.3,232.0
4.716,48.0,226.0
4.716,48.3,230.0
4.72,48.9,230.0
4.72,47.7,226.0
4.72,48.3,230.0
4.716,49.5,232.0
4.712,48.4,230.0
4.716,48.8,230.0
4.712,48.8,230.0
4.716,47.9,226.0
4.716,48.6,226.0
4.72,48.1,226.0
4.712,48.0,226.0
4.724,49.3,232.0
4.712,49.0,232.0
4.72,48.1,226.0
4.712,48.9,226.0
4.724,48.2,288.0
4.72,47.7,226.0
4.716,48.6,226.0
4.716,70.2,328.0
4.716,69.9,328.0
4.696,70.6,330.0
4.676,70.4,328.0
4.676,69.2,304.0
4.676,69.7,328.0
4.676,69.4,328.0
4.672,53.5,252.0
4.676,49.2,232.0
4.672,69.6,230.0
4.68,52.2,230.0
4.716,49.3,232.0
4.716,48.3,226.0
