Bus Voltage (V),Current (mA),Power (mW)
4.468,22.4,98.0
4.468,22.1,98.0
4.468,22.2,98.0
4.468,22.2,98.0
4.468,22.3,98.0
4.456,22.1,98.0
4.46,22.6,102.0
4.46,22.4,98.0
4.46,22.0,98.0
4.464,22.0,98.0
4.464,22.0,98.0
4.468,22.1,98.0
4.468,22.2,98.0
4.472,22.0,98.0
4.472,22.2,98.0
4.468,22.1,102.0
4.472,22.2,98.0
4.468,22.1,98.0
4.468,22.3,98.0
4.468,22.4,98.0
4.468,22.2,98.0
4.468,22.4,98.0
4.472,22.1,98.0
4.472,22.3,98.0
4.472,22.1,98.0
4.468,22.0,98.0
4.46,22.3,98.0
4.456,22.2,98.0
4.46,22.1,98.0
4.464,22.1,98.0
4.468,22.0,98.0
4.472,22.0,98.0
4.472,22.2,98.0
4.468,21.9,98.0
4.472,22.0,98.0
4.472,21.8,96.0
4.472,22.3,98.0
4.472,22.0,98.0
4.476,22.4,98.0
4.472,22.2,98.0
4.472,22.3,98.0
4.472,22.1,98.0
4.472,22.6,102.0
4.472,22.3,98.0
4.472,22.3,98.0
4.472,22.2,98.0
4.456,22.4,98.0
4.46,22.0,98.0
4.464,22.0,98.0
4.468,22.3,98.0
4.468,22.0,98.0
4.468,22.3,98.0
4.472,22.0,98.0
4.472,21.9,98.0
4.472,21.9,98.0
4.476,22.4,98.0
4.472,22.0,98.0
4.472,22.2,98.0
4.472,22.1,98.0
4.472,22.5,98.0
4.472,22.3,98.0
4.472,22.2,98.0
4.472,22.1,98.0
4.472,22.3,98.0
4.472,22.4,98.0
4.472,22.3,98.0
4.46,22.2,98.0
4.464,22.2,98.0
4.468,22.2,98.0
4.468,21.9,98.0
4.472,22.1,98.0
4.476,22.0,98.0
4.472,21.9,98.0
4.476,21.9,98.0
4.472,21.9,98.0
4.476,22.2,98.0
4.472,22.2,98.0
4.476,22.2,98.0
4.472,22.3,98.0
4.472,22.0,98.0
4.472,22.3,98.0
4.472,22.1,98.0
4.472,22.3,98.0
4.472,22.3,98.0
4.46,22.2,98.0
4.464,22.3,98.0
4.464,22.4,98.0
4.468,22.2,98.0
4.468,21.8,98.0
4.468,22.0,98.0
4.472,22.0,98.0
4.472,21.7,102.0
4.472,22.1,98.0
4.476,22.2,98.0
4.476,21.8,98.0
4.476,22.4,98.0
4.472,22.1,98.0
4.472,22.4,98.0
4.472,22.5,98.0
4.472,22.1,98.0
4.472,21.9,98.0
4.472,22.4,98.0
4.472,22.5,98.0
4.464,22.4,98.0
4.464,22.3,98.0
4.464,22.2,98.0
4.472,22.2,98.0
4.472,21.9,98.0
4.472,22.2,102.0
4.472,21.8,98.0
4.476,22.2,98.0
4.476,22.1,98.0
4.48,21.8,98.0
4.476,22.2,98.0
4.476,22.4,98.0
4.476,22.5,98.0
4.472,22.5,98.0
4.472,22.3,98.0
4.472,22.0,98.0
4.476,22.4,98.0
4.476,22.2,98.0
4.464,22.3,98.0
4.468,22.3,98.0
4.468,21.8,98.0
4.472,21.5,96.0
4.476,21.4,96.0
4.48,21.6,98.0
4.48,21.6,98.0
4.48,21.6,96.0
4.48,21.6,96.0
4.48,21.6,98.0
4.48,21.9,98.0
4.48,21.7,96.0
4.476,21.7,96.0
4.476,21.4,96.0
4.48,21.9,98.0
4.48,21.4,96.0
4.468,21.7,96.0
4.468,21.8,98.0
4.472,21.7,96.0
4.476,21.5,96.0
4.48,21.8,98.0
4.48,21.6,98.0
4.484,21.7,96.0
4.484,21.6,96.0
4.484,21.5,98.0
4.48,21.6,96.0
4.48,21.8,96.0
4.48,21.5,96.0
4.48,21.5,96.0
4.484,21.8,98.0
4.48,21.6,96.0
4.48,21.6,96.0
4.468,22.1,98.0
4.472,21.7,96.0
4.476,21.8,98.0
4.476,21.6,98.0
4.48,21.5,96.0
4.48,21.6,96.0
4.48,21.6,96.0
4.488,21.4,96.0
4.484,21.3,96.0
4.48,21.7,96.0
4.484,21.5,96.0
4.48,22.0,98.0
4.48,21.8,98.0
4.476,21.6,96.0
4.48,21.6,96.0
4.468,21.4,96.0
4.472,21.7,96.0
4.472,21.7,96.0
4.476,21.6,96.0
4.48,21.5,98.0
4.48,21.1,96.0
4.484,21.4,96.0
4.484,21.3,98.0
4.484,21.4,96.0
4.48,21.4,96.0
4.48,21.6,96.0
4.484,21.8,96.0
4.48,21.7,96.0
4.48,21.4,96.0
4.48,21.9,98.0
4.48,21.7,96.0
4.468,21.5,96.0
4.472,21.7,96.0
4.472,21.4,96.0
4.476,21.5,98.0
4.48,21.5,98.0
4.484,21.7,96.0
4.484,21.7,96.0
4.484,21.5,96.0
4.484,21.5,96.0
4.484,21.6,96.0
4.48,21.8,98.0
4.48,21.5,96.0
4.476,21.8,96.0
4.48,21.4,96.0
4.48,21.6,96.0
4.48,21.7,96.0
4.468,21.8,98.0
4.472,21.5,96.0
4.476,21.8,98.0
4.476,21.2,98.0
4.48,21.3,96.0
4.48,21.5,98.0
4.48,21.7,98.0
4.48,21.5,96.0
4.48,21.5,96.0
4.48,21.6,96.0
4.48,21.5,96.0
4.484,21.7,96.0
4.48,21.7,96.0
4.48,21.9,98.0
4.48,21.5,96.0
4.468,21.9,98.0
4.468,21.6,96.0
4.472,21.6,96.0
4.476,21.5,96.0
4.48,21.8,98.0
4.48,21.7,98.0
4.48,21.4,96.0
4.48,21.3,96.0
4.484,21.5,96.0
4.48,21.4,96.0
4.48,21.7,96.0
4.48,21.7,96.0
4.48,21.7,96.0
4.48,21.4,96.0
4.48,21.6,96.0
4.48,21.7,96.0
4.468,21.8,98.0
4.476,21.3,96.0
4.476,21.8,98.0
4.48,21.4,98.0
4.48,21.5,96.0
4.48,21.2,98.0
4.48,21.6,96.0
4.484,21.6,96.0
4.484,21.6,96.0
4.484,21.9,98.0
4.484,21.6,96.0
4.48,22.0,98.0
4.48,21.7,96.0
4.48,21.9,98.0
4.48,21.8,98.0
4.468,21.6,96.0
4.472,21.8,98.0
4.476,21.7,96.0
4.48,21.5,98.0
4.484,21.4,98.0
4.484,21.6,96.0
4.484,21.4,96.0
4.484,21.3,96.0
4.488,21.3,98.0
4.484,21.7,96.0
4.484,21.7,96.0
4.48,21.9,98.0
4.484,21.7,96.0
4.48,21.6,96.0
4.48,21.9,98.0
4.468,21.8,98.0
4.472,21.5,96.0
4.476,21.4,96.0
4.48,21.6,96.0
4.484,21.6,96.0
4.48,21.4,96.0
4.484,21.4,96.0
4.488,21.4,96.0
4.484,21.1,98.0
4.484,21.9,98.0
4.484,21.7,96.0
4.484,21.8,98.0
4.484,21.5,96.0
4.48,21.8,98.0
4.48,21.4,96.0
4.468,21.5,96.0
4.476,21.6,96.0
4.476,21.5,96.0
4.48,21.1,96.0
4.484,21.5,98.0
4.484,21.2,98.0
4.484,21.6,98.0
4.484,21.8,98.0
4.484,21.5,98.0
4.484,21.9,98.0
4.484,21.9,98.0
4.48,21.8,98.0
4.48,21.7,96.0
4.484,21.7,96.0
4.48,22.0,98.0
4.468,21.6,96.0
4.472,21.7,96.0
4.48,21.9,98.0
4.48,21.5,96.0
4.484,21.6,96.0
4.484,21.6,96.0
4.484,21.7,96.0
4.484,21.5,96.0
4.488,21.3,96.0
4.48,21.5,96.0
4.484,21.7,96.0
4.484,21.8,98.0
4.484,21.5,96.0
4.484,21.6,96.0
4.48,21.7,96.0
4.468,21.8,98.0
4.476,21.6,96.0
4.476,21.5,96.0
4.484,21.6,96.0
4.484,21.6,98.0
4.484,21.3,98.0
4.484,21.5,96.0
4.488,21.6,96.0
