Bus Voltage (V),Current (mA),Power (mW)
4.768,21.0,98.0
4.768,20.8,102.0
4.764,20.6,98.0
4.768,20.7,98.0
4.772,21.2,102.0
4.768,21.1,102.0
4.764,21.1,102.0
4.772,20.8,102.0
4.768,21.2,98.0
4.768,21.2,102.0
4.764,21.3,102.0
4.768,20.8,98.0
4.768,20.9,102.0
4.764,21.0,102.0
4.76,21.0,102.0
4.768,21.0,102.0
4.768,21.2,102.0
4.768,21.0,102.0
4.768,21.1,102.0
4.772,21.0,102.0
4.768,20.9,98.0
4.768,20.8,98.0
4.768,20.7,98.0
4.768,20.5,102.0
4.772,21.2,102.0
4.764,21.2,102.0
4.764,21.1,102.0
4.768,21.2,102.0
4.768,21.1,102.0
4.768,21.1,102.0
4.764,21.1,98.0
4.768,20.0,96.0
4.772,20.9,98.0
4.768,21.1,102.0
4.764,21.0,102.0
4.768,21.0,102.0
4.768,21.1,102.0
4.764,21.1,102.0
4.764,21.0,102.0
4.768,20.9,98.0
4.768,21.0,98.0
4.768,21.0,102.0
4.764,21.1,102.0
4.772,20.8,98.0
4.768,21.0,102.0
4.764,20.9,98.0
4.764,21.3,102.0
4.768,21.1,102.0
4.768,21.1,102.0
4.768,20.8,98.0
4.768,21.0,102.0
4.768,20.6,102.0
4.768,21.0,102.0
4.768,21.3,102.0
4.764,20.9,98.0
4.768,21.1,102.0
4.764,21.0,102.0
4.768,20.9,98.0
4.764,21.0,102.0
4.768,21.2,98.0
4.772,20.5,98.0
4.768,20.5,98.0
4.768,21.0,102.0
4.768,21.0,102.0
4.768,20.8,98.0
4.764,20.9,98.0
4.768,21.3,102.0
4.768,21.0,102.0
4.768,20.9,98.0
4.764,21.0,98.0
4.764,20.9,102.0
4.772,21.0,102.0
4.768,21.0,102.0
4.768,21.1,102.0
4.764,21.1,102.0
4.768,20.9,98.0
4.768,21.2,102.0
4.768,21.1,102.0
4.764,20.8,98.0
4.768,20.7,98.0
4.772,20.7,102.0
4.768,21.1,102.0
4.764,21.1,102.0
4.768,20.9,102.0
4.768,20.9,98.0
4.768,21.1,102.0
4.764,21.0,102.0
4.768,21.1,98.0
4.772,21.0,102.0
4.764,20.5,98.0
4.764,20.9,98.0
4.772,20.8,102.0
4.768,21.1,102.0
4.764,21.2,102.0
4.764,21.0,102.0
4.768,21.1,102.0
4.768,20.8,98.0
4.764,20.9,98.0
4.764,21.1,98.0
4.768,21.0,102.0
4.768,20.9,98.0
4.768,20.9,102.0
4.768,21.0,102.0
4.768,21.0,102.0
4.768,20.9,98.0
4.764,21.1,102.0
4.768,20.8,98.0
4.768,20.8,98.0
4.768,20.6,98.0
4.764,20.5,102.0
4.768,21.5,102.0
4.772,21.1,102.0
4.768,21.0,102.0
4.768,21.2,102.0
4.768,21.4,102.0
4.772,21.2,102.0
4.768,21.1,98.0
4.764,21.1,98.0
4.768,20.8,98.0
4.772,20.9,98.0
4.768,21.0,102.0
4.768,21.2,102.0
4.768,21.0,102.0
4.768,21.1,102.0
4.768,21.1,102.0
4.764,21.1,102.0
4.764,20.7,98.0
4.768,20.7,98.0
4.768,21.0,102.0
4.768,21.1,102.0
4.768,21.0,102.0
4.772,20.8,102.0
4.768,21.2,102.0
4.764,20.8,98.0
4.764,21.3,98.0
4.768,21.1,98.0
4.768,20.8,98.0
4.764,20.7,98.0
4.764,21.0,102.0
4.772,21.0,102.0
4.772,21.1,102.0
4.768,20.9,102.0
4.764,21.1,102.0
4.768,21.0,102.0
4.764,21.0,102.0
4.764,20.8,98.0
4.764,21.1,102.0
4.772,21.0,102.0
4.764,20.9,102.0
4.764,21.2,102.0
4.764,21.2,102.0
4.772,21.0,102.0
4.768,21.2,102.0
4.764,21.2,102.0
4.764,21.0,102.0
4.768,20.6,98.0
4.768,20.7,102.0
4.768,21.0,102.0
4.768,20.9,98.0
4.768,21.1,102.0
4.768,20.8,98.0
4.768,21.1,102.0
4.764,20.9,98.0
4.768,21.2,98.0
4.768,21.3,98.0
4.768,20.3,98.0
4.764,21.2,102.0
4.768,21.2,102.0
4.768,20.9,98.0
4.764,21.0,102.0
4.764,21.1,102.0
4.768,21.1,102.0
4.768,21.1,102.0
4.768,21.0,102.0
4.768,21.0,98.0
4.768,21.1,102.0
4.768,21.0,102.0
4.764,21.0,102.0
4.764,21.2,98.0
4.764,21.2,102.0
4.772,21.2,102.0
4.768,21.3,102.0
