Bus Voltage (V),Current (mA),Power (mW)
0.12,-0.3,0.0
0.108,-0.4,0.0
0.088,-0.3,0.0
0.08,-0.2,0.0
4.76,27.2,128.0
4.692,51.1,240.0
4.704,46.6,220.0
4.592,47.2,212.0
4.692,47.2,222.0
4.668,46.8,220.0
4.668,46.5,216.0
4.668,46.1,216.0
4.668,46.8,220.0
4.672,47.5,226.0
4.668,48.2,226.0
4.668,47.8,222.0
4.664,46.3,216.0
4.672,46.4,216.0
4.668,46.7,220.0
4.676,47.3,220.0
4.676,47.4,222.0
4.676,47.7,222.0
4.672,47.4,222.0
4.668,46.8,220.0
4.676,46.8,220.0
4.672,47.2,220.0
4.684,47.2,220.0
4.676,46.7,220.0
4.684,46.8,220.0
4.668,47.4,222.0
4.68,48.0,222.0
4.676,47.4,222.0
4.684,47.1,220.0
4.68,47.2,220.0
4.684,46.4,216.0
4.68,46.4,216.0
4.684,46.8,222.0
4.68,48.0,226.0
4.672,48.1,226.0
4.68,46.8,220.0
4.684,46.9,220.0
4.684,46.6,216.0
4.68,46.7,220.0
4.684,47.2,220.0
4.68,48.1,226.0
4.684,48.1,226.0
4.68,47.2,220.0
4.688,46.5,216.0
4.68,46.1,216.0
4.68,46.6,220.0
4.684,47.1,222.0
4.676,47.4,222.0
4.68,48.1,226.0
4.676,47.9,222.0
4.688,46.3,216.0
4.64,59.7,278.0
4.648,60.6,282.0
4.644,60.6,282.0
4.652,61.1,276.0
4.648,61.4,286.0
4.652,60.4,282.0
4.648,61.4,286.0
4.644,60.1,278.0
4.648,60.3,282.0
4.644,60.5,282.0
4.648,60.9,286.0
4.648,61.4,276.0
4.648,61.2,286.0
4.644,60.4,282.0
4.648,61.2,282.0
4.648,61.2,286.0
4.648,61.0,286.0
4.648,60.6,282.0
4.652,61.0,282.0
4.648,60.5,278.0
4.648,61.1,286.0
4.648,59.5,276.0
4.644,61.3,286.0
4.656,60.9,282.0
4.644,61.0,286.0
4.648,60.8,282.0
4.648,60.1,278.0
4.652,60.7,278.0
4.64,61.2,286.0
4.648,59.6,278.0
4.644,61.1,286.0
4.656,61.2,286.0
4.652,61.2,286.0
4.656,60.7,282.0
4.652,61.0,286.0
4.644,60.8,282.0
4.648,61.5,286.0
4.648,59.3,276.0
4.652,61.1,286.0
4.652,61.1,286.0
4.652,61.3,286.0
4.648,60.6,282.0
4.656,60.7,282.0
4.644,61.1,286.0
4.648,61.8,288.0
4.648,59.9,278.0
4.656,61.1,282.0
4.652,60.9,282.0
4.648,60.6,282.0
4.648,61.0,286.0
4.648,60.9,282.0
4.648,61.2,288.0
4.644,61.5,286.0
4.656,60.0,278.0
4.648,61.3,282.0
4.656,60.3,282.0
4.648,60.6,282.0
4.656,60.9,282.0
4.652,61.1,286.0
4.652,61.6,288.0
4.652,61.5,286.0
4.648,60.6,282.0
4.652,61.0,282.0
4.648,60.5,282.0
4.652,60.5,282.0
4.648,61.4,286.0
4.652,60.5,282.0
4.648,62.1,288.0
4.656,61.3,286.0
4.652,61.0,286.0
4.652,60.6,278.0
4.652,60.6,282.0
4.656,60.4,276.0
4.648,61.6,286.0
4.648,60.0,278.0
4.648,62.1,286.0
4.656,61.2,286.0
4.652,60.7,282.0
4.644,60.4,282.0
4.656,60.5,282.0
4.644,60.6,282.0
4.652,61.6,288.0
4.648,59.6,278.0
4.652,61.8,286.0
4.652,60.7,282.0
4.656,60.6,282.0
4.652,60.5,282.0
4.656,60.4,282.0
4.648,61.0,288.0
4.652,61.8,288.0
4.648,60.0,278.0
4.648,61.3,282.0
4.652,60.5,282.0
4.652,60.4,282.0
4.652,60.5,282.0
4.652,60.5,282.0
4.656,61.4,292.0
4.648,61.7,288.0
4.652,60.8,282.0
4.656,60.7,278.0
4.66,60.4,282.0
4.652,60.5,282.0
4.652,61.0,286.0
4.656,60.5,282.0
4.644,61.9,288.0
4.656,62.1,288.0
4.648,60.5,282.0
4.656,60.4,278.0
4.648,60.4,282.0
4.656,60.6,282.0
4.648,60.9,282.0
4.66,60.2,278.0
4.652,62.2,286.0
4.66,61.2,286.0
4.648,60.2,282.0
4.648,60.6,278.0
4.648,60.1,278.0
4.648,60.8,282.0
4.656,61.5,286.0
4.648,60.1,278.0
4.652,62.0,286.0
4.652,61.1,286.0
4.652,60.7,282.0
4.648,60.3,278.0
4.652,60.6,282.0
4.652,61.0,286.0
4.656,61.1,286.0
4.652,59.9,278.0
4.644,61.5,286.0
4.652,60.7,282.0
4.648,60.6,282.0
4.652,61.3,286.0
4.648,61.3,286.0
4.656,60.6,282.0
4.648,61.3,286.0
4.652,59.6,278.0
4.644,61.2,286.0
4.656,60.6,282.0
4.652,61.1,286.0
4.66,60.8,286.0
4.648,61.0,286.0
4.648,60.4,282.0
4.648,61.0,286.0
4.652,59.2,276.0
4.648,61.6,286.0
4.652,60.5,282.0
4.656,61.2,286.0
4.648,61.1,286.0
4.652,60.8,282.0
4.648,60.4,282.0
4.648,61.3,286.0
4.648,60.0,278.0
4.66,61.8,288.0
4.656,60.9,286.0
4.66,61.1,286.0
4.652,60.5,282.0
4.648,59.5,282.0
4.652,60.6,282.0
4.644,62.1,288.0
4.652,59.7,278.0
4.648,61.3,286.0
4.656,60.8,282.0
4.644,60.8,282.0
4.652,60.6,282.0
4.652,59.9,282.0
4.652,61.5,286.0
4.648,61.8,288.0
4.656,62.3,278.0
4.652,61.1,286.0
4.652,60.1,278.0
4.648,60.4,282.0
4.648,60.5,282.0
4.652,60.9,286.0
4.648,61.4,286.0
4.652,62.0,288.0
4.648,61.8,276.0
4.652,60.5,282.0
4.652,59.7,278.0
4.652,60.5,282.0
4.648,61.0,286.0
4.652,61.5,286.0
4.648,61.7,288.0
4.648,61.9,288.0
4.648,60.8,276.0
4.652,60.7,282.0
4.656,58.8,276.0
4.648,60.7,282.0
4.652,61.3,286.0
4.648,61.7,282.0
4.648,62.1,288.0
4.644,61.3,286.0
4.652,60.9,282.0
4.652,61.4,286.0
4.652,60.6,282.0
4.652,61.6,286.0
4.644,61.5,286.0
4.644,60.5,282.0
4.64,61.2,282.0
4.652,61.0,286.0
4.644,61.5,286.0
4.648,61.1,286.0
4.644,59.6,278.0
4.652,60.4,282.0
4.652,60.9,286.0
4.648,61.9,288.0
4.644,62.5,292.0
4.648,59.5,286.0
4.648,60.9,282.0
4.644,60.8,282.0
4.648,60.4,282.0
4.64,61.0,282.0
4.652,62.3,288.0
4.64,61.2,286.0
4.644,62.0,286.0
4.648,60.3,278.0
4.652,60.8,282.0
4.644,60.8,282.0
4.66,59.5,276.0
4.648,61.4,286.0
4.656,62.2,288.0
4.644,61.7,288.0
4.648,61.2,286.0
4.648,58.9,282.0
4.644,61.3,286.0
4.656,61.3,286.0
4.648,61.3,282.0
4.648,61.1,286.0
4.644,61.4,286.0
4.648,61.5,282.0
4.648,61.2,286.0
4.648,60.9,282.0
4.648,61.5,286.0
4.656,61.0,282.0
4.652,59.1,276.0
4.652,61.3,286.0
4.652,61.6,286.0
4.648,62.1,288.0
4.652,61.3,286.0
4.644,59.3,276.0
4.652,60.5,282.0
4.648,60.7,282.0
4.652,61.1,286.0
4.644,62.4,292.0
4.652,61.0,288.0
4.648,61.8,288.0
4.652,61.0,282.0
4.644,60.4,282.0
4.648,61.0,286.0
4.656,60.8,282.0
4.648,61.8,278.0
4.648,62.6,292.0
4.64,62.2,288.0
4.648,60.9,286.0
4.644,61.1,286.0
4.652,59.1,276.0
4.652,61.4,286.0
4.656,61.4,286.0
4.644,62.1,288.0
4.648,61.3,288.0
4.648,61.0,286.0
4.648,60.9,282.0
4.648,61.1,282.0
4.644,60.3,282.0
4.648,60.9,282.0
4.652,61.2,288.0
4.648,61.8,288.0
4.644,61.5,286.0
4.648,59.6,282.0
4.648,61.2,286.0
4.652,61.4,286.0
4.652,61.5,286.0
4.652,61.3,286.0
4.644,59.2,286.0
4.648,61.5,286.0
4.648,61.6,286.0
4.652,61.8,286.0
4.652,61.7,288.0
4.652,61.1,286.0
4.648,60.8,276.0
4.648,60.6,282.0
4.648,61.3,286.0
4.648,61.8,286.0
4.648,62.4,292.0
4.648,59.5,276.0
4.652,61.5,286.0
4.652,60.6,282.0
4.652,60.7,282.0
4.644,60.6,286.0
4.652,60.7,282.0
4.644,61.9,288.0
4.648,61.9,286.0
4.652,60.6,282.0
4.644,60.6,282.0
4.656,60.5,282.0
4.644,60.9,282.0
4.648,62.1,288.0
4.648,60.4,288.0
4.652,61.8,288.0
4.648,61.4,286.0
4.652,60.8,278.0
4.648,61.0,286.0
4.656,60.6,282.0
4.652,60.9,282.0
4.656,61.8,288.0
4.644,62.2,288.0
4.644,61.9,288.0
4.652,60.7,282.0
4.648,60.9,276.0
4.652,60.8,282.0
4.648,61.4,286.0
4.656,61.3,286.0
4.648,62.1,288.0
4.652,59.8,278.0
4.644,61.7,286.0
4.656,60.8,282.0
4.644,61.0,286.0
4.656,60.8,286.0
4.656,60.5,282.0
4.648,61.5,286.0
4.648,61.7,288.0
4.64,60.0,278.0
4.644,60.6,282.0
4.656,61.2,282.0
4.656,61.5,286.0
4.648,61.3,286.0
4.652,59.5,286.0
4.648,60.9,282.0
4.652,61.6,286.0
4.644,61.9,288.0
4.656,61.8,288.0
4.652,60.2,286.0
4.648,61.6,286.0
4.648,61.0,286.0
4.644,59.9,282.0
4.648,61.2,286.0
4.648,61.8,288.0
4.656,62.3,278.0
4.648,61.5,286.0
4.656,61.5,286.0
4.648,61.2,286.0
4.652,60.9,282.0
4.648,60.0,278.0
4.652,61.8,288.0
4.652,62.0,288.0
4.656,60.6,282.0
4.656,61.4,286.0
4.648,61.1,286.0
4.648,60.8,282.0
4.648,60.9,282.0
4.656,59.5,276.0
4.648,62.4,286.0
4.656,62.3,288.0
4.648,61.5,286.0
4.652,61.5,286.0
4.652,59.3,276.0
4.652,60.8,282.0
4.652,60.5,286.0
4.644,61.1,286.0
4.648,62.1,288.0
4.648,61.9,288.0
4.652,61.4,286.0
4.648,61.5,286.0
4.656,59.1,282.0
4.648,60.4,282.0
4.66,60.8,282.0
4.644,62.3,286.0
4.652,62.4,292.0
4.644,60.1,288.0
4.66,60.5,282.0
4.656,60.6,282.0
4.656,61.1,282.0
4.652,61.1,286.0
4.656,61.9,288.0
4.652,62.4,282.0
4.648,62.7,292.0
4.652,61.4,286.0
4.652,60.2,282.0
4.656,61.0,286.0
4.652,59.5,276.0
4.656,61.4,286.0
4.652,62.1,288.0
4.652,61.3,286.0
4.648,62.1,286.0
4.648,60.6,282.0
4.652,60.7,282.0
4.644,61.0,286.0
4.656,59.1,276.0
4.648,61.5,286.0
4.656,62.3,288.0
4.644,62.0,288.0
4.652,61.5,286.0
4.652,59.4,276.0
4.656,60.8,282.0
4.648,60.9,282.0
4.66,61.1,286.0
4.648,62.0,288.0
4.656,61.8,288.0
4.652,62.2,288.0
4.652,60.9,282.0
4.656,59.1,282.0
4.648,60.8,282.0
4.656,61.5,286.0
4.648,61.5,286.0
4.656,62.2,288.0
4.648,60.2,288.0
4.652,61.4,286.0
4.648,60.7,282.0
4.656,60.2,282.0
4.656,61.7,288.0
4.66,61.5,286.0
4.652,61.5,278.0
4.644,62.1,288.0
4.648,61.6,286.0
4.644,61.2,282.0
4.652,60.7,282.0
4.648,59.9,278.0
4.66,61.3,286.0
4.652,61.2,286.0
4.656,61.4,282.0
4.644,61.6,286.0
4.648,61.5,286.0
4.648,61.4,282.0
4.656,61.0,286.0
4.656,59.4,276.0
4.656,61.5,282.0
4.656,61.2,286.0
4.644,62.3,288.0
4.648,61.6,286.0
4.648,60.5,282.0
4.656,60.9,282.0
4.652,61.5,286.0
4.656,60.4,282.0
4.648,61.0,286.0
4.656,61.2,286.0
4.648,61.5,286.0
4.652,61.4,286.0
4.648,59.4,276.0
4.656,60.6,282.0
4.656,61.4,286.0
4.648,61.6,288.0
4.652,61.5,286.0
4.648,59.7,288.0
4.652,61.6,288.0
4.648,61.5,286.0
4.656,60.6,282.0
4.648,61.4,286.0
4.66,61.4,286.0
4.652,61.5,286.0
4.656,61.4,286.0
4.648,59.3,288.0
4.644,61.0,282.0
4.656,61.6,286.0
4.648,61.8,282.0
4.652,61.6,288.0
4.648,61.4,286.0
4.652,61.3,278.0
4.648,61.3,286.0
4.652,61.7,286.0
4.644,61.8,286.0
4.656,61.4,286.0
4.652,59.4,276.0
4.66,61.4,286.0
4.652,61.2,286.0
4.656,60.4,286.0
4.648,61.0,286.0
4.648,61.0,286.0
4.652,61.6,288.0
4.648,61.5,286.0
4.656,60.2,282.0
4.648,61.1,286.0
4.66,61.3,286.0
4.648,61.2,286.0
4.656,61.1,286.0
4.648,59.6,278.0
4.656,61.3,286.0
4.656,61.4,286.0
4.648,61.5,286.0
4.652,61.4,286.0
4.648,59.8,278.0
4.652,61.3,286.0
4.652,61.8,286.0
4.652,60.3,282.0
4.648,61.2,286.0
4.66,61.4,288.0
4.652,61.4,286.0
4.652,61.4,286.0
4.648,59.1,282.0
4.656,61.2,286.0
4.648,61.9,288.0
4.648,62.5,286.0
4.656,61.3,286.0
4.652,60.6,286.0
4.652,61.5,286.0
4.648,60.7,282.0
4.656,59.8,286.0
4.644,61.3,286.0
4.66,61.9,288.0
4.648,62.6,282.0
4.656,61.4,286.0
4.648,61.3,286.0
4.656,60.6,282.0
4.648,60.7,282.0
4.656,60.6,282.0
4.648,62.0,288.0
4.648,62.5,292.0
4.652,59.8,278.0
4.648,61.2,286.0
4.652,61.3,286.0
4.648,60.4,286.0
4.656,61.0,286.0
4.648,59.9,278.0
4.652,61.9,288.0
4.652,62.3,288.0
4.652,60.8,282.0
4.652,61.2,286.0
4.66,60.7,282.0
4.652,60.7,282.0
4.648,61.0,286.0
4.652,60.2,282.0
4.644,61.9,288.0
4.656,62.3,292.0
4.648,61.7,288.0
4.656,61.6,288.0
4.648,59.2,276.0
4.656,60.8,282.0
4.652,60.7,286.0
4.652,61.4,286.0
4.648,62.4,292.0
4.66,61.1,286.0
4.652,61.4,286.0
4.656,61.6,286.0
4.652,59.4,282.0
4.648,60.7,282.0
4.652,61.8,288.0
4.648,62.5,292.0
4.652,62.4,292.0
4.648,59.8,286.0
4.652,61.1,286.0
4.648,60.6,282.0
4.652,60.5,286.0
4.652,61.2,286.0
4.66,61.9,288.0
4.648,62.3,278.0
4.648,62.2,288.0
4.652,61.1,286.0
4.644,60.2,286.0
4.652,60.6,282.0
4.644,59.9,278.0
4.656,61.2,286.0
4.648,62.2,288.0
4.656,61.9,286.0
4.644,61.6,286.0
4.652,61.5,286.0
4.652,61.2,282.0
4.656,61.0,282.0
4.652,59.0,276.0
4.66,61.8,286.0
4.652,62.3,288.0
4.652,62.5,292.0
4.652,61.4,286.0
4.652,60.0,278.0
4.652,60.8,286.0
4.648,60.8,282.0
4.652,60.1,278.0
4.648,61.8,288.0
4.652,62.7,292.0
4.652,62.3,292.0
4.656,61.6,286.0
4.652,58.6,272.0
4.656,60.4,282.0
4.648,61.0,282.0
4.648,61.0,286.0
4.648,62.5,292.0
4.652,61.7,286.0
4.652,61.6,288.0
4.648,60.9,286.0
4.652,59.1,276.0
4.648,60.6,282.0
4.66,61.0,286.0
4.648,62.1,288.0
4.652,62.1,288.0
