Bus Voltage (V),Current (mA),Power (mW)
4.572,21.1,96.0
4.564,21.4,98.0
4.568,21.4,98.0
4.568,21.4,98.0
4.564,21.1,96.0
4.56,21.5,98.0
4.552,21.6,98.0
4.56,21.4,98.0
4.56,21.1,98.0
4.56,21.1,96.0
4.556,21.3,96.0
4.556,21.2,96.0
4.544,21.7,98.0
4.552,21.3,98.0
4.552,21.4,98.0
4.556,21.5,98.0
4.556,21.4,98.0
4.552,21.2,96.0
4.544,21.3,96.0
4.548,21.2,96.0
4.552,21.1,98.0
4.552,21.2,98.0
4.544,21.7,98.0
4.544,21.5,98.0
4.536,21.8,98.0
4.54,21.4,98.0
4.544,21.0,98.0
4.544,21.0,96.0
4.544,21.4,98.0
4.54,21.2,96.0
4.54,21.5,98.0
4.532,21.5,98.0
4.532,21.5,96.0
4.536,21.6,98.0
4.536,21.2,96.0
4.536,21.6,98.0
4.536,21.6,98.0
4.536,21.5,98.0
4.532,21.5,98.0
4.536,21.5,98.0
4.532,21.4,98.0
4.532,21.3,98.0
4.532,21.6,98.0
4.532,21.4,96.0
4.532,21.5,98.0
4.524,21.2,96.0
4.532,21.3,96.0
4.532,21.0,96.0
4.532,21.3,96.0
4.536,21.3,96.0
4.532,21.8,98.0
4.532,21.7,98.0
4.524,21.6,98.0
4.528,22.0,98.0
4.532,21.7,98.0
4.536,21.1,96.0
4.532,21.2,96.0
4.532,21.5,98.0
4.532,21.6,98.0
4.52,21.3,96.0
4.52,21.4,96.0
4.524,21.4,96.0
4.528,21.6,98.0
4.528,21.6,98.0
4.528,21.7,98.0
4.524,21.5,98.0
4.528,21.5,98.0
4.516,21.5,98.0
4.52,21.8,98.0
4.524,21.7,98.0
4.52,21.7,98.0
4.52,21.6,98.0
4.516,21.7,98.0
4.516,21.6,98.0
4.516,21.4,96.0
4.504,21.4,96.0
4.508,21.4,96.0
4.508,21.3,98.0
4.508,21.4,98.0
4.508,21.6,98.0
4.512,21.6,98.0
4.512,21.7,98.0
4.516,22.1,98.0
4.516,21.3,96.0
4.516,21.5,96.0
4.508,21.5,96.0
4.512,21.5,96.0
4.516,21.8,98.0
4.52,21.7,98.0
4.512,21.6,98.0
4.512,21.7,98.0
4.516,21.7,98.0
4.516,21.7,98.0
4.516,21.6,98.0
4.508,21.5,96.0
4.512,21.2,96.0
4.512,21.2,98.0
4.516,21.5,98.0
4.52,21.7,98.0
4.512,21.9,98.0
4.512,22.0,98.0
4.512,21.7,98.0
4.504,21.5,96.0
4.508,21.6,98.0
4.508,21.4,98.0
4.508,21.6,96.0
4.512,21.5,98.0
4.508,21.7,98.0
4.504,21.6,98.0
4.504,21.6,98.0
4.504,21.6,98.0
4.508,21.6,98.0
4.504,21.6,98.0
4.516,21.3,96.0
4.524,21.2,98.0
4.528,21.2,98.0
4.524,21.3,96.0
4.52,21.8,98.0
4.516,21.6,98.0
4.516,21.8,98.0
4.504,21.6,98.0
4.5,21.3,96.0
4.5,21.2,96.0
4.516,21.4,96.0
4.516,21.5,96.0
4.52,21.3,98.0
4.512,21.8,98.0
4.512,21.8,98.0
4.516,21.4,96.0
4.516,21.9,98.0
4.52,21.9,98.0
4.524,21.4,98.0
4.532,21.3,96.0
4.536,21.5,98.0
4.536,21.5,98.0
4.536,21.8,98.0
4.532,21.9,98.0
4.5,21.6,98.0
4.5,21.8,98.0
4.512,21.8,98.0
4.512,21.2,98.0
4.516,21.5,96.0
4.52,21.7,98.0
4.516,21.2,96.0
4.512,21.6,98.0
4.504,21.4,96.0
4.492,21.4,96.0
4.508,21.6,98.0
4.524,21.6,98.0
4.52,21.3,96.0
4.52,21.4,96.0
4.516,21.4,96.0
4.516,21.6,98.0
4.508,21.6,98.0
4.5,21.8,98.0
4.492,21.6,98.0
4.5,21.6,98.0
4.508,21.6,96.0
4.516,21.6,96.0
4.52,21.4,96.0
4.52,21.0,96.0
4.524,21.3,96.0
4.524,21.6,98.0
4.528,21.8,98.0
4.52,21.1,96.0
4.528,21.2,96.0
4.536,20.7,96.0
4.536,21.3,96.0
4.54,20.9,96.0
4.544,20.8,96.0
4.556,20.9,96.0
4.56,20.5,92.0
4.564,20.8,96.0
4.568,20.7,96.0
4.576,20.9,96.0
4.564,21.2,96.0
4.56,20.9,96.0
4.564,20.9,96.0
4.568,20.7,96.0
4.564,20.6,96.0
4.548,20.9,96.0
4.548,21.0,96.0
4.54,20.9,96.0
4.548,21.1,96.0
4.556,21.4,98.0
4.56,21.1,96.0
4.564,21.0,96.0
4.564,20.9,96.0
4.564,20.8,96.0
4.572,20.7,96.0
4.576,20.6,96.0
4.572,20.9,96.0
4.568,20.6,96.0
4.556,21.1,96.0
4.564,20.8,96.0
4.564,21.1,96.0
4.56,20.7,96.0
4.556,20.7,96.0
4.552,20.4,92.0
4.56,20.5,92.0
4.56,20.5,96.0
4.564,20.6,96.0
4.56,21.3,98.0
4.556,21.0,96.0
4.548,21.0,96.0
4.556,21.0,96.0
4.556,20.8,96.0
4.56,20.5,92.0
4.556,20.8,96.0
4.56,20.8,96.0
4.556,20.8,96.0
4.556,20.8,96.0
4.56,20.8,98.0
4.564,21.1,96.0
4.564,20.9,96.0
4.56,20.8,96.0
4.564,20.5,96.0
4.568,20.7,96.0
4.568,20.8,96.0
4.568,20.7,96.0
4.568,21.3,98.0
4.564,20.9,96.0
4.564,21.0,96.0
4.564,20.8,96.0
4.56,20.9,96.0
4.56,21.2,96.0
4.552,20.6,96.0
4.56,20.9,96.0
4.564,20.8,96.0
4.564,20.8,96.0
4.564,20.7,96.0
4.564,21.1,96.0
4.56,20.8,96.0
4.564,20.9,96.0
4.568,20.6,96.0
4.568,20.7,96.0
4.568,20.8,96.0
4.564,20.5,92.0
4.568,20.8,96.0
4.576,20.3,96.0
4.576,20.8,96.0
4.572,21.5,98.0
4.572,20.8,96.0
4.58,20.8,96.0
4.584,20.3,96.0
4.584,20.7,96.0
4.584,20.6,96.0
4.584,20.7,96.0
4.592,20.6,96.0
4.588,20.8,96.0
4.58,20.9,96.0
4.58,21.1,96.0
4.576,20.8,96.0
4.576,21.1,96.0
4.584,20.7,96.0
4.584,20.3,92.0
4.576,20.6,96.0
4.58,20.5,96.0
4.584,20.6,96.0
4.58,20.9,96.0
4.58,21.1,96.0
4.576,20.9,96.0
4.584,20.9,96.0
4.584,20.6,96.0
4.58,21.0,96.0
4.58,20.3,92.0
4.576,20.5,96.0
4.576,20.4,96.0
4.576,20.9,96.0
4.576,21.0,96.0
4.572,21.1,96.0
4.568,20.9,96.0
4.572,21.1,96.0
4.572,20.8,96.0
4.576,20.8,96.0
4.572,21.0,96.0
4.564,20.7,96.0
4.568,20.7,96.0
4.568,20.8,96.0
4.568,21.4,98.0
4.564,21.0,96.0
4.556,21.1,96.0
4.564,20.9,96.0
4.564,20.7,96.0
4.564,20.8,96.0
4.564,20.7,96.0
4.564,20.8,96.0
4.56,20.9,96.0
4.564,20.8,96.0
4.568,21.0,96.0
4.564,21.2,96.0
4.564,21.0,96.0
4.556,21.0,96.0
4.564,20.6,96.0
4.564,20.8,96.0
4.564,20.8,96.0
4.564,21.0,96.0
4.56,20.7,96.0
4.556,20.8,96.0
4.56,20.9,96.0
4.56,20.9,96.0
4.564,20.8,96.0
4.564,20.9,96.0
4.56,20.9,96.0
4.564,20.7,96.0
4.564,20.6,96.0
4.564,21.0,96.0
4.564,20.7,96.0
4.552,21.0,96.0
4.56,21.0,96.0
4.568,21.0,96.0
4.568,20.8,96.0
4.564,20.9,96.0
4.568,20.9,96.0
4.564,20.8,96.0
4.568,20.8,96.0
4.568,20.8,96.0
4.568,20.9,96.0
4.564,21.0,96.0
4.556,21.0,96.0
4.564,20.7,96.0
4.568,20.9,96.0
4.568,20.6,96.0
4.568,20.8,96.0
4.568,20.7,96.0
4.568,20.9,96.0
4.568,20.9,96.0
4.572,20.8,96.0
4.564,21.3,98.0
4.568,21.1,96.0
4.56,20.8,96.0
4.568,21.1,96.0
4.572,20.9,96.0
4.572,20.7,96.0
4.568,20.6,96.0
4.56,20.8,96.0
4.568,21.0,96.0
4.568,20.7,96.0
4.572,21.0,96.0
4.572,20.8,96.0
4.568,20.8,96.0
4.572,20.6,96.0
4.572,20.8,96.0
4.576,20.8,96.0
4.576,20.5,92.0
4.564,21.0,96.0
4.572,20.8,96.0
4.568,21.0,96.0
4.568,20.9,96.0
4.564,20.8,96.0
4.564,20.9,96.0
4.56,20.8,96.0
4.564,20.9,96.0
4.564,20.5,96.0
4.56,21.2,96.0
4.56,21.1,96.0
4.548,21.0,96.0
4.556,20.8,96.0
4.556,21.0,96.0
4.56,20.8,96.0
4.556,20.8,96.0
4.556,20.7,96.0
4.552,20.7,96.0
4.56,20.8,96.0
4.56,20.9,96.0
4.56,20.9,96.0
4.564,20.9,96.0
4.56,20.8,96.0
4.556,21.1,96.0
4.56,20.9,96.0
4.56,20.6,96.0
4.56,21.0,96.0
4.56,20.8,96.0
4.552,21.0,96.0
4.556,20.9,96.0
4.556,20.9,96.0
4.56,20.7,96.0
4.56,21.1,96.0
4.556,21.0,96.0
4.552,20.6,96.0
4.556,20.9,96.0
4.556,20.9,96.0
4.56,20.8,96.0
4.556,21.0,96.0
4.552,21.0,96.0
4.548,20.9,96.0
4.552,21.2,96.0
4.552,20.9,96.0
4.556,20.9,96.0
4.556,20.8,96.0
4.552,21.0,96.0
4.548,20.8,96.0
4.552,20.7,96.0
4.556,20.9,96.0
4.552,21.1,96.0
4.552,21.1,96.0
4.552,21.0,96.0
4.552,20.9,96.0
4.556,20.8,96.0
4.56,20.7,96.0
4.56,20.8,96.0
4.556,20.7,96.0
4.548,20.8,96.0
4.556,21.0,96.0
4.556,20.7,96.0
4.56,21.0,96.0
4.56,21.0,96.0
4.556,21.1,96.0
4.552,20.6,96.0
4.556,20.8,96.0
4.56,20.7,96.0
4.56,20.7,96.0
4.564,20.9,96.0
4.56,21.1,96.0
4.556,21.1,96.0
4.56,20.7,96.0
4.564,20.8,96.0
4.564,20.9,96.0
4.564,20.8,96.0
4.552,21.0,96.0
4.56,20.6,96.0
4.564,20.8,96.0
4.56,20.9,96.0
4.556,21.3,96.0
4.556,21.0,96.0
4.548,21.0,96.0
4.556,21.2,96.0
4.556,20.8,96.0
4.56,20.9,96.0
4.56,20.8,96.0
