Bus Voltage (V),Current (mA),Power (mW)
4.716,21.9,104.0
4.72,21.9,102.0
4.712,22.0,104.0
4.716,22.0,102.0
4.716,21.3,102.0
4.716,21.8,102.0
4.716,21.9,102.0
4.712,21.8,102.0
4.716,21.6,102.0
4.712,21.7,102.0
4.716,22.0,102.0
4.716,22.0,104.0
4.712,21.8,102.0
4.716,21.9,102.0
4.72,21.7,102.0
4.708,21.7,102.0
4.716,21.7,102.0
4.716,21.9,102.0
4.72,21.8,104.0
4.716,22.0,104.0
4.708,22.0,104.0
4.712,21.3,104.0
4.716,21.8,102.0
4.712,22.3,104.0
4.716,22.0,104.0
4.712,21.5,102.0
4.716,21.7,102.0
4.716,21.8,102.0
4.716,22.0,104.0
4.716,21.9,102.0
4.716,22.1,104.0
4.716,21.8,102.0
4.716,21.9,102.0
4.716,21.8,102.0
4.716,21.5,102.0
4.716,21.8,102.0
4.712,21.7,102.0
4.716,21.3,102.0
4.716,21.7,102.0
4.716,22.0,104.0
4.716,22.2,104.0
4.712,22.3,104.0
4.716,21.6,102.0
4.712,22.1,104.0
4.716,21.9,104.0
4.716,21.6,102.0
4.712,21.6,102.0
4.716,21.9,102.0
4.716,21.7,102.0
4.716,21.8,102.0
4.716,22.0,104.0
4.712,22.3,104.0
4.72,22.3,104.0
4.712,22.3,104.0
4.712,21.6,102.0
4.72,21.6,102.0
4.716,22.0,104.0
4.716,21.9,104.0
4.716,21.3,102.0
4.716,21.8,102.0
4.716,22.1,104.0
4.72,22.1,104.0
4.716,21.9,102.0
4.716,21.9,102.0
4.712,21.9,102.0
4.716,21.9,102.0
4.716,21.5,102.0
4.716,21.7,102.0
4.716,22.0,104.0
4.716,22.1,104.0
4.716,22.2,102.0
4.716,22.0,104.0
4.712,22.2,104.0
4.716,21.9,104.0
4.716,22.1,104.0
4.716,21.4,104.0
4.716,22.0,104.0
4.712,22.2,104.0
4.712,21.9,102.0
4.716,21.5,102.0
4.716,22.2,104.0
4.712,22.1,104.0
4.716,21.8,102.0
4.712,21.9,102.0
4.716,22.5,104.0
4.712,21.8,102.0
4.716,22.0,104.0
4.716,21.3,102.0
4.712,21.8,102.0
4.716,22.0,104.0
4.712,21.8,102.0
4.716,22.0,102.0
4.716,21.9,102.0
4.712,22.1,104.0
4.716,22.1,104.0
4.712,22.0,104.0
4.716,21.8,102.0
4.716,21.8,102.0
4.716,21.9,102.0
4.716,21.8,104.0
4.716,21.7,102.0
4.716,22.3,102.0
4.716,22.3,104.0
4.712,22.0,104.0
4.72,22.2,102.0
4.716,22.2,104.0
4.716,21.6,102.0
4.716,21.8,102.0
4.712,21.5,102.0
4.716,21.2,104.0
4.72,21.8,102.0
4.716,22.4,104.0
4.72,21.8,102.0
4.716,21.8,102.0
4.716,22.1,104.0
4.716,21.9,102.0
4.712,21.9,102.0
4.716,21.5,102.0
4.716,22.0,104.0
4.716,22.2,104.0
4.716,21.9,102.0
4.712,21.5,102.0
4.716,21.6,104.0
4.716,22.0,104.0
4.712,22.0,102.0
4.716,21.9,102.0
4.716,22.2,104.0
4.716,21.5,102.0
4.716,22.0,104.0
4.716,21.5,102.0
4.716,21.5,102.0
4.716,21.8,102.0
4.712,22.3,102.0
4.716,22.0,104.0
4.712,21.8,102.0
4.716,21.8,104.0
4.716,21.8,102.0
4.712,22.0,102.0
4.716,22.0,104.0
4.712,21.7,102.0
4.716,22.1,104.0
4.716,21.8,102.0
4.712,21.7,102.0
4.716,22.0,104.0
4.716,21.9,102.0
4.716,21.8,102.0
4.716,22.0,104.0
4.716,22.0,104.0
4.716,21.8,102.0
4.716,21.8,102.0
4.716,21.6,104.0
4.716,22.0,104.0
4.712,22.1,104.0
4.712,21.9,104.0
4.716,21.5,102.0
4.716,22.0,104.0
4.716,22.4,104.0
4.712,21.9,102.0
4.72,22.2,102.0
4.716,21.9,102.0
4.712,22.0,104.0
4.716,22.0,102.0
4.716,22.1,104.0
4.716,21.8,104.0
4.716,22.1,104.0
4.712,22.1,104.0
4.716,22.0,98.0
4.716,21.9,102.0
4.716,22.0,104.0
4.716,21.6,102.0
4.716,21.9,102.0
4.716,21.9,104.0
4.716,22.0,104.0
4.712,22.3,104.0
4.716,21.9,102.0
4.716,21.3,102.0
4.716,22.1,104.0
4.716,22.0,104.0
4.712,21.7,102.0
4.716,21.9,102.0
4.716,22.0,104.0
4.716,21.7,102.0
4.716,21.8,102.0
4.712,21.6,102.0
4.716,21.9,104.0
4.716,22.3,104.0
4.708,22.2,104.0
4.712,21.8,102.0
4.716,21.9,102.0
4.716,21.8,102.0
4.716,21.8,102.0
4.712,21.5,102.0
4.72,21.6,104.0
4.72,21.9,102.0
4.716,22.3,102.0
4.712,21.9,102.0
4.712,21.8,102.0
4.716,22.0,104.0
4.716,21.7,102.0
4.716,21.8,102.0
4.716,21.8,102.0
4.716,21.9,102.0
4.716,22.0,104.0
4.712,21.8,102.0
4.712,21.3,102.0
4.716,21.6,102.0
4.716,22.0,104.0
4.716,22.0,102.0
4.72,22.0,104.0
4.712,21.8,102.0
4.716,21.7,102.0
4.716,21.8,102.0
4.716,21.9,102.0
4.716,21.8,102.0
4.712,21.9,102.0
4.716,21.9,104.0
4.716,22.0,104.0
4.712,21.5,102.0
4.716,22.0,102.0
4.712,22.3,104.0
4.716,21.9,102.0
4.716,21.6,102.0
4.716,21.6,102.0
4.716,21.7,102.0
4.72,22.1,104.0
4.716,21.7,104.0
4.72,22.0,104.0
4.708,22.1,104.0
4.716,22.3,102.0
4.716,21.5,102.0
4.716,21.7,104.0
4.716,22.0,104.0
4.72,22.0,104.0
4.716,21.8,102.0
4.716,22.1,104.0
4.712,22.0,104.0
4.712,22.0,104.0
4.716,21.5,102.0
4.72,21.8,104.0
4.716,22.6,104.0
4.712,21.9,102.0
4.716,22.0,102.0
4.716,21.8,102.0
4.716,21.6,102.0
4.72,21.8,102.0
4.708,21.7,102.0
4.712,21.7,104.0
4.72,21.8,102.0
4.712,22.5,104.0
4.716,21.9,102.0
4.716,22.0,104.0
4.716,21.9,104.0
4.72,22.0,104.0
4.712,21.9,102.0
4.72,21.9,102.0
4.716,21.8,102.0
4.712,22.1,104.0
4.716,22.2,104.0
4.712,21.9,102.0
4.716,21.6,104.0
4.716,22.2,104.0
4.716,21.8,104.0
4.716,21.3,102.0
4.716,21.9,102.0
4.716,21.9,102.0
4.72,21.8,102.0
4.712,22.0,104.0
4.716,21.7,102.0
4.716,22.0,104.0
4.716,22.4,102.0
4.716,22.0,104.0
4.712,21.7,102.0
4.716,22.0,102.0
4.716,21.9,102.0
4.716,21.8,98.0
4.72,21.8,102.0
4.716,21.9,102.0
4.716,22.3,102.0
4.716,22.1,104.0
4.72,21.0,98.0
4.716,21.0,102.0
4.72,21.3,102.0
4.716,21.3,102.0
4.716,20.6,98.0
4.716,21.3,102.0
4.716,21.2,102.0
4.716,21.1,98.0
4.716,21.6,102.0
4.716,21.4,102.0
4.712,21.3,102.0
4.72,21.5,102.0
4.72,21.0,98.0
4.716,21.2,102.0
4.72,21.6,102.0
4.716,21.2,98.0
4.716,21.0,98.0
4.716,21.4,102.0
4.716,21.5,102.0
4.716,21.7,98.0
4.716,21.4,102.0
4.716,21.0,102.0
4.72,21.4,102.0
4.712,21.5,102.0
4.716,21.5,98.0
4.716,20.8,98.0
4.716,21.2,102.0
4.716,21.2,98.0
4.712,21.4,102.0
4.716,21.4,98.0
4.716,21.4,102.0
4.716,21.3,98.0
4.716,21.3,102.0
4.716,21.0,98.0
4.716,21.0,102.0
4.72,21.5,102.0
4.716,21.1,98.0
4.712,21.2,98.0
4.716,21.3,102.0
4.716,21.5,102.0
4.716,21.4,102.0
4.716,21.4,102.0
4.716,20.8,102.0
4.72,21.6,102.0
4.72,21.1,102.0
4.716,21.0,98.0
4.712,21.2,98.0
4.716,21.2,102.0
4.716,21.5,102.0
4.716,21.3,102.0
4.716,21.2,102.0
4.716,21.5,102.0
4.716,21.3,102.0
4.72,21.4,102.0
4.712,20.9,98.0
4.72,21.2,98.0
4.72,21.2,98.0
4.716,21.3,98.0
4.716,21.0,98.0
4.716,21.5,102.0
4.72,21.5,102.0
4.72,21.3,102.0
4.716,21.5,98.0
4.716,21.6,102.0
4.716,21.3,102.0
4.716,21.4,102.0
4.72,21.1,98.0
4.716,21.0,98.0
4.716,21.4,102.0
4.72,21.3,102.0
4.716,21.9,98.0
4.716,21.4,102.0
4.716,21.5,102.0
4.716,21.4,102.0
4.716,21.7,102.0
4.716,20.9,98.0
4.716,21.1,98.0
4.712,21.2,98.0
4.72,21.3,102.0
4.716,21.1,98.0
4.72,21.5,102.0
4.72,21.6,102.0
4.712,21.7,102.0
4.72,21.2,102.0
4.716,21.8,102.0
4.712,21.3,102.0
4.72,21.5,102.0
4.72,21.2,98.0
4.716,21.0,102.0
4.716,21.5,102.0
4.712,21.4,102.0
4.716,21.8,98.0
4.716,21.4,102.0
4.716,21.5,102.0
4.716,21.6,102.0
4.712,21.6,102.0
4.72,20.8,102.0
4.72,21.2,98.0
4.72,21.2,102.0
4.72,20.9,98.0
4.716,21.1,98.0
4.716,21.5,102.0
4.72,21.7,102.0
4.716,21.6,102.0
4.716,20.8,102.0
4.72,21.1,98.0
4.716,21.5,98.0
4.716,21.1,98.0
4.712,21.1,98.0
4.72,21.5,102.0
4.716,21.4,102.0
4.716,21.5,98.0
4.72,21.6,102.0
4.716,21.4,102.0
4.72,21.1,98.0
4.72,21.6,102.0
4.716,20.9,102.0
4.72,21.1,98.0
4.72,21.4,102.0
4.72,21.1,98.0
4.72,21.2,98.0
4.716,21.4,102.0
4.72,21.7,102.0
4.716,21.4,102.0
4.716,21.4,102.0
4.716,21.6,102.0
4.712,21.5,102.0
4.72,21.1,102.0
4.716,21.0,98.0
4.716,20.8,102.0
4.716,21.4,102.0
4.716,21.3,102.0
4.716,21.5,98.0
4.72,21.4,102.0
4.712,21.3,102.0
4.716,21.4,102.0
4.716,21.7,102.0
4.716,20.9,98.0
4.716,21.6,102.0
4.716,21.4,102.0
4.716,21.3,102.0
4.716,20.7,98.0
4.716,21.1,102.0
4.716,21.4,102.0
4.716,21.2,98.0
4.72,21.5,102.0
4.716,21.3,102.0
4.716,21.3,98.0
4.72,21.5,102.0
4.712,21.2,98.0
4.716,20.8,102.0
4.72,21.3,102.0
4.716,21.2,102.0
4.716,21.4,98.0
4.716,21.5,102.0
4.716,21.2,102.0
4.716,21.2,98.0
4.712,21.8,102.0
4.72,20.9,102.0
4.72,21.1,98.0
4.716,21.1,98.0
4.716,21.3,102.0
4.716,20.8,98.0
4.72,21.6,102.0
4.716,21.4,102.0
4.716,21.5,98.0
4.716,21.4,102.0
4.716,21.5,102.0
4.716,21.4,102.0
4.716,21.5,102.0
4.716,21.3,102.0
4.716,20.8,102.0
4.716,21.5,102.0
4.716,21.3,102.0
4.72,21.1,98.0
4.716,21.3,102.0
4.716,21.5,102.0
4.716,21.4,102.0
4.716,21.9,98.0
4.716,21.6,102.0
4.712,21.2,98.0
4.72,21.1,98.0
4.72,21.3,102.0
4.716,20.7,102.0
4.72,21.6,102.0
4.712,21.5,102.0
4.716,21.4,98.0
4.72,21.4,102.0
4.716,21.7,102.0
4.716,21.3,102.0
4.716,21.3,102.0
4.72,21.0,102.0
4.72,21.3,102.0
4.716,21.5,102.0
4.72,21.5,102.0
4.716,21.1,98.0
4.72,21.7,102.0
4.716,21.5,102.0
4.712,21.7,102.0
4.72,21.4,98.0
4.716,21.2,98.0
4.72,21.3,102.0
4.72,21.2,98.0
4.712,21.2,98.0
4.72,21.3,102.0
4.716,21.6,102.0
4.712,21.4,98.0
4.72,21.3,102.0
4.716,21.3,102.0
4.72,21.5,102.0
4.716,21.5,102.0
4.712,20.8,98.0
4.72,21.3,98.0
4.716,21.3,102.0
4.716,21.1,98.0
4.716,21.4,102.0
4.716,21.6,102.0
4.716,21.4,102.0
4.716,21.5,102.0
4.72,21.0,102.0
4.72,21.3,102.0
4.712,21.4,102.0
4.716,21.2,98.0
4.716,21.1,98.0
4.716,21.3,102.0
4.716,21.0,102.0
4.716,21.7,102.0
4.716,21.2,98.0
4.72,21.3,102.0
4.712,21.4,102.0
4.72,21.5,102.0
4.72,20.9,98.0
4.72,21.3,102.0
4.716,21.1,98.0
4.716,21.4,102.0
4.716,21.2,98.0
4.716,21.5,102.0
4.716,21.5,102.0
4.716,21.6,102.0
4.712,21.3,102.0
4.716,21.3,98.0
4.716,21.1,98.0
4.716,21.4,102.0
4.716,21.2,98.0
4.716,21.4,102.0
