Bus Voltage (V),Current (mA),Power (mW)
4.64,49.0,302.0
4.644,48.9,226.0
4.648,48.6,226.0
4.62,65.6,304.0
4.644,49.0,226.0
4.644,48.9,226.0
4.588,62.5,226.0
4.644,49.5,230.0
4.644,50.2,230.0
4.644,48.8,230.0
4.648,49.0,230.0
4.632,65.5,302.0
4.644,48.4,222.0
4.644,48.5,226.0
4.592,49.0,230.0
4.644,49.8,232.0
4.644,49.5,230.0
4.644,48.8,226.0
4.648,48.4,222.0
4.588,65.2,298.0
4.648,48.6,226.0
4.648,49.3,230.0
4.592,49.7,230.0
4.644,49.5,230.0
4.644,48.6,236.0
4.648,48.2,222.0
4.644,48.3,222.0
4.644,65.6,304.0
4.644,48.9,226.0
4.644,49.2,230.0
4.592,66.0,230.0
4.644,48.9,226.0
4.648,48.4,226.0
4.62,49.2,226.0
4.648,49.1,230.0
4.644,62.6,288.0
4.648,48.5,230.0
4.644,49.0,226.0
4.612,66.0,304.0
4.648,49.7,226.0
4.648,49.3,230.0
4.6,49.1,230.0
4.644,48.7,226.0
4.644,52.5,242.0
4.648,48.4,226.0
4.644,49.2,230.0
4.588,66.5,232.0
4.644,49.4,230.0
4.648,48.8,226.0
4.64,48.1,226.0
4.644,48.3,226.0
4.648,65.1,298.0
4.648,49.4,232.0
4.648,50.0,232.0
4.592,63.5,294.0
4.648,48.1,226.0
4.648,48.3,226.0
4.596,48.4,226.0
4.644,49.0,226.0
4.648,60.8,278.0
4.644,49.2,230.0
4.644,48.9,230.0
4.596,65.3,302.0
4.644,48.6,226.0
4.648,49.2,226.0
4.624,49.2,230.0
4.648,49.2,230.0
4.648,48.5,278.0
4.648,48.8,226.0
4.644,49.0,226.0
4.6,66.5,276.0
4.648,49.3,230.0
4.648,49.0,230.0
4.62,48.8,226.0
4.648,48.2,222.0
4.644,64.5,294.0
4.648,49.4,230.0
4.644,49.9,232.0
4.596,65.8,304.0
4.648,48.8,230.0
4.648,48.4,226.0
4.592,48.4,226.0
4.648,48.6,226.0
4.648,49.4,230.0
4.644,49.9,232.0
4.644,49.2,230.0
4.592,65.1,298.0
4.648,48.0,222.0
4.648,48.6,226.0
4.608,49.2,230.0
4.648,49.2,230.0
4.648,65.9,302.0
4.644,49.0,226.0
4.644,48.4,226.0
4.608,65.1,298.0
4.652,49.1,226.0
4.648,49.2,230.0
4.592,49.0,230.0
4.644,48.9,230.0
4.644,49.1,226.0
4.644,48.7,226.0
4.644,48.8,226.0
4.596,65.6,302.0
4.648,49.1,230.0
4.644,48.9,226.0
4.592,48.3,222.0
4.644,48.7,226.0
4.644,49.2,302.0
4.648,49.3,230.0
4.644,49.2,230.0
4.628,65.6,302.0
4.644,48.1,222.0
4.644,48.3,226.0
4.592,52.6,226.0
4.644,49.7,230.0
4.644,49.8,230.0
4.644,49.2,230.0
4.644,48.2,222.0
4.644,65.5,302.0
4.648,48.4,226.0
4.648,48.8,226.0
4.592,49.4,230.0
4.644,49.5,232.0
4.648,49.0,226.0
4.644,48.3,226.0
4.648,48.6,226.0
4.624,65.5,302.0
4.648,49.0,230.0
4.648,48.8,230.0
4.588,56.4,262.0
4.644,49.2,230.0
4.644,48.7,226.0
4.648,48.8,226.0
4.648,49.3,230.0
4.652,66.2,304.0
4.644,48.6,226.0
4.644,48.4,226.0
4.596,53.7,250.0
4.644,49.4,230.0
4.644,49.5,230.0
4.636,49.1,230.0
4.644,49.0,226.0
4.604,65.3,298.0
4.648,48.6,226.0
4.644,48.6,226.0
4.592,63.9,294.0
4.644,49.7,230.0
4.644,48.9,230.0
4.64,48.2,222.0
4.648,48.2,222.0
4.644,55.9,302.0
4.648,49.2,230.0
4.644,49.7,230.0
4.592,66.7,232.0
4.644,49.1,230.0
4.644,48.5,226.0
4.632,48.6,222.0
4.648,48.8,226.0
4.648,61.7,282.0
4.648,49.2,230.0
4.644,49.4,230.0
4.64,65.3,298.0
4.644,48.9,222.0
4.648,48.8,226.0
4.592,49.2,230.0
4.648,48.8,226.0
4.648,48.5,222.0
4.644,48.7,226.0
4.644,49.1,230.0
4.596,65.6,302.0
4.648,49.1,230.0
4.644,49.3,230.0
4.616,48.7,226.0
4.644,48.6,226.0
4.644,48.4,286.0
4.644,49.1,230.0
4.644,49.8,232.0
4.644,65.8,304.0
4.648,48.7,226.0
4.648,48.6,226.0
4.588,63.5,222.0
4.648,48.8,226.0
4.648,49.5,230.0
4.644,49.8,232.0
4.644,49.2,230.0
4.6,65.6,302.0
4.644,48.2,222.0
4.648,48.5,222.0
4.592,65.6,304.0
4.648,49.0,230.0
4.644,49.1,230.0
4.64,49.5,230.0
4.64,48.9,226.0
4.648,55.8,298.0
4.644,48.7,226.0
4.648,49.2,230.0
4.592,66.2,230.0
4.644,49.1,230.0
4.644,49.2,230.0
4.592,49.5,226.0
4.644,48.8,226.0
4.648,65.8,302.0
4.644,49.2,230.0
4.648,48.8,226.0
4.592,55.7,258.0
4.648,48.8,226.0
4.644,49.4,230.0
4.616,49.5,230.0
4.644,49.2,226.0
4.644,57.3,262.0
4.644,48.2,222.0
4.644,48.3,226.0
4.592,66.1,304.0
4.648,49.7,230.0
4.644,49.8,230.0
4.604,49.4,230.0
4.64,48.5,226.0
4.648,48.3,294.0
4.648,48.8,226.0
4.648,49.0,230.0
4.644,65.3,308.0
4.64,49.7,230.0
4.644,49.6,230.0
4.592,48.2,222.0
4.648,48.5,226.0
4.648,48.6,226.0
4.648,49.2,230.0
4.644,49.1,230.0
4.592,66.0,302.0
4.648,48.9,226.0
4.644,49.1,226.0
4.592,49.2,230.0
4.644,49.2,230.0
4.648,49.3,302.0
4.648,48.9,226.0
4.648,48.4,226.0
4.616,65.6,304.0
4.644,49.2,230.0
4.648,49.1,230.0
4.592,54.2,230.0
4.644,48.9,226.0
4.644,56.5,258.0
4.644,48.4,226.0
4.644,48.8,226.0
4.644,66.7,304.0
4.644,49.9,230.0
4.644,48.9,226.0
4.592,58.3,272.0
4.644,48.3,226.0
4.648,48.4,226.0
4.596,49.4,230.0
4.64,49.7,232.0
4.644,65.5,302.0
4.64,48.9,226.0
4.644,48.2,226.0
4.592,61.6,286.0
4.644,48.7,226.0
4.644,49.2,226.0
4.64,49.0,230.0
4.644,49.7,230.0
4.644,59.3,302.0
4.648,48.7,226.0
4.648,48.8,226.0
4.592,66.2,230.0
4.648,48.9,226.0
4.644,48.8,226.0
4.64,48.9,226.0
4.644,49.0,226.0
4.648,65.6,302.0
4.644,49.2,230.0
4.644,49.1,230.0
4.588,49.0,226.0
4.64,48.5,222.0
4.644,48.3,222.0
4.64,49.2,230.0
4.644,50.1,232.0
4.628,66.0,302.0
4.644,48.9,226.0
4.644,48.3,226.0
4.588,65.8,304.0
4.648,48.8,226.0
4.648,49.3,230.0
4.632,49.7,230.0
4.644,49.3,230.0
4.644,61.8,286.0
4.644,48.3,226.0
4.644,48.8,226.0
4.612,65.2,298.0
4.648,49.2,230.0
4.644,49.3,230.0
4.588,49.5,230.0
4.644,48.8,226.0
4.644,49.5,226.0
4.648,48.7,226.0
4.648,49.0,230.0
4.592,65.9,302.0
4.648,49.1,230.0
4.64,49.1,230.0
4.632,49.2,230.0
4.644,49.1,230.0
4.648,49.3,304.0
4.648,49.2,230.0
4.644,49.0,230.0
4.592,65.7,286.0
4.644,48.8,226.0
4.644,49.2,230.0
4.616,49.6,230.0
4.644,49.3,230.0
4.644,66.0,302.0
4.644,48.4,226.0
4.644,48.4,226.0
4.62,65.2,302.0
4.644,49.5,230.0
4.64,49.8,232.0
4.588,49.0,226.0
4.64,48.2,226.0
4.644,48.5,222.0
4.644,48.8,226.0
4.648,48.5,226.0
4.592,66.6,262.0
4.644,49.4,230.0
4.64,49.5,230.0
4.584,55.7,222.0
4.648,48.5,226.0
4.648,48.7,226.0
4.644,49.0,226.0
4.644,49.1,230.0
4.64,66.3,304.0
4.64,49.0,230.0
4.64,49.1,230.0
4.588,48.6,226.0
4.648,49.3,230.0
4.644,49.2,230.0
4.64,48.8,226.0
4.644,48.3,226.0
4.592,65.8,302.0
4.644,49.5,230.0
4.648,49.6,230.0
4.588,53.0,246.0
4.64,49.0,226.0
4.644,48.5,278.0
4.648,48.2,222.0
4.644,48.6,226.0
4.62,66.1,308.0
4.644,49.9,232.0
4.644,48.7,226.0
4.592,65.4,226.0
4.644,48.5,226.0
4.648,48.5,226.0
4.62,49.5,226.0
4.644,49.4,230.0
4.644,66.4,304.0
4.644,49.0,230.0
4.644,48.3,222.0
4.592,53.6,250.0
4.644,49.2,226.0
4.644,49.2,230.0
4.608,48.9,226.0
4.64,48.8,230.0
4.64,60.4,278.0
4.648,48.9,226.0
4.648,48.5,226.0
4.592,65.8,236.0
4.644,49.2,230.0
4.644,48.5,226.0
4.636,48.7,226.0
4.644,49.1,230.0
4.644,66.0,302.0
4.648,49.2,230.0
4.648,49.3,230.0
4.592,53.2,246.0
4.644,48.2,222.0
4.644,48.2,222.0
4.62,49.2,230.0
4.644,49.9,232.0
4.644,61.4,282.0
4.644,48.8,226.0
4.644,48.3,222.0
4.592,65.2,298.0
4.644,48.5,226.0
4.644,49.3,230.0
4.62,49.6,230.0
4.64,49.4,230.0
4.644,48.6,268.0
4.644,48.4,226.0
4.644,48.7,226.0
4.62,65.5,302.0
4.644,48.9,226.0
4.644,49.1,230.0
4.588,63.9,230.0
4.64,48.9,226.0
4.644,64.4,294.0
4.648,48.6,226.0
4.644,49.3,230.0
4.592,65.8,302.0
4.644,49.2,230.0
4.644,48.5,226.0
4.624,49.5,230.0
4.648,49.0,226.0
4.644,49.5,302.0
4.644,49.0,226.0
4.644,48.9,226.0
4.592,65.3,232.0
4.64,48.4,226.0
4.648,49.6,230.0
4.588,52.0,230.0
4.644,49.7,230.0
4.644,58.3,268.0
4.644,48.5,226.0
4.644,48.4,226.0
4.632,65.7,302.0
4.644,49.2,230.0
4.644,49.6,230.0
4.588,49.6,230.0
4.644,48.5,226.0
4.644,48.1,222.0
4.604,48.4,226.0
4.644,49.1,230.0
4.62,65.7,302.0
4.644,49.2,230.0
4.64,49.0,230.0
4.588,64.3,298.0
4.64,48.6,226.0
4.648,49.2,226.0
4.644,49.1,230.0
4.644,48.9,226.0
4.644,52.4,304.0
4.644,48.8,226.0
4.64,49.4,230.0
4.588,66.3,226.0
4.644,49.2,230.0
4.648,49.3,230.0
4.62,49.0,226.0
4.644,48.4,226.0
4.628,65.4,302.0
4.648,49.4,230.0
4.644,49.9,232.0
4.588,66.0,304.0
4.648,48.9,226.0
4.644,48.4,222.0
4.624,48.5,226.0
4.644,48.8,226.0
4.644,49.3,304.0
4.644,49.8,232.0
4.636,49.1,230.0
4.592,65.2,302.0
4.648,48.5,226.0
4.648,48.8,226.0
4.588,65.1,226.0
4.648,49.4,230.0
4.644,49.4,226.0
4.64,49.2,232.0
4.64,48.5,226.0
4.628,65.4,302.0
4.644,49.3,226.0
4.644,49.1,230.0
4.592,48.9,226.0
4.64,48.8,230.0
4.64,49.2,226.0
4.64,49.4,230.0
4.648,49.6,226.0
4.588,65.9,302.0
4.644,48.9,226.0
4.64,48.9,226.0
4.592,48.5,226.0
4.644,49.1,230.0
4.644,49.4,226.0
4.644,49.8,230.0
4.644,49.1,230.0
4.64,65.6,302.0
4.644,48.1,222.0
4.648,48.4,226.0
4.592,48.9,226.0
4.644,49.8,232.0
4.644,49.7,230.0
4.612,49.0,226.0
4.64,48.3,226.0
4.644,61.8,286.0
4.648,48.8,226.0
4.644,49.1,230.0
4.588,61.1,286.0
4.644,49.5,230.0
4.644,48.8,232.0
4.644,48.4,226.0
4.644,48.4,226.0
4.644,59.5,302.0
4.648,49.1,230.0
4.644,49.1,230.0
4.592,65.3,246.0
4.644,49.2,230.0
4.64,48.9,226.0
4.612,49.2,226.0
4.644,49.3,230.0
4.64,65.5,302.0
4.644,48.8,226.0
4.64,48.5,226.0
4.584,62.7,292.0
4.644,49.1,230.0
4.644,49.3,230.0
4.636,49.1,230.0
4.648,48.7,226.0
4.64,48.3,298.0
4.648,48.5,226.0
4.644,49.3,230.0
4.596,66.8,268.0
4.644,49.6,230.0
4.644,49.0,226.0
4.612,48.3,222.0
4.648,48.4,226.0
4.648,61.7,282.0
4.644,49.8,230.0
4.64,50.0,232.0
4.596,62.5,288.0
4.64,48.9,226.0
4.64,48.2,222.0
4.592,48.8,226.0
4.644,49.1,226.0
4.644,60.8,278.0
4.644,49.1,230.0
4.64,48.8,226.0
4.588,66.1,304.0
4.648,48.7,226.0
4.644,49.3,226.0
4.64,49.3,230.0
4.644,48.8,226.0
4.644,48.5,304.0
4.64,48.9,226.0
4.64,49.6,230.0
4.592,66.2,242.0
4.644,49.3,230.0
4.648,48.9,226.0
4.592,49.1,230.0
4.644,48.2,222.0
4.644,59.5,272.0
