Bus Voltage (V),Current (mA),Power (mW)
4.728,48.0,226.0
4.736,49.5,236.0
4.732,49.3,232.0
4.692,60.4,232.0
4.688,74.7,344.0
4.704,74.7,350.0
4.692,68.1,322.0
4.708,70.6,330.0
4.688,74.6,350.0
4.692,74.5,350.0
4.7,74.9,302.0
4.692,70.4,330.0
4.688,69.9,328.0
4.728,48.3,230.0
4.736,48.7,230.0
4.732,48.3,230.0
4.732,48.7,230.0
4.7,49.2,236.0
4.692,65.8,308.0
4.688,74.9,350.0
4.692,74.3,348.0
4.696,65.7,308.0
4.704,72.1,344.0
4.692,67.6,350.0
4.692,74.7,350.0
4.708,74.1,348.0
4.688,65.2,304.0
4.732,48.6,230.0
4.728,48.7,230.0
4.736,48.4,230.0
4.688,73.5,226.0
4.704,75.3,354.0
4.696,70.8,330.0
4.708,69.3,324.0
4.688,75.0,350.0
4.696,74.9,350.0
4.696,74.8,302.0
4.7,69.5,324.0
4.692,71.2,334.0
4.7,74.2,348.0
4.736,72.5,340.0
4.728,48.8,232.0
4.732,48.9,230.0
4.732,49.3,232.0
4.692,62.8,298.0
4.692,74.4,350.0
4.692,74.3,348.0
4.692,67.7,318.0
4.708,73.8,330.0
4.688,65.9,350.0
4.692,75.4,354.0
4.704,73.9,348.0
4.704,66.2,312.0
4.7,74.0,348.0
4.732,48.0,226.0
4.736,49.0,230.0
4.728,48.6,230.0
4.736,48.0,226.0
4.684,51.9,246.0
4.712,69.3,324.0
4.684,75.3,354.0
4.692,74.2,348.0
4.696,75.1,308.0
4.708,70.7,330.0
4.692,68.7,322.0
4.696,75.5,354.0
4.688,74.6,350.0
4.7,75.4,304.0
4.732,49.5,232.0
4.728,48.4,230.0
4.74,48.9,232.0
4.696,73.8,348.0
4.692,74.5,350.0
4.688,75.1,340.0
4.708,75.1,322.0
4.688,65.7,308.0
4.696,75.9,358.0
4.704,74.5,350.0
4.7,69.0,324.0
4.704,72.0,338.0
4.692,64.9,350.0
4.732,47.9,344.0
4.732,49.7,236.0
4.736,48.7,230.0
4.732,49.0,232.0
4.7,62.7,298.0
4.688,68.9,354.0
4.696,71.8,348.0
4.688,75.2,354.0
4.708,74.0,348.0
4.696,66.3,312.0
4.7,74.6,350.0
4.688,74.9,350.0
4.7,75.0,312.0
4.7,72.0,348.0
4.732,48.5,230.0
4.732,48.1,230.0
4.732,48.7,230.0
4.732,49.4,232.0
4.688,75.1,232.0
4.708,74.3,322.0
4.692,66.4,312.0
4.692,74.0,348.0
4.692,75.4,354.0
4.696,70.7,330.0
4.708,73.6,322.0
4.692,64.7,354.0
4.688,75.2,354.0
4.7,74.7,350.0
4.736,49.7,236.0
4.732,48.5,230.0
4.736,48.1,230.0
4.692,68.9,350.0
4.696,72.3,350.0
4.688,74.4,350.0
4.708,75.1,354.0
4.704,66.5,312.0
4.692,75.5,354.0
4.692,74.3,348.0
4.7,74.7,314.0
4.7,70.7,330.0
4.692,67.9,318.0
4.736,49.0,232.0
4.736,48.8,230.0
4.732,49.3,232.0
4.732,49.5,236.0
4.704,74.4,302.0
4.692,66.1,312.0
4.696,72.8,344.0
4.684,74.2,348.0
4.692,73.3,344.0
4.704,74.8,318.0
4.696,67.4,350.0
4.688,72.7,340.0
4.704,75.6,354.0
4.692,73.5,344.0
4.74,48.9,232.0
4.732,48.6,230.0
4.732,48.3,230.0
4.736,49.7,236.0
4.688,75.6,354.0
4.692,74.4,350.0
4.692,65.9,308.0
4.7,74.5,350.0
4.692,69.0,350.0
4.692,75.1,354.0
4.708,74.3,348.0
4.692,64.7,304.0
4.728,74.9,354.0
4.736,75.6,354.0
4.732,49.0,230.0
4.732,48.8,232.0
4.732,48.8,230.0
4.696,69.6,328.0
4.708,70.2,330.0
4.684,75.9,358.0
4.688,75.1,350.0
4.696,74.9,308.0
4.696,69.6,328.0
4.692,71.7,338.0
4.696,74.6,350.0
4.688,73.2,344.0
4.716,65.1,304.0
4.732,49.4,236.0
4.732,49.4,232.0
4.736,48.6,230.0
4.732,50.0,236.0
4.692,74.4,350.0
4.688,67.5,318.0
4.7,72.6,348.0
4.688,66.8,350.0
4.692,74.3,350.0
4.704,75.3,354.0
4.7,65.2,304.0
4.692,74.8,350.0
4.692,70.4,350.0
4.692,74.5,328.0
4.736,48.5,230.0
4.732,48.9,232.0
4.732,48.9,232.0
4.712,49.4,232.0
4.684,75.1,354.0
4.692,74.6,354.0
4.7,74.4,302.0
4.704,69.8,328.0
4.688,70.0,328.0
4.696,74.7,350.0
4.692,74.5,350.0
4.704,74.9,308.0
4.728,66.1,350.0
4.736,49.6,232.0
4.728,48.5,230.0
4.736,48.7,230.0
4.736,49.2,232.0
4.688,69.7,328.0
4.704,74.0,322.0
4.688,66.0,312.0
4.692,74.2,350.0
4.7,75.2,354.0
4.692,69.0,324.0
4.704,72.7,340.0
4.692,64.5,348.0
4.692,74.5,340.0
4.716,74.0,348.0
4.732,49.0,232.0
4.736,49.6,236.0
4.732,49.3,232.0
4.688,55.7,232.0
4.692,72.4,348.0
4.688,74.2,348.0
4.704,71.6,338.0
4.688,67.2,314.0
4.696,74.9,354.0
4.684,74.3,348.0
4.696,75.1,314.0
4.696,71.1,350.0
4.692,68.5,322.0
4.696,75.2,354.0
4.74,48.0,226.0
4.732,48.3,230.0
4.732,49.1,232.0
4.712,49.5,232.0
4.684,65.0,304.0
4.692,75.4,354.0
4.688,74.7,350.0
4.696,68.9,324.0
4.704,70.4,330.0
4.696,64.6,348.0
4.688,74.7,348.0
4.704,75.7,354.0
4.732,64.3,302.0
4.736,49.4,232.0
4.728,49.0,232.0
4.732,48.3,230.0
4.732,48.4,230.0
4.692,75.1,354.0
4.704,72.2,338.0
4.7,67.4,318.0
4.696,75.6,358.0
4.684,74.4,350.0
4.7,74.9,304.0
4.7,70.0,328.0
4.692,67.5,318.0
4.688,74.4,350.0
4.736,74.0,348.0
4.732,49.3,232.0
4.736,49.3,230.0
4.732,49.5,236.0
4.688,55.8,266.0
4.692,72.9,344.0
4.688,74.9,350.0
4.692,70.8,330.0
4.708,73.6,318.0
4.696,65.9,358.0
4.688,74.0,348.0
4.7,75.4,354.0
4.692,72.7,340.0
4.708,66.8,314.0
4.736,74.3,350.0
4.74,48.9,232.0
4.732,48.0,226.0
4.728,48.9,232.0
4.716,49.5,236.0
4.696,65.3,304.0
4.7,73.9,348.0
4.688,70.1,350.0
4.7,74.9,322.0
4.704,73.7,344.0
4.696,65.1,304.0
4.692,74.9,354.0
4.696,74.4,348.0
4.732,48.7,298.0
4.736,49.3,230.0
4.732,48.5,230.0
4.732,48.8,230.0
4.708,48.0,226.0
4.692,74.1,348.0
4.692,74.5,350.0
4.696,75.1,304.0
4.696,67.6,318.0
4.692,73.7,348.0
4.696,74.2,348.0
4.688,71.3,334.0
