Bus Voltage (V),Current (mA),Power (mW)
4.648,75.2,350.0
4.66,76.2,318.0
4.64,71.7,354.0
4.656,76.8,358.0
4.644,69.8,324.0
4.648,76.7,358.0
4.652,67.1,312.0
4.652,75.7,350.0
4.656,75.6,318.0
4.652,68.4,348.0
4.652,75.9,354.0
4.648,70.8,328.0
4.648,75.7,350.0
4.664,69.5,324.0
4.644,71.6,350.0
4.652,75.7,314.0
4.648,68.8,322.0
4.656,75.5,350.0
4.66,67.2,312.0
4.644,76.5,354.0
4.66,69.0,322.0
4.644,69.4,354.0
4.66,75.5,312.0
4.648,70.1,328.0
4.656,75.2,350.0
4.66,67.5,314.0
4.652,76.0,354.0
4.652,76.3,314.0
4.64,68.9,354.0
4.656,76.6,358.0
4.64,67.2,312.0
4.656,74.7,348.0
4.656,68.8,322.0
4.652,75.0,348.0
4.656,75.5,312.0
4.648,70.7,350.0
4.652,75.8,354.0
4.648,68.3,318.0
4.648,75.5,350.0
4.66,67.6,314.0
4.648,68.4,348.0
4.656,75.3,314.0
4.648,67.8,314.0
4.652,75.7,350.0
4.648,69.1,322.0
4.644,75.2,350.0
4.66,66.9,312.0
4.644,70.6,348.0
4.652,75.2,314.0
4.648,67.5,314.0
4.66,76.0,354.0
4.648,67.9,314.0
4.644,75.6,350.0
4.66,76.5,314.0
4.648,67.3,344.0
4.652,74.8,348.0
4.64,69.0,322.0
4.648,74.7,348.0
4.652,68.0,314.0
4.648,76.1,354.0
4.648,75.7,314.0
4.648,67.6,348.0
4.656,75.8,354.0
4.652,66.9,312.0
4.644,74.5,348.0
4.664,68.4,318.0
4.648,68.1,350.0
4.652,75.6,312.0
4.648,70.1,328.0
4.64,75.3,350.0
4.648,67.0,312.0
4.644,75.6,350.0
4.648,68.9,322.0
4.644,66.6,344.0
4.664,76.8,314.0
4.648,69.4,322.0
4.652,75.3,350.0
4.656,68.3,318.0
4.648,74.9,348.0
4.648,66.9,312.0
4.652,69.2,350.0
4.644,74.6,330.0
4.644,68.1,314.0
4.652,75.7,350.0
4.644,70.2,324.0
4.648,74.3,344.0
4.652,75.9,314.0
4.648,67.5,348.0
4.648,74.4,348.0
4.652,68.2,318.0
4.644,75.6,350.0
4.656,66.8,312.0
4.644,76.3,354.0
4.652,73.9,328.0
4.644,67.1,344.0
4.652,75.4,350.0
4.652,68.6,318.0
4.648,74.0,344.0
4.66,67.7,314.0
4.644,67.2,348.0
4.648,75.2,314.0
4.644,67.5,314.0
4.648,74.1,344.0
4.648,66.7,312.0
4.648,75.0,348.0
4.644,70.6,328.0
4.652,67.7,348.0
4.652,75.9,314.0
4.64,69.6,324.0
4.648,74.3,344.0
4.652,67.5,314.0
4.648,74.1,344.0
4.644,74.5,314.0
4.652,67.7,354.0
4.64,74.4,348.0
4.652,66.8,312.0
4.644,76.2,354.0
4.652,70.0,324.0
4.648,73.9,344.0
4.664,75.6,312.0
4.652,68.3,344.0
4.64,74.8,348.0
4.648,68.1,318.0
4.644,75.1,350.0
4.648,68.0,314.0
4.644,66.9,348.0
4.648,74.3,334.0
4.648,67.3,312.0
4.652,75.4,350.0
4.644,71.6,330.0
4.648,75.6,350.0
4.652,75.7,314.0
4.656,69.9,344.0
4.648,75.3,350.0
4.644,67.5,314.0
4.644,73.7,344.0
4.648,69.4,322.0
