Bus Voltage (V),Current (mA),Power (mW)
4.7,75.6,354.0
4.684,66.3,312.0
4.684,75.5,354.0
4.7,66.3,312.0
4.688,67.2,354.0
4.696,74.4,308.0
4.684,67.0,314.0
4.7,75.6,354.0
4.704,65.9,308.0
4.688,75.2,354.0
4.7,72.9,308.0
4.684,66.8,354.0
4.7,72.5,340.0
4.684,67.2,314.0
4.688,75.2,354.0
4.7,65.2,304.0
4.688,69.7,354.0
4.7,73.0,312.0
4.688,67.7,318.0
4.7,73.5,344.0
4.7,67.3,318.0
4.688,74.6,350.0
4.7,72.4,314.0
4.688,69.7,354.0
4.7,72.8,340.0
4.688,69.2,324.0
4.688,73.1,344.0
4.7,67.1,314.0
4.688,69.6,348.0
4.704,72.3,318.0
4.688,69.0,324.0
4.7,72.4,338.0
4.704,69.3,324.0
4.688,73.0,340.0
4.7,71.8,314.0
4.684,71.6,348.0
4.7,72.0,338.0
4.688,69.2,324.0
4.688,72.4,338.0
4.704,69.9,328.0
4.688,72.4,340.0
4.704,71.5,334.0
4.684,72.8,340.0
4.7,72.1,338.0
4.7,70.2,330.0
4.688,72.5,340.0
4.7,71.1,324.0
4.688,72.8,340.0
4.704,71.7,338.0
4.688,72.3,340.0
4.688,71.7,338.0
4.7,69.6,340.0
4.684,73.9,334.0
4.704,71.2,334.0
4.688,73.7,348.0
4.688,70.7,330.0
4.7,71.7,338.0
4.688,75.2,334.0
4.7,69.7,338.0
4.684,73.8,348.0
4.708,71.1,334.0
4.696,73.5,344.0
4.688,70.3,330.0
4.7,69.6,344.0
4.688,76.0,334.0
4.7,70.2,328.0
4.688,74.5,350.0
4.692,70.5,330.0
4.696,74.4,350.0
4.692,76.3,334.0
4.7,70.8,340.0
4.688,75.2,354.0
4.7,69.7,328.0
4.696,74.8,350.0
4.692,70.8,330.0
4.692,70.3,348.0
4.688,75.7,334.0
4.7,69.0,324.0
4.688,75.4,354.0
4.692,70.8,330.0
4.696,74.9,350.0
4.692,75.4,328.0
4.7,69.2,350.0
4.692,75.7,358.0
4.696,69.8,328.0
4.692,75.7,358.0
4.692,70.4,330.0
4.696,68.9,350.0
4.696,76.1,338.0
4.696,70.0,328.0
4.692,75.8,358.0
4.696,70.2,330.0
4.696,76.1,358.0
4.692,75.6,328.0
4.696,68.9,324.0
4.692,76.2,358.0
4.696,69.9,328.0
4.688,75.6,354.0
4.692,75.6,330.0
4.692,67.9,350.0
4.692,75.2,354.0
4.696,69.3,324.0
4.688,75.9,358.0
4.696,68.9,324.0
4.688,67.5,350.0
4.696,74.8,330.0
4.688,67.7,318.0
4.696,75.6,354.0
4.692,68.3,322.0
4.692,74.6,350.0
4.696,74.8,324.0
4.688,67.9,358.0
4.692,73.9,348.0
4.692,68.0,318.0
4.684,75.6,354.0
4.692,68.1,318.0
4.688,66.4,350.0
4.692,73.7,322.0
4.688,66.9,314.0
4.696,74.8,350.0
4.7,68.1,318.0
4.688,74.3,348.0
4.696,73.3,322.0
4.684,66.3,354.0
4.696,74.4,350.0
4.688,66.6,312.0
4.688,73.8,348.0
4.696,68.3,322.0
4.684,66.8,344.0
4.696,73.8,318.0
4.688,66.3,312.0
4.696,73.5,344.0
4.696,67.1,314.0
4.684,73.5,344.0
4.696,74.2,314.0
4.684,66.6,350.0
4.696,74.1,348.0
4.688,66.4,312.0
4.684,73.5,344.0
4.696,66.6,312.0
4.688,66.1,348.0
4.696,73.8,318.0
4.688,66.1,312.0
4.696,74.1,348.0
4.696,65.9,308.0
4.684,73.8,348.0
4.696,74.0,308.0
4.684,66.0,340.0
4.696,74.8,350.0
4.688,66.4,312.0
4.688,73.3,344.0
4.696,66.0,312.0
4.688,68.2,350.0
4.696,74.8,350.0
4.684,66.7,314.0
4.696,74.3,348.0
4.696,65.8,308.0
4.688,68.2,348.0
4.696,73.7,312.0
4.688,66.7,314.0
4.696,74.9,350.0
4.7,66.2,312.0
4.688,74.7,350.0
4.7,74.8,308.0
4.688,68.3,354.0
4.696,75.2,354.0
4.688,66.7,314.0
4.688,76.1,358.0
4.7,66.8,314.0
4.688,68.5,350.0
4.7,75.4,312.0
4.688,68.0,318.0
4.696,74.6,350.0
4.704,67.5,318.0
4.688,75.8,354.0
4.7,73.9,314.0
4.688,69.1,358.0
4.7,74.2,348.0
4.684,68.3,322.0
4.692,75.8,354.0
4.704,68.6,322.0
4.688,70.1,350.0
4.7,73.9,314.0
4.684,68.5,322.0
4.7,75.2,354.0
4.704,68.4,322.0
4.688,74.8,350.0
4.7,73.4,314.0
4.688,69.2,354.0
4.7,73.9,348.0
4.688,68.8,324.0
4.688,73.8,344.0
4.7,68.1,322.0
4.688,71.1,354.0
4.704,72.4,340.0
4.688,69.4,324.0
4.696,74.0,348.0
4.7,68.6,322.0
4.688,72.7,350.0
4.7,72.5,324.0
4.684,69.4,324.0
4.7,72.7,340.0
4.7,71.0,334.0
4.688,73.3,344.0
4.7,72.1,324.0
4.688,71.4,358.0
4.7,72.5,340.0
4.688,71.6,338.0
4.688,73.5,344.0
4.7,68.9,324.0
4.688,72.4,340.0
4.7,72.4,322.0
4.688,72.9,344.0
4.704,72.7,340.0
4.704,71.0,334.0
4.684,72.7,340.0
4.696,71.5,324.0
4.688,74.0,348.0
4.704,73.0,340.0
4.684,72.0,338.0
4.692,72.3,338.0
4.7,70.3,330.0
4.684,73.2,340.0
4.696,71.5,328.0
4.688,73.5,344.0
4.7,71.8,338.0
4.7,70.6,330.0
4.688,72.8,340.0
4.696,70.0,334.0
4.688,74.7,338.0
4.7,71.6,334.0
4.688,72.0,338.0
4.688,71.5,334.0
4.696,72.9,344.0
4.688,74.2,340.0
4.7,71.3,324.0
4.688,73.8,348.0
4.696,71.3,334.0
4.696,73.3,344.0
4.688,71.8,338.0
4.704,70.0,340.0
4.692,74.6,350.0
4.7,70.7,330.0
4.696,74.4,350.0
4.688,72.1,338.0
4.696,69.4,348.0
4.688,75.7,340.0
4.696,70.5,330.0
4.684,74.6,350.0
4.692,70.7,330.0
4.696,73.9,348.0
4.692,76.1,330.0
4.7,69.4,344.0
4.688,75.3,354.0
4.696,69.2,324.0
4.696,75.7,358.0
4.692,70.4,330.0
4.696,69.5,340.0
4.692,76.3,330.0
4.696,69.2,324.0
4.688,75.7,358.0
4.692,69.5,324.0
4.696,76.0,358.0
4.692,75.9,328.0
4.696,69.0,354.0
4.692,76.6,360.0
4.696,69.2,324.0
4.692,75.9,358.0
4.692,68.7,322.0
4.692,67.6,354.0
4.692,76.3,358.0
4.696,68.9,324.0
4.688,75.9,358.0
4.692,68.1,318.0
4.692,76.7,360.0
4.688,75.5,328.0
4.696,67.8,318.0
4.692,75.9,358.0
4.696,68.3,322.0
4.688,75.6,358.0
4.696,75.8,322.0
4.688,67.9,358.0
4.692,75.8,358.0
4.7,68.3,322.0
4.684,76.5,360.0
4.688,68.3,322.0
4.692,68.5,358.0
4.692,76.0,324.0
4.692,67.7,318.0
4.692,76.0,358.0
4.696,67.9,318.0
4.688,75.5,354.0
4.696,75.4,322.0
4.688,66.9,358.0
4.696,75.1,354.0
4.688,67.7,318.0
4.688,76.0,358.0
4.696,67.9,318.0
4.688,66.5,358.0
4.696,75.6,324.0
4.692,67.2,314.0
4.696,75.4,354.0
4.696,68.5,322.0
4.688,75.5,354.0
4.7,75.2,318.0
4.688,66.8,358.0
4.692,75.5,354.0
4.688,66.3,312.0
4.688,75.9,358.0
4.696,68.2,322.0
4.68,66.1,354.0
4.696,75.7,322.0
4.688,66.4,312.0
4.7,75.2,354.0
4.7,67.2,314.0
4.684,74.5,350.0
4.7,75.5,318.0
4.688,66.3,312.0
4.7,75.4,354.0
4.696,65.9,308.0
4.688,73.3,344.0
4.696,75.9,314.0
4.692,65.4,354.0
4.696,73.9,348.0
4.688,65.9,308.0
4.688,73.4,344.0
4.7,66.6,312.0
4.684,65.9,358.0
4.696,73.0,314.0
4.684,65.3,308.0
4.696,72.2,338.0
4.7,66.8,314.0
4.684,74.4,348.0
4.7,72.3,312.0
4.688,66.5,348.0
4.696,74.8,350.0
4.688,67.7,318.0
4.684,73.9,348.0
4.696,66.0,312.0
4.688,68.0,338.0
4.7,74.2,314.0
4.684,67.6,318.0
4.696,72.7,340.0
4.7,67.7,318.0
4.684,70.7,330.0
4.7,71.7,314.0
4.688,68.6,334.0
4.696,72.6,340.0
4.684,66.9,314.0
4.688,71.4,334.0
4.696,67.4,318.0
4.684,68.3,334.0
4.7,71.4,314.0
4.684,68.6,322.0
4.7,71.9,338.0
4.7,67.6,318.0
4.688,73.5,344.0
4.7,70.4,318.0
4.684,70.1,330.0
4.7,72.4,340.0
4.684,67.8,318.0
4.684,71.3,334.0
4.7,69.4,324.0
4.684,70.6,338.0
4.7,72.2,338.0
4.692,70.7,330.0
4.696,70.5,330.0
4.7,71.3,334.0
4.692,71.9,338.0
4.7,72.7,330.0
4.688,72.3,340.0
4.7,71.4,334.0
4.7,73.4,344.0
4.692,72.1,338.0
4.7,70.9,322.0
4.692,74.2,348.0
4.7,71.4,334.0
4.692,74.3,350.0
4.696,73.2,344.0
4.7,71.0,334.0
4.692,75.7,340.0
4.704,72.1,340.0
4.692,74.7,350.0
4.7,72.5,340.0
4.7,73.8,348.0
4.688,72.5,340.0
4.704,71.7,340.0
4.688,73.6,340.0
4.7,71.8,338.0
4.692,74.4,350.0
4.692,72.7,340.0
4.7,74.9,350.0
4.696,74.8,340.0
4.7,71.6,334.0
4.696,76.0,358.0
4.688,71.5,334.0
4.696,75.0,354.0
4.696,76.1,340.0
4.696,70.0,338.0
4.692,74.8,350.0
4.704,71.7,338.0
4.692,73.5,344.0
4.692,71.6,338.0
4.7,70.2,340.0
4.688,73.5,338.0
4.7,70.6,330.0
4.692,72.0,338.0
4.692,70.4,330.0
4.696,70.5,330.0
4.692,72.4,330.0
4.696,69.9,348.0
4.688,71.2,334.0
4.696,70.6,330.0
4.7,74.5,350.0
4.688,69.4,324.0
4.692,69.7,344.0
4.692,72.1,328.0
4.692,69.3,324.0
4.692,73.0,344.0
4.696,69.6,328.0
4.692,71.5,334.0
4.692,72.6,324.0
4.692,68.7,334.0
4.688,71.6,338.0
4.696,67.9,318.0
4.692,72.0,338.0
4.692,69.9,328.0
4.692,67.6,338.0
4.692,72.0,324.0
4.692,67.9,318.0
4.692,71.5,334.0
4.696,68.8,322.0
4.688,74.4,350.0
4.688,71.9,322.0
4.696,67.5,358.0
4.692,73.5,344.0
4.688,68.2,322.0
4.688,75.2,354.0
4.696,68.5,322.0
4.688,67.5,334.0
4.692,74.4,350.0
4.688,67.4,318.0
4.692,74.7,350.0
4.692,67.2,314.0
4.688,66.2,340.0
4.696,74.9,312.0
4.692,65.8,308.0
4.692,75.7,354.0
4.696,66.6,312.0
4.692,73.8,348.0
4.696,75.8,318.0
4.692,66.1,358.0
4.692,73.3,344.0
4.692,67.5,318.0
4.692,75.3,354.0
4.692,66.9,314.0
4.692,67.3,358.0
4.696,75.1,312.0
4.692,67.4,318.0
4.696,75.2,354.0
4.7,66.7,314.0
4.692,75.3,354.0
4.7,75.8,318.0
4.692,67.3,354.0
4.692,74.8,350.0
4.696,66.4,312.0
4.692,76.3,358.0
4.696,67.3,314.0
4.688,66.5,354.0
4.696,75.8,314.0
4.692,67.9,318.0
4.7,75.3,354.0
4.7,67.7,318.0
