Bus Voltage (V),Current (mA),Power (mW)
4.72,17.7,86.0
4.724,17.5,82.0
4.716,18.0,86.0
4.724,17.7,86.0
4.724,17.6,82.0
4.72,18.0,82.0
4.724,17.6,82.0
4.72,17.5,82.0
4.724,18.1,86.0
4.724,17.7,82.0
4.72,18.1,86.0
4.72,17.8,86.0
4.724,17.8,86.0
4.724,17.8,86.0
4.724,17.8,86.0
4.724,17.8,86.0
4.724,17.8,82.0
4.724,17.9,86.0
4.72,17.8,86.0
4.724,17.9,86.0
4.724,17.9,86.0
4.72,17.8,86.0
4.72,18.0,86.0
4.72,17.9,86.0
4.72,17.9,86.0
4.724,17.7,82.0
4.724,17.6,82.0
4.724,17.7,86.0
4.724,17.8,86.0
4.72,18.1,86.0
4.724,17.6,82.0
4.724,18.1,86.0
4.72,17.8,86.0
4.724,17.8,86.0
4.724,17.7,82.0
4.72,17.5,86.0
4.724,17.6,82.0
4.724,18.0,86.0
4.716,20.7,98.0
4.72,20.7,98.0
4.716,20.6,98.0
4.716,20.8,98.0
4.72,20.9,98.0
4.716,21.0,98.0
4.72,20.7,98.0
4.716,20.8,98.0
4.716,20.6,98.0
4.72,20.7,98.0
4.72,21.1,98.0
4.72,20.8,98.0
4.72,20.9,98.0
4.716,21.0,98.0
4.716,21.0,98.0
4.72,20.6,98.0
4.716,20.8,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.72,20.6,98.0
4.716,21.2,98.0
4.72,20.8,98.0
4.716,20.8,98.0
4.716,21.0,98.0
4.716,21.1,98.0
4.716,20.9,98.0
4.716,20.8,98.0
4.716,20.8,98.0
4.716,20.3,98.0
4.716,21.0,98.0
4.716,20.6,98.0
4.72,20.5,96.0
4.72,20.8,98.0
4.72,20.9,98.0
4.72,20.5,96.0
4.716,20.2,96.0
4.716,20.5,98.0
4.716,21.1,98.0
4.72,20.7,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.716,20.7,98.0
4.72,20.9,98.0
4.716,20.8,98.0
4.716,20.5,98.0
4.72,20.6,98.0
4.716,20.9,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.716,20.8,98.0
4.72,21.0,98.0
4.716,21.1,98.0
4.716,20.8,98.0
4.72,20.7,98.0
4.72,20.7,98.0
4.72,20.8,98.0
4.72,20.7,98.0
4.716,20.7,98.0
4.72,20.8,98.0
4.716,20.6,98.0
4.716,21.0,98.0
4.716,21.0,98.0
4.716,21.1,98.0
4.716,20.6,98.0
4.716,20.8,98.0
4.716,20.6,98.0
4.72,20.8,98.0
4.716,20.9,98.0
4.716,20.8,98.0
4.72,20.5,98.0
4.716,20.6,98.0
4.712,21.0,98.0
4.72,21.1,98.0
4.716,20.8,98.0
4.716,20.8,98.0
4.716,20.7,98.0
4.72,20.8,98.0
4.72,20.9,98.0
4.72,21.0,98.0
4.712,20.8,98.0
4.72,20.9,98.0
4.716,21.1,98.0
4.716,20.8,98.0
4.72,20.6,98.0
4.716,20.7,98.0
4.716,20.7,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.72,20.9,98.0
4.716,20.7,98.0
4.716,20.8,98.0
4.716,20.7,98.0
4.716,20.7,98.0
4.72,20.7,98.0
4.72,20.7,98.0
4.72,20.6,98.0
4.72,20.8,98.0
4.72,20.7,98.0
4.72,21.0,98.0
4.72,21.0,98.0
4.716,20.9,98.0
4.72,20.8,98.0
4.716,20.9,98.0
4.716,20.9,98.0
4.72,20.6,98.0
4.72,20.8,98.0
4.716,20.8,98.0
4.72,21.0,98.0
4.72,20.7,98.0
4.72,20.8,98.0
4.72,21.0,98.0
4.716,20.7,98.0
4.72,20.8,98.0
4.716,20.6,98.0
4.716,20.7,98.0
4.72,21.0,98.0
4.72,20.9,98.0
4.716,20.7,98.0
4.72,20.6,98.0
4.716,20.9,98.0
4.72,20.5,98.0
4.72,20.6,98.0
4.716,20.9,98.0
4.72,20.6,98.0
4.72,20.9,98.0
4.716,20.8,98.0
4.716,21.0,98.0
4.72,20.8,98.0
4.716,21.0,98.0
4.716,20.6,98.0
4.716,20.5,96.0
4.72,20.7,96.0
4.72,20.8,98.0
4.716,20.8,98.0
4.716,21.0,98.0
4.72,21.1,98.0
4.716,20.6,98.0
4.72,20.4,98.0
4.716,20.8,98.0
4.72,20.6,96.0
4.72,20.7,98.0
4.716,20.5,96.0
4.72,20.7,98.0
4.716,20.9,98.0
4.716,20.6,98.0
4.72,20.9,98.0
4.72,20.9,98.0
4.716,20.8,98.0
4.72,20.6,98.0
4.72,20.6,98.0
4.72,20.3,98.0
4.72,21.0,98.0
4.716,21.0,98.0
4.72,21.2,98.0
4.72,21.0,98.0
4.716,21.1,98.0
4.72,20.9,98.0
4.72,20.8,98.0
4.712,20.8,98.0
4.716,20.8,98.0
4.716,20.7,98.0
4.716,20.9,98.0
4.716,21.0,98.0
4.72,20.7,98.0
4.72,21.1,98.0
4.72,21.0,98.0
4.716,20.9,98.0
4.72,20.9,98.0
4.72,21.2,98.0
