Bus Voltage (V),Current (mA),Power (mW)
4.612,65.0,222.0
4.664,48.8,226.0
4.668,49.1,230.0
4.66,49.6,232.0
4.664,49.2,294.0
4.608,66.8,308.0
4.66,49.1,230.0
4.66,48.9,230.0
4.664,48.8,226.0
4.66,48.2,222.0
4.612,65.5,304.0
4.66,50.0,232.0
4.652,49.4,230.0
4.656,48.6,226.0
4.66,48.2,222.0
4.612,65.7,292.0
4.66,49.0,230.0
4.66,48.9,230.0
4.66,48.4,226.0
4.66,49.3,226.0
4.608,67.4,312.0
4.644,49.1,230.0
4.66,48.6,226.0
4.66,48.1,222.0
4.664,48.3,226.0
4.644,66.6,308.0
4.66,49.2,232.0
4.656,49.0,230.0
4.66,49.1,230.0
4.656,49.4,226.0
4.628,65.9,304.0
4.656,48.7,226.0
4.664,48.2,226.0
4.656,48.4,226.0
4.664,50.5,236.0
4.656,67.1,308.0
4.608,51.4,230.0
4.66,48.4,222.0
4.66,48.4,226.0
4.66,49.0,230.0
4.664,60.0,304.0
4.62,48.6,226.0
4.656,49.1,230.0
4.66,49.7,232.0
4.66,49.8,230.0
4.664,65.8,304.0
4.604,47.8,222.0
4.664,48.4,222.0
4.66,49.1,230.0
4.664,49.6,232.0
4.66,67.7,312.0
4.608,66.4,230.0
4.66,48.8,226.0
4.668,49.2,230.0
4.664,49.2,230.0
4.66,48.3,304.0
4.612,59.4,278.0
4.66,49.4,230.0
4.664,49.9,232.0
4.656,49.8,232.0
4.664,49.9,230.0
4.604,52.2,242.0
4.668,49.0,226.0
4.664,48.9,230.0
4.664,49.1,230.0
4.66,58.3,268.0
4.616,66.3,230.0
4.66,49.6,232.0
4.664,49.0,230.0
4.664,48.4,226.0
4.66,48.0,222.0
4.616,65.7,304.0
4.66,49.4,230.0
4.66,49.8,232.0
4.656,49.2,230.0
4.66,48.4,226.0
4.608,65.8,308.0
4.664,49.2,230.0
4.664,48.6,226.0
4.664,48.6,226.0
4.664,49.2,230.0
4.612,66.7,308.0
4.624,50.1,232.0
4.664,48.9,226.0
4.66,48.1,226.0
4.66,48.6,226.0
4.66,66.7,308.0
4.644,49.0,230.0
4.66,49.2,230.0
4.656,49.4,230.0
4.66,50.1,232.0
4.632,65.3,304.0
4.66,48.6,226.0
4.66,48.2,226.0
4.664,48.6,226.0
4.66,49.6,232.0
4.624,66.6,308.0
4.608,49.8,232.0
4.664,48.8,226.0
4.664,48.6,226.0
4.668,49.2,230.0
4.664,53.5,308.0
4.604,49.4,226.0
4.66,49.4,230.0
4.656,49.8,232.0
4.66,50.2,232.0
4.656,60.7,282.0
4.624,48.1,226.0
4.66,48.6,226.0
4.668,49.0,230.0
4.66,48.6,226.0
4.664,66.3,304.0
4.6,65.6,230.0
4.664,49.4,230.0
4.66,49.3,230.0
4.668,48.7,226.0
4.664,48.3,304.0
4.604,65.4,304.0
4.668,49.3,230.0
4.66,49.9,232.0
4.66,49.7,232.0
4.656,49.0,226.0
4.612,58.1,272.0
4.66,49.2,230.0
4.664,49.0,230.0
4.66,48.0,222.0
4.664,50.5,232.0
4.608,65.7,246.0
4.664,50.1,232.0
4.66,49.2,230.0
4.664,48.0,226.0
4.66,48.8,268.0
4.608,65.7,302.0
4.66,49.1,230.0
4.66,49.2,230.0
4.664,49.2,230.0
4.66,49.5,230.0
4.624,66.8,312.0
4.656,48.6,230.0
4.664,48.2,226.0
4.66,48.6,226.0
4.668,48.5,226.0
4.612,66.3,304.0
4.664,49.3,230.0
4.66,49.1,230.0
4.664,48.6,222.0
4.664,49.0,230.0
4.664,65.9,304.0
4.628,48.9,226.0
4.66,48.4,226.0
4.66,49.5,230.0
4.66,49.8,232.0
4.656,66.3,308.0
4.644,48.3,226.0
4.664,48.2,226.0
4.664,48.9,230.0
4.664,49.3,230.0
4.64,66.0,304.0
4.612,49.2,230.0
4.66,49.5,230.0
4.664,49.4,230.0
4.664,49.1,230.0
4.664,65.7,302.0
4.612,55.2,226.0
4.66,48.5,226.0
4.664,49.8,232.0
4.656,49.5,232.0
4.664,54.0,312.0
4.608,49.8,232.0
4.66,48.5,226.0
4.66,49.1,230.0
4.664,48.7,226.0
4.66,59.9,276.0
4.612,49.4,230.0
4.66,49.9,230.0
4.656,49.7,232.0
4.66,48.8,226.0
4.66,48.2,302.0
4.612,65.0,226.0
4.66,49.2,230.0
4.66,49.6,232.0
4.656,49.3,232.0
4.66,49.1,230.0
4.608,65.8,304.0
4.664,48.9,230.0
4.66,48.8,230.0
4.668,48.2,226.0
4.66,48.4,222.0
4.616,66.5,276.0
4.66,49.8,232.0
4.656,49.8,232.0
4.66,48.5,226.0
4.66,48.4,232.0
4.612,65.4,302.0
4.656,49.0,230.0
4.66,49.0,230.0
4.656,48.9,230.0
4.66,49.4,230.0
4.632,67.1,312.0
4.664,48.9,226.0
4.66,48.6,226.0
4.668,48.6,226.0
4.664,49.2,230.0
4.624,66.4,312.0
4.66,49.8,232.0
4.664,49.1,230.0
4.66,49.1,230.0
4.66,49.1,230.0
4.616,65.6,302.0
4.608,48.7,226.0
4.664,48.3,226.0
4.656,49.0,230.0
4.668,50.1,232.0
4.656,66.7,308.0
4.632,48.5,226.0
4.66,48.7,226.0
4.668,49.1,230.0
4.656,49.2,230.0
4.664,65.8,304.0
4.644,49.1,230.0
4.664,49.3,230.0
4.664,50.3,232.0
4.66,49.1,230.0
4.644,65.2,302.0
4.604,48.5,226.0
4.668,48.6,226.0
4.664,49.4,230.0
4.664,49.6,232.0
4.656,66.0,304.0
4.608,57.1,226.0
4.66,49.2,230.0
4.668,49.2,230.0
4.664,48.6,230.0
4.664,52.3,242.0
4.608,51.0,240.0
4.668,50.1,232.0
4.66,49.5,236.0
4.656,48.9,226.0
4.664,59.5,276.0
4.612,48.4,226.0
4.664,49.5,230.0
4.656,49.0,230.0
4.664,48.8,226.0
4.656,49.6,304.0
4.612,66.9,312.0
4.66,49.3,230.0
4.66,48.9,230.0
4.664,48.4,226.0
4.668,48.5,226.0
4.612,65.8,304.0
4.66,49.4,232.0
4.656,49.4,232.0
4.66,49.1,230.0
4.664,48.5,226.0
4.612,66.2,282.0
4.664,48.7,226.0
4.66,48.1,222.0
4.664,48.6,226.0
4.656,50.1,232.0
4.612,67.1,308.0
4.644,49.2,230.0
4.66,48.4,226.0
4.66,48.9,230.0
4.668,49.1,230.0
4.632,65.6,302.0
4.664,48.5,230.0
4.66,49.0,230.0
4.664,49.7,232.0
4.656,49.9,230.0
4.62,66.5,304.0
4.66,48.2,226.0
4.66,48.6,226.0
4.664,49.3,230.0
4.656,49.8,232.0
4.66,66.9,308.0
4.604,49.4,230.0
4.66,48.7,226.0
4.664,49.4,230.0
4.664,48.9,230.0
4.66,60.4,304.0
4.624,48.5,226.0
4.656,49.4,230.0
4.664,49.8,232.0
4.66,50.1,230.0
4.66,65.3,302.0
4.612,48.6,226.0
4.664,49.2,230.0
4.66,49.1,230.0
4.656,49.3,230.0
4.664,66.6,308.0
4.604,66.0,230.0
4.664,49.7,232.0
4.656,48.8,226.0
4.664,48.2,226.0
4.656,48.4,302.0
4.616,58.2,272.0
4.66,49.6,232.0
4.664,49.8,232.0
4.66,49.2,230.0
4.664,51.2,236.0
4.612,53.6,250.0
4.668,49.1,230.0
4.664,48.9,230.0
4.664,48.4,226.0
4.664,59.4,276.0
4.608,66.8,232.0
4.66,49.6,232.0
4.656,48.4,226.0
4.668,48.7,226.0
4.664,49.1,230.0
4.616,66.9,312.0
4.66,49.2,230.0
4.664,49.0,230.0
4.66,49.5,230.0
4.668,49.8,232.0
4.612,65.9,312.0
4.664,48.5,230.0
4.664,48.4,226.0
4.668,48.6,226.0
4.664,49.4,230.0
4.608,67.0,308.0
4.624,49.1,230.0
4.656,48.9,230.0
4.664,49.2,226.0
4.66,49.1,230.0
4.66,66.7,308.0
4.644,48.5,226.0
4.664,49.0,230.0
4.664,49.9,232.0
4.664,49.9,232.0
4.64,65.6,304.0
4.66,48.2,226.0
4.664,49.0,230.0
4.664,49.3,230.0
4.664,49.3,230.0
4.624,65.8,304.0
4.608,49.2,230.0
4.656,49.7,232.0
4.66,49.3,230.0
4.66,48.7,226.0
4.66,65.9,304.0
4.608,51.6,226.0
4.668,49.3,230.0
4.656,50.1,232.0
4.664,49.1,232.0
4.66,59.9,304.0
4.624,48.7,226.0
4.66,49.5,232.0
4.668,48.9,226.0
4.66,48.3,226.0
4.668,64.8,298.0
4.612,50.2,232.0
4.656,49.9,232.0
4.66,49.7,232.0
4.656,48.3,226.0
4.664,48.5,302.0
4.612,66.3,308.0
4.664,48.8,226.0
4.66,48.7,226.0
4.664,49.3,230.0
4.66,49.6,230.0
4.612,62.5,292.0
4.664,48.9,230.0
4.668,48.4,226.0
4.664,48.6,226.0
4.672,49.1,226.0
4.612,67.4,258.0
4.652,49.9,232.0
4.664,49.5,230.0
4.66,48.9,226.0
4.672,49.1,258.0
4.608,66.2,304.0
4.66,48.3,226.0
4.66,48.8,226.0
4.664,50.0,230.0
4.664,49.9,232.0
4.62,66.7,308.0
4.66,48.2,226.0
4.672,48.7,226.0
4.664,49.2,230.0
4.668,49.2,230.0
4.616,66.6,308.0
4.652,49.3,230.0
4.664,49.5,230.0
4.66,49.5,230.0
4.668,48.8,230.0
4.612,65.5,302.0
4.62,48.4,226.0
4.664,49.3,226.0
4.66,49.4,230.0
4.66,49.6,232.0
4.66,66.7,308.0
4.636,48.9,226.0
4.672,49.2,230.0
4.66,49.2,230.0
4.664,48.9,226.0
4.648,66.0,302.0
4.652,49.9,232.0
4.66,50.0,232.0
4.66,49.7,230.0
4.664,48.4,226.0
4.628,65.1,302.0
4.616,48.7,226.0
4.664,49.1,230.0
4.66,49.0,230.0
4.66,49.2,230.0
4.664,66.4,304.0
4.612,54.8,230.0
4.668,49.2,230.0
4.66,48.8,226.0
4.664,48.4,226.0
4.668,56.4,258.0
4.612,49.7,232.0
4.66,49.7,232.0
4.656,49.3,226.0
4.664,48.8,226.0
4.66,62.5,288.0
4.616,66.0,230.0
4.656,49.1,230.0
4.664,48.7,226.0
4.656,49.4,230.0
4.664,50.2,308.0
4.604,66.5,308.0
4.664,48.6,226.0
4.66,48.4,226.0
4.668,48.3,226.0
4.664,49.3,230.0
4.62,64.1,298.0
4.66,49.4,230.0
4.652,49.6,230.0
4.66,49.4,230.0
4.656,49.2,226.0
4.612,66.3,258.0
4.664,48.4,226.0
4.664,49.0,230.0
4.664,50.0,232.0
4.664,49.8,250.0
4.604,65.9,304.0
4.66,48.5,226.0
4.664,48.7,226.0
4.668,49.2,230.0
4.66,49.0,230.0
4.636,66.1,304.0
4.66,49.5,230.0
4.656,49.9,232.0
4.66,49.7,232.0
4.66,49.0,230.0
4.62,65.6,302.0
4.66,48.5,226.0
4.672,49.2,230.0
4.656,49.1,230.0
4.664,49.1,230.0
4.612,66.4,304.0
4.616,48.9,230.0
4.664,49.2,230.0
4.668,48.8,226.0
4.664,48.3,226.0
4.668,63.7,304.0
4.64,49.8,232.0
4.66,49.9,232.0
4.66,50.0,232.0
4.66,48.7,226.0
4.66,65.0,298.0
4.648,49.3,230.0
4.664,49.4,230.0
4.66,48.6,230.0
4.664,49.5,230.0
4.66,66.3,304.0
4.608,63.3,232.0
4.664,48.7,226.0
4.664,48.2,222.0
4.664,48.6,226.0
4.668,49.4,304.0
4.612,55.8,258.0
4.66,49.6,230.0
4.66,49.1,230.0
4.66,49.0,230.0
4.664,55.1,256.0
4.608,49.1,230.0
4.66,48.5,226.0
4.66,48.4,226.0
4.664,49.5,230.0
4.66,62.2,286.0
4.612,67.2,232.0
4.664,48.4,226.0
4.664,48.6,226.0
4.664,49.1,230.0
4.664,49.0,308.0
4.612,65.8,304.0
4.664,49.5,230.0
4.66,49.6,230.0
4.656,49.8,232.0
4.66,49.0,230.0
4.608,64.3,298.0
4.664,48.3,226.0
4.66,48.5,226.0
4.664,49.7,232.0
4.656,49.7,230.0
4.612,66.3,304.0
4.656,48.7,226.0
4.668,49.4,230.0
4.656,49.2,230.0
4.668,49.0,230.0
4.648,65.0,302.0
4.66,49.7,232.0
4.66,50.0,232.0
4.656,49.6,230.0
4.66,48.5,226.0
4.628,65.4,302.0
4.664,49.3,230.0
4.664,49.1,230.0
4.664,49.4,230.0
4.66,49.5,230.0
4.616,66.5,308.0
4.608,49.6,232.0
4.664,49.2,230.0
4.66,48.9,230.0
4.668,48.3,226.0
