Bus Voltage (V),Current (mA),Power (mW)
4.64,65.2,230.0
4.676,48.1,226.0
4.688,48.2,226.0
4.632,49.1,230.0
4.684,49.2,230.0
4.684,49.2,226.0
4.644,50.4,236.0
4.684,48.3,226.0
4.684,48.0,226.0
4.636,62.0,226.0
4.68,48.7,230.0
4.684,48.5,226.0
4.668,49.0,230.0
4.688,49.5,232.0
4.68,48.5,226.0
4.64,47.9,222.0
4.684,48.5,226.0
4.688,48.7,230.0
4.636,48.9,230.0
4.688,49.0,226.0
4.684,49.6,262.0
4.684,48.9,230.0
4.684,48.0,226.0
4.688,48.1,226.0
4.66,48.9,230.0
4.68,48.0,226.0
4.688,48.6,226.0
4.648,49.9,232.0
4.684,49.1,230.0
4.68,48.1,258.0
4.688,48.8,226.0
4.684,48.8,230.0
4.684,47.7,222.0
4.672,49.0,230.0
4.684,49.6,232.0
4.684,49.7,312.0
4.68,48.5,226.0
4.68,48.6,230.0
4.684,63.6,294.0
4.68,47.9,226.0
4.68,48.2,226.0
4.684,59.4,276.0
4.676,49.5,232.0
4.684,48.9,230.0
4.68,49.3,304.0
4.684,48.3,226.0
4.68,47.9,222.0
4.688,65.4,302.0
4.68,48.8,230.0
4.684,48.9,230.0
4.676,57.8,268.0
4.684,49.8,232.0
4.68,48.6,226.0
4.684,65.7,304.0
4.684,48.5,226.0
4.68,48.6,226.0
4.66,66.5,308.0
4.676,48.9,230.0
4.68,49.8,232.0
4.68,65.6,308.0
4.684,47.8,222.0
4.68,48.2,226.0
4.684,66.4,308.0
4.68,47.9,230.0
4.688,48.5,226.0
4.636,66.7,308.0
4.684,49.6,232.0
4.68,48.3,226.0
4.672,66.5,304.0
4.684,48.8,230.0
4.68,48.0,226.0
4.636,65.9,304.0
4.68,49.4,232.0
4.68,49.4,232.0
4.632,66.7,282.0
4.688,48.6,230.0
4.68,48.6,226.0
4.668,65.7,304.0
4.68,48.3,226.0
4.688,48.8,230.0
4.632,67.1,312.0
4.684,48.8,230.0
4.68,48.8,230.0
4.64,66.6,292.0
4.684,47.7,226.0
4.68,48.5,226.0
4.64,66.7,312.0
4.68,49.0,230.0
4.684,49.0,230.0
4.632,67.3,232.0
4.68,49.1,230.0
4.68,47.9,222.0
4.636,53.4,250.0
4.68,48.9,226.0
4.684,48.6,226.0
4.636,66.2,308.0
4.688,49.7,232.0
4.68,48.9,230.0
4.636,65.6,226.0
4.684,48.4,226.0
4.68,48.8,230.0
4.632,51.0,240.0
4.68,48.2,226.0
4.688,49.6,232.0
4.628,64.9,304.0
4.684,48.7,230.0
4.68,48.4,226.0
4.644,48.8,230.0
4.684,48.0,226.0
4.688,48.3,226.0
4.64,49.0,230.0
4.688,49.6,232.0
4.68,49.2,230.0
4.636,60.4,226.0
4.688,48.8,230.0
4.68,47.9,222.0
4.64,47.9,222.0
4.68,48.8,230.0
4.684,49.0,230.0
4.636,49.2,230.0
4.684,49.3,230.0
4.684,48.9,230.0
4.636,56.4,226.0
4.684,48.3,222.0
4.692,49.0,230.0
4.684,48.6,226.0
4.688,48.9,230.0
4.68,49.5,230.0
4.66,49.3,230.0
4.684,48.0,226.0
4.676,48.1,226.0
4.64,48.7,230.0
4.68,48.6,226.0
4.684,48.0,256.0
4.68,49.8,232.0
4.68,49.8,232.0
4.684,48.1,222.0
4.68,48.3,226.0
4.684,48.8,226.0
4.684,48.5,226.0
4.648,48.0,226.0
4.688,49.3,230.0
4.68,49.3,294.0
4.68,49.0,226.0
4.688,48.3,226.0
4.684,50.3,232.0
4.68,48.6,226.0
4.684,48.1,222.0
4.68,48.7,226.0
4.684,49.2,230.0
4.68,49.2,230.0
4.676,66.0,304.0
4.688,48.9,230.0
4.68,48.4,226.0
4.688,53.3,246.0
4.68,48.8,230.0
4.688,49.0,230.0
4.68,53.7,308.0
4.68,49.2,230.0
4.684,48.8,230.0
4.68,66.2,308.0
4.68,47.8,222.0
4.68,48.8,230.0
4.684,60.9,282.0
4.68,48.9,230.0
4.684,49.3,230.0
4.676,52.7,308.0
4.684,48.1,226.0
4.68,48.4,226.0
4.644,66.5,308.0
4.68,48.4,226.0
4.684,48.1,226.0
4.668,67.0,312.0
4.68,49.7,232.0
4.684,48.5,226.0
4.68,65.9,304.0
4.684,48.6,230.0
4.68,48.5,226.0
4.644,65.9,304.0
4.68,48.8,230.0
4.684,49.7,232.0
4.652,66.8,312.0
4.688,48.6,226.0
4.68,48.7,230.0
4.684,66.2,308.0
4.684,47.8,222.0
4.688,48.6,226.0
4.636,67.1,276.0
4.676,48.9,230.0
4.68,48.8,230.0
4.644,66.4,312.0
4.684,48.4,226.0
4.684,48.0,222.0
4.644,66.4,308.0
4.684,49.1,230.0
4.688,48.6,226.0
4.632,66.8,258.0
4.684,49.1,230.0
4.684,48.7,230.0
4.64,65.4,304.0
4.684,49.0,230.0
4.688,48.4,230.0
4.636,66.0,230.0
4.68,49.0,230.0
4.684,49.9,232.0
4.632,48.8,230.0
4.684,48.2,222.0
4.68,48.8,230.0
4.644,64.7,302.0
4.68,48.3,226.0
4.688,49.3,230.0
4.632,67.8,232.0
4.684,48.4,226.0
4.684,48.3,226.0
4.64,49.0,230.0
4.684,48.5,226.0
4.688,48.1,226.0
4.64,49.6,232.0
4.68,49.8,232.0
4.684,49.2,230.0
4.636,48.1,226.0
4.684,49.1,230.0
4.68,48.4,226.0
4.676,47.8,222.0
4.684,48.2,226.0
4.688,49.6,232.0
4.632,51.2,232.0
4.688,49.3,232.0
4.684,48.7,230.0
4.64,48.2,226.0
4.684,48.2,226.0
4.688,48.7,226.0
4.684,49.0,230.0
4.676,48.9,230.0
4.684,49.4,232.0
4.64,49.2,230.0
4.688,48.5,226.0
4.68,47.8,222.0
4.688,48.8,230.0
4.68,48.8,230.0
4.68,48.2,222.0
4.684,49.5,232.0
4.684,50.0,232.0
4.684,48.6,226.0
4.652,48.2,226.0
4.684,49.0,226.0
4.684,48.7,262.0
4.684,48.2,226.0
4.68,49.3,230.0
4.68,49.7,230.0
4.676,49.8,230.0
4.684,48.1,226.0
4.68,48.9,230.0
4.664,48.4,226.0
4.68,48.1,226.0
4.688,48.6,308.0
4.68,49.6,236.0
4.684,49.6,232.0
4.676,59.2,276.0
4.688,48.9,230.0
4.684,48.5,226.0
4.688,48.0,304.0
4.684,48.4,226.0
4.692,49.3,230.0
4.684,67.1,312.0
4.676,49.3,230.0
4.684,49.3,230.0
4.68,66.0,304.0
4.688,48.1,226.0
4.684,48.3,226.0
4.688,53.9,308.0
4.68,48.4,226.0
4.684,49.2,230.0
4.68,67.1,312.0
4.684,48.5,226.0
4.684,48.0,222.0
4.68,65.8,304.0
4.688,48.9,230.0
4.692,48.3,226.0
4.684,67.2,312.0
4.676,49.8,232.0
4.684,49.2,230.0
4.64,65.9,304.0
4.692,48.6,230.0
4.68,49.1,230.0
4.672,65.4,308.0
4.68,48.6,226.0
4.688,49.9,232.0
4.68,67.2,312.0
4.688,48.2,226.0
4.684,48.9,226.0
4.64,66.2,308.0
4.684,48.1,226.0
4.688,48.3,226.0
4.664,67.3,314.0
4.676,49.4,232.0
4.684,48.9,230.0
4.636,66.3,308.0
4.684,48.8,230.0
4.68,47.9,222.0
4.64,66.3,252.0
4.684,49.2,230.0
4.688,49.6,232.0
4.636,61.4,288.0
4.688,49.5,230.0
4.684,48.6,230.0
4.64,65.7,304.0
4.684,48.1,226.0
4.688,48.9,230.0
4.636,66.1,232.0
4.676,49.4,230.0
4.688,49.7,232.0
4.636,62.6,292.0
4.688,48.3,226.0
4.684,48.6,226.0
4.64,64.3,230.0
4.68,48.2,226.0
4.692,49.3,230.0
4.636,50.0,232.0
4.684,49.2,230.0
4.684,48.0,226.0
4.636,53.6,252.0
4.688,49.0,230.0
