Bus Voltage (V),Current (mA),Power (mW)
4.752,17.6,86.0
4.764,17.3,82.0
4.776,17.6,86.0
4.788,17.4,82.0
4.784,17.4,82.0
4.78,17.6,82.0
4.788,17.5,86.0
4.776,17.4,82.0
4.788,17.5,82.0
4.784,17.6,82.0
4.776,17.5,86.0
4.78,17.2,82.0
4.78,17.4,82.0
4.788,17.0,86.0
4.784,17.5,86.0
4.78,17.5,86.0
4.784,17.5,82.0
4.78,17.4,86.0
4.788,17.4,82.0
4.784,17.2,82.0
4.784,17.4,82.0
4.784,17.4,82.0
4.784,17.3,82.0
4.788,17.3,82.0
4.78,17.2,82.0
4.784,17.3,82.0
4.784,17.4,82.0
4.78,17.5,86.0
4.788,17.2,82.0
4.78,17.5,86.0
4.788,17.3,82.0
4.784,17.4,82.0
4.78,17.2,82.0
4.788,17.3,82.0
4.784,17.2,82.0
4.788,17.4,86.0
4.784,17.6,82.0
4.78,17.4,82.0
4.784,17.2,82.0
4.784,17.5,86.0
4.788,17.3,86.0
4.784,17.6,86.0
4.788,17.3,82.0
4.784,17.5,82.0
4.784,17.3,82.0
4.788,17.3,82.0
4.784,17.4,82.0
4.768,21.0,98.0
4.776,20.8,98.0
4.768,20.8,98.0
4.78,20.5,98.0
4.772,20.8,98.0
4.784,20.9,98.0
4.776,20.6,98.0
4.768,20.8,98.0
4.78,20.8,98.0
4.772,20.6,98.0
4.78,20.7,98.0
4.776,20.8,98.0
4.768,20.8,98.0
4.776,20.8,98.0
4.768,20.8,98.0
4.784,20.6,98.0
4.776,20.8,98.0
4.772,20.8,98.0
4.772,20.8,98.0
4.776,20.8,102.0
4.776,20.8,98.0
4.776,20.5,98.0
4.772,20.6,98.0
4.776,20.5,98.0
4.772,20.9,98.0
4.78,20.8,98.0
4.776,20.5,98.0
4.78,21.0,102.0
4.776,20.6,98.0
4.768,20.6,98.0
4.776,20.9,98.0
4.772,20.9,98.0
4.776,20.5,98.0
4.772,20.7,98.0
4.768,20.6,98.0
4.776,21.0,98.0
4.772,21.0,102.0
4.78,20.6,98.0
4.772,20.6,98.0
4.768,20.9,98.0
4.772,20.8,98.0
4.772,20.5,98.0
4.776,21.0,98.0
4.776,20.9,98.0
4.776,20.6,98.0
4.78,20.8,98.0
4.772,20.6,98.0
4.776,20.8,98.0
4.772,20.7,98.0
4.772,20.8,98.0
4.772,20.5,98.0
4.772,20.9,98.0
4.772,20.5,98.0
4.772,20.6,98.0
4.784,20.6,98.0
4.772,20.7,98.0
4.768,20.8,98.0
4.776,20.5,98.0
4.772,20.6,98.0
4.78,20.7,98.0
4.772,20.3,98.0
4.772,20.8,98.0
4.776,20.6,98.0
4.772,20.8,98.0
4.78,21.0,102.0
4.772,20.7,102.0
4.776,20.7,102.0
4.776,20.7,98.0
4.772,20.8,98.0
4.776,20.6,98.0
4.776,20.6,98.0
4.78,20.6,98.0
4.776,20.8,98.0
4.772,20.8,98.0
4.78,20.6,98.0
4.772,20.8,98.0
4.776,21.0,98.0
4.772,21.0,98.0
4.768,20.6,98.0
4.776,21.0,102.0
4.776,20.8,98.0
4.78,20.8,98.0
4.772,20.8,98.0
4.776,20.7,98.0
4.776,20.8,98.0
4.768,20.9,98.0
4.776,20.8,98.0
4.768,20.7,98.0
4.772,20.7,98.0
4.776,20.6,102.0
4.772,20.7,98.0
4.78,20.8,98.0
4.776,20.7,98.0
4.78,20.8,98.0
4.772,20.6,98.0
4.772,20.6,98.0
4.776,20.7,102.0
4.772,20.6,98.0
4.776,20.7,98.0
4.772,20.9,98.0
4.772,20.7,98.0
4.776,20.6,98.0
4.772,20.8,98.0
4.776,20.6,98.0
4.776,20.9,102.0
4.772,20.8,98.0
4.776,20.9,98.0
4.772,20.6,98.0
4.776,20.7,98.0
4.772,20.5,98.0
4.772,20.8,98.0
4.78,20.7,98.0
4.768,20.9,98.0
4.776,20.6,98.0
4.772,20.5,98.0
4.776,20.6,98.0
4.776,20.3,98.0
4.764,20.9,98.0
4.78,20.8,98.0
4.776,20.8,98.0
4.776,20.8,98.0
4.772,20.7,98.0
4.772,20.9,98.0
4.776,20.8,98.0
4.772,20.5,98.0
4.776,20.8,98.0
4.772,20.5,98.0
4.772,20.9,98.0
4.776,20.8,98.0
4.772,20.9,98.0
4.78,20.5,98.0
4.772,20.7,98.0
4.772,20.6,98.0
4.78,20.5,98.0
4.772,20.3,98.0
4.776,20.6,98.0
4.772,20.6,98.0
4.772,20.9,98.0
4.78,20.7,98.0
4.772,20.8,98.0
4.78,20.8,98.0
4.772,20.8,98.0
4.78,20.6,98.0
4.772,20.6,98.0
4.768,20.6,98.0
4.776,21.2,98.0
4.776,20.8,98.0
4.776,20.8,98.0
4.776,20.8,98.0
4.772,20.8,98.0
4.776,20.8,98.0
4.772,20.8,98.0
4.776,20.8,98.0
4.772,20.8,98.0
4.772,21.0,102.0
4.772,20.9,98.0
4.772,20.3,98.0
4.776,20.7,98.0
4.772,20.8,98.0
4.78,20.7,98.0
4.776,20.9,98.0
4.772,20.7,98.0
4.78,20.8,98.0
4.772,20.9,98.0
4.78,20.7,98.0
4.776,20.4,98.0
4.768,20.7,98.0
4.78,20.8,98.0
4.772,20.7,98.0
4.78,20.5,98.0
4.776,20.6,98.0
4.768,20.9,98.0
4.776,20.7,98.0
4.776,20.8,98.0
4.78,20.7,98.0
4.772,20.7,98.0
