Bus Voltage (V),Current (mA),Power (mW)
4.664,71.6,334.0
4.716,63.3,294.0
4.712,48.3,230.0
4.72,48.1,226.0
4.716,47.8,226.0
4.724,47.2,222.0
4.672,70.8,330.0
4.672,71.8,334.0
4.672,71.1,330.0
4.676,71.2,330.0
4.672,72.8,338.0
4.72,47.5,276.0
4.724,48.0,226.0
4.72,47.7,226.0
4.72,47.3,222.0
4.72,48.6,230.0
4.672,72.3,338.0
4.672,71.0,334.0
4.668,72.9,340.0
4.672,71.2,334.0
4.676,70.8,330.0
4.72,48.1,226.0
4.724,47.7,226.0
4.716,47.9,226.0
4.72,49.1,230.0
4.676,70.8,330.0
4.668,71.9,334.0
4.668,71.3,334.0
4.668,71.4,334.0
4.712,70.3,330.0
4.716,48.4,226.0
4.72,47.6,226.0
4.716,48.7,230.0
4.724,48.7,230.0
4.664,48.0,226.0
4.668,71.4,334.0
4.664,70.6,330.0
4.668,70.0,330.0
4.664,70.9,330.0
4.7,71.6,334.0
4.716,47.9,226.0
4.712,48.2,226.0
4.716,48.8,230.0
4.708,47.6,222.0
4.664,71.2,246.0
4.66,71.5,334.0
4.664,70.9,330.0
4.66,71.3,330.0
4.664,72.3,338.0
4.712,47.5,312.0
4.72,49.1,226.0
4.716,47.8,226.0
4.712,47.4,222.0
4.72,48.3,230.0
4.66,47.8,226.0
4.664,71.4,334.0
4.656,72.2,334.0
4.664,71.3,334.0
4.66,71.4,334.0
4.688,70.2,328.0
4.712,47.9,226.0
4.712,47.4,222.0
4.716,48.2,226.0
4.688,48.0,230.0
4.66,71.3,292.0
4.66,71.8,334.0
4.664,71.6,334.0
4.66,70.7,330.0
4.684,71.6,334.0
4.712,47.5,286.0
4.72,47.6,226.0
4.712,48.8,230.0
4.72,47.9,226.0
4.684,48.4,230.0
4.668,72.1,338.0
4.664,70.6,330.0
4.664,70.6,328.0
4.66,71.4,330.0
4.712,47.4,222.0
4.712,48.3,226.0
4.708,48.9,230.0
4.712,47.8,226.0
4.704,48.1,226.0
4.668,71.2,334.0
4.664,71.1,330.0
4.672,71.2,334.0
4.668,71.1,330.0
4.668,71.7,334.0
4.712,48.4,226.0
4.716,48.4,230.0
4.708,47.8,222.0
4.716,48.4,230.0
4.708,48.1,226.0
4.66,70.8,330.0
4.664,71.9,334.0
4.66,72.0,334.0
4.664,71.0,334.0
4.712,63.4,334.0
4.712,48.2,226.0
4.712,47.3,222.0
4.72,48.1,226.0
4.66,47.9,226.0
4.668,70.7,330.0
4.66,72.0,334.0
4.664,71.8,334.0
4.664,72.1,338.0
4.66,71.7,334.0
4.712,47.8,226.0
4.708,47.9,226.0
4.716,48.3,226.0
4.712,47.5,226.0
4.66,71.6,230.0
4.66,72.2,338.0
4.664,71.2,330.0
4.66,70.7,330.0
4.664,71.4,334.0
4.712,47.2,294.0
4.712,47.5,226.0
4.716,48.1,226.0
4.708,48.6,230.0
4.712,48.2,226.0
4.66,72.0,338.0
4.66,71.0,330.0
4.66,71.0,330.0
4.664,70.5,330.0
4.664,69.8,324.0
4.72,47.7,226.0
4.704,49.2,232.0
4.712,47.8,226.0
4.708,49.0,230.0
4.716,48.1,226.0
4.668,53.9,222.0
4.664,70.9,330.0
4.668,71.6,334.0
4.656,71.3,330.0
4.676,72.1,338.0
4.704,67.6,330.0
4.712,48.0,230.0
4.716,48.8,230.0
4.716,48.1,226.0
4.664,47.3,222.0
4.668,71.0,330.0
4.664,71.9,334.0
4.672,71.3,334.0
4.668,72.1,338.0
4.688,72.2,338.0
4.72,47.7,226.0
4.712,48.0,226.0
4.716,48.0,226.0
4.712,47.7,226.0
4.668,71.3,230.0
4.66,71.7,334.0
4.668,71.5,334.0
4.66,72.5,338.0
4.712,70.8,330.0
4.712,48.0,226.0
4.716,48.2,226.0
4.712,47.4,222.0
4.708,47.8,226.0
4.676,49.1,232.0
4.656,71.3,330.0
4.66,71.6,334.0
4.656,71.3,330.0
4.664,70.5,330.0
4.708,70.2,330.0
4.712,47.8,226.0
4.708,47.6,222.0
4.712,48.5,230.0
4.704,48.8,230.0
4.652,71.5,246.0
4.656,71.5,328.0
4.648,71.5,334.0
4.652,70.9,330.0
4.648,71.3,330.0
4.7,61.9,288.0
4.696,47.9,226.0
4.704,48.8,230.0
4.7,48.8,226.0
4.648,66.0,312.0
4.644,71.1,330.0
4.644,71.0,330.0
4.636,70.9,328.0
4.648,72.5,338.0
4.696,64.7,334.0
4.692,48.3,226.0
4.696,48.7,230.0
4.688,47.7,222.0
4.696,47.9,226.0
4.632,48.4,226.0
4.632,71.1,330.0
4.64,71.2,330.0
4.644,71.6,330.0
4.636,71.5,330.0
4.656,71.3,330.0
4.696,47.9,226.0
4.7,47.4,222.0
4.7,47.8,222.0
4.7,48.2,226.0
4.644,71.5,334.0
4.64,70.9,328.0
4.644,72.6,338.0
4.64,70.9,328.0
4.644,71.1,330.0
4.7,48.0,330.0
4.704,47.6,222.0
4.7,47.9,226.0
4.7,49.4,232.0
4.692,47.6,222.0
4.668,48.8,230.0
4.64,71.9,334.0
4.636,71.0,328.0
4.64,72.0,330.0
4.64,71.1,330.0
4.648,70.8,328.0
4.692,49.1,230.0
4.696,48.8,230.0
4.7,48.5,230.0
4.644,50.6,226.0
4.644,71.4,330.0
4.648,70.7,328.0
4.652,71.5,334.0
4.652,72.3,338.0
4.7,71.2,330.0
4.7,48.8,230.0
4.704,49.0,230.0
4.7,48.0,226.0
4.7,48.4,230.0
4.648,71.3,330.0
4.648,71.2,330.0
4.644,71.8,334.0
4.648,71.7,334.0
4.696,70.9,334.0
4.7,48.8,230.0
4.7,47.6,222.0
4.7,47.7,222.0
4.7,48.4,230.0
4.684,47.7,226.0
4.644,71.2,330.0
4.632,72.0,334.0
4.64,71.4,330.0
4.64,71.6,330.0
4.7,71.4,330.0
4.696,47.4,222.0
4.7,47.9,226.0
4.7,48.3,230.0
4.7,48.1,226.0
4.644,69.2,324.0
4.648,72.6,338.0
4.648,70.6,328.0
4.648,71.1,330.0
4.656,71.5,330.0
4.704,47.5,330.0
4.708,48.4,230.0
4.708,48.9,230.0
4.7,48.0,226.0
4.656,49.0,230.0
4.656,71.6,334.0
4.648,70.7,328.0
4.66,70.7,330.0
4.656,71.5,334.0
4.656,70.9,330.0
4.704,49.5,232.0
4.704,48.3,226.0
4.704,48.5,230.0
4.7,48.5,226.0
4.652,71.0,226.0
4.652,70.7,328.0
4.656,71.0,330.0
4.652,71.1,330.0
4.652,72.2,334.0
4.704,49.0,330.0
4.704,48.1,230.0
4.704,48.2,226.0
4.708,48.5,230.0
4.708,47.9,226.0
4.652,65.7,308.0
4.652,71.9,334.0
4.648,72.3,338.0
4.652,71.4,330.0
4.652,72.8,338.0
4.708,47.5,222.0
4.7,47.7,222.0
4.712,48.2,226.0
4.7,47.4,222.0
4.656,65.0,226.0
4.648,72.7,334.0
4.648,71.5,330.0
4.648,72.0,334.0
4.652,71.4,330.0
4.704,65.1,304.0
4.704,48.3,226.0
4.7,47.9,226.0
4.708,47.8,226.0
4.688,48.7,230.0
4.648,72.2,334.0
4.648,71.5,330.0
4.652,70.4,328.0
4.652,71.6,330.0
4.7,67.5,330.0
4.704,48.3,226.0
4.704,48.6,230.0
4.696,48.2,226.0
4.7,49.2,232.0
4.644,67.2,314.0
4.648,70.9,330.0
4.644,72.1,334.0
4.648,71.6,334.0
4.644,70.5,328.0
4.704,52.4,242.0
4.692,48.7,230.0
4.704,48.6,226.0
4.696,48.9,230.0
4.696,47.7,226.0
4.64,48.1,226.0
4.64,70.9,328.0
4.64,71.3,330.0
4.636,71.7,330.0
4.636,71.9,334.0
4.684,71.5,334.0
4.688,48.0,226.0
4.688,48.1,226.0
4.688,47.3,222.0
4.628,48.0,226.0
4.632,71.5,334.0
4.624,71.4,334.0
4.624,71.6,330.0
4.612,72.2,334.0
4.66,70.8,328.0
4.676,48.0,222.0
4.668,47.8,222.0
4.672,47.5,222.0
4.672,48.2,226.0
4.608,71.8,230.0
4.592,71.7,330.0
4.596,72.1,330.0
4.588,71.3,328.0
4.596,71.3,328.0
4.66,48.3,330.0
4.668,47.9,222.0
4.664,47.5,222.0
4.664,49.7,232.0
4.6,48.4,226.0
4.604,71.9,330.0
4.6,72.0,330.0
4.596,70.9,330.0
4.604,71.4,328.0
4.652,70.9,328.0
4.676,48.2,226.0
4.676,48.7,226.0
4.684,49.1,230.0
4.668,48.7,230.0
4.62,70.7,222.0
4.624,71.9,334.0
4.62,70.8,328.0
4.62,70.7,328.0
4.652,71.0,328.0
4.684,57.5,266.0
4.684,48.6,226.0
4.684,49.6,230.0
4.684,47.5,222.0
4.668,47.8,226.0
4.636,70.5,328.0
4.64,70.9,328.0
4.636,71.3,330.0
4.64,72.7,334.0
4.692,59.3,330.0
4.688,48.3,226.0
4.692,48.1,226.0
4.688,47.4,222.0
4.656,47.8,226.0
4.62,48.0,226.0
4.616,70.8,330.0
4.616,72.5,334.0
4.628,71.5,330.0
4.616,71.7,330.0
4.684,48.2,222.0
4.684,48.2,226.0
4.684,47.5,222.0
4.684,48.6,226.0
4.68,48.2,230.0
4.616,71.7,330.0
4.612,71.8,330.0
4.608,72.1,334.0
4.604,70.9,328.0
4.604,70.5,328.0
4.672,48.0,222.0
4.68,47.8,222.0
4.668,48.9,230.0
4.676,48.8,230.0
4.6,48.4,226.0
4.604,72.1,334.0
4.596,70.7,324.0
4.596,71.2,328.0
4.608,71.6,330.0
4.664,70.2,324.0
4.68,51.5,240.0
4.672,49.1,230.0
4.68,48.2,226.0
4.672,49.0,226.0
4.616,71.7,226.0
4.608,71.1,328.0
4.612,70.6,324.0
4.608,71.1,328.0
4.62,71.7,330.0
4.676,49.0,222.0
4.668,48.6,230.0
4.672,48.5,226.0
4.676,48.0,222.0
4.644,48.3,226.0
4.6,71.1,328.0
4.608,71.3,328.0
4.604,71.8,334.0
4.612,71.6,330.0
4.672,49.5,230.0
4.676,49.1,230.0
4.676,47.5,222.0
4.684,48.5,226.0
4.676,48.1,226.0
4.616,70.9,266.0
4.62,72.4,334.0
4.616,71.5,330.0
4.616,71.5,330.0
4.62,72.1,334.0
4.676,62.1,288.0
4.684,47.7,222.0
4.684,48.8,226.0
4.68,47.6,222.0
4.636,48.3,226.0
4.616,72.3,334.0
4.62,71.5,330.0
4.616,71.9,330.0
4.62,71.2,330.0
4.684,47.7,328.0
4.688,47.8,222.0
4.692,48.7,230.0
4.692,48.0,226.0
4.64,48.8,230.0
4.636,53.3,250.0
4.644,71.9,328.0
4.64,70.8,328.0
4.648,71.6,330.0
4.644,70.6,328.0
4.708,70.7,328.0
4.7,48.9,230.0
4.7,48.7,226.0
4.704,48.9,226.0
4.696,49.1,230.0
4.648,71.0,330.0
4.648,71.4,330.0
4.648,71.2,330.0
4.648,71.1,330.0
4.66,71.3,334.0
4.7,49.3,226.0
4.704,48.1,226.0
4.7,49.6,232.0
4.7,48.2,226.0
4.7,47.7,226.0
4.652,71.4,330.0
4.648,71.6,330.0
4.644,71.1,330.0
4.652,72.3,338.0
4.648,72.1,334.0
4.704,49.1,232.0
4.696,48.5,230.0
