Bus Voltage (V),Current (mA),Power (mW)
4.74,21.8,102.0
4.74,21.6,102.0
4.74,21.3,104.0
4.74,21.1,98.0
4.74,21.5,102.0
4.74,21.9,104.0
4.736,21.9,104.0
4.744,21.9,104.0
4.736,22.0,104.0
4.74,21.2,102.0
4.744,21.1,98.0
4.74,21.8,98.0
4.744,22.0,104.0
4.736,21.9,104.0
4.74,21.9,104.0
4.74,22.0,104.0
4.74,21.1,104.0
4.74,21.1,98.0
4.736,21.8,104.0
4.744,21.7,104.0
4.74,21.8,104.0
4.74,21.6,104.0
4.74,21.8,104.0
4.74,21.0,104.0
4.74,21.2,102.0
4.736,21.6,102.0
4.744,21.6,104.0
4.74,21.7,102.0
4.74,21.8,102.0
4.744,21.9,104.0
4.736,20.9,98.0
4.74,21.9,102.0
4.744,22.2,104.0
4.74,21.9,104.0
4.74,21.8,104.0
4.74,21.8,102.0
4.74,21.0,104.0
4.736,21.3,102.0
4.74,22.0,98.0
4.74,22.2,104.0
4.736,21.7,104.0
4.74,21.7,102.0
4.736,21.9,104.0
4.74,21.2,104.0
4.74,21.0,98.0
4.74,21.7,102.0
4.744,22.1,104.0
4.74,21.8,104.0
4.74,21.9,104.0
4.74,21.6,102.0
4.74,21.3,104.0
4.74,21.2,102.0
4.736,22.0,104.0
4.744,21.6,102.0
4.736,21.9,104.0
4.74,21.8,102.0
4.74,21.6,102.0
4.744,21.0,104.0
4.74,21.3,102.0
4.736,21.6,102.0
4.744,21.9,102.0
4.744,21.9,104.0
4.74,21.9,102.0
4.74,21.6,102.0
4.736,21.3,102.0
4.74,21.9,98.0
4.74,22.0,104.0
4.74,21.8,104.0
4.74,21.6,102.0
4.74,21.8,104.0
4.74,22.2,104.0
4.74,21.5,102.0
4.74,21.7,102.0
4.74,21.7,102.0
4.74,21.9,102.0
4.74,21.5,102.0
4.736,22.0,104.0
4.74,21.7,104.0
4.74,21.8,104.0
4.74,22.0,102.0
4.74,21.9,104.0
4.74,21.7,102.0
4.74,21.6,102.0
4.74,21.8,102.0
4.744,21.2,104.0
4.74,21.7,102.0
4.736,21.5,102.0
4.74,21.8,104.0
4.736,21.7,102.0
4.744,21.9,102.0
4.74,21.6,102.0
4.74,21.7,102.0
4.74,21.4,102.0
4.74,21.7,102.0
4.74,21.9,102.0
4.744,21.8,104.0
4.744,21.5,102.0
4.744,21.4,102.0
4.74,21.6,102.0
4.74,21.4,102.0
4.74,21.7,102.0
4.736,22.0,102.0
4.74,21.8,104.0
4.74,21.2,104.0
4.744,21.2,102.0
4.74,21.4,102.0
4.74,22.2,104.0
4.74,21.8,104.0
4.736,21.6,102.0
4.74,22.0,104.0
4.74,21.2,102.0
4.74,21.7,102.0
4.744,21.7,102.0
4.74,21.9,102.0
4.744,22.1,104.0
4.74,21.7,102.0
4.744,21.4,104.0
4.74,21.5,102.0
4.736,21.6,102.0
4.744,22.0,104.0
4.736,21.8,104.0
4.74,21.6,102.0
4.736,22.0,104.0
4.74,21.1,102.0
4.74,21.0,98.0
4.736,22.0,98.0
4.74,21.7,102.0
4.74,21.7,102.0
4.74,21.8,102.0
4.736,21.6,102.0
4.74,21.3,104.0
4.74,21.2,102.0
4.74,21.9,104.0
4.744,21.9,104.0
4.736,21.8,104.0
4.744,22.0,104.0
4.74,21.7,102.0
4.74,21.2,104.0
4.74,21.3,102.0
4.74,21.5,102.0
4.744,21.8,104.0
4.744,21.7,102.0
4.74,21.8,104.0
4.744,21.9,104.0
4.736,21.3,102.0
4.74,21.7,98.0
4.744,22.1,104.0
4.74,21.8,104.0
4.744,21.9,104.0
4.74,21.7,102.0
4.744,21.7,102.0
4.736,21.1,98.0
4.74,21.8,102.0
4.74,21.9,104.0
4.74,21.8,104.0
4.74,21.7,102.0
4.74,22.0,104.0
4.74,21.4,104.0
4.744,21.5,102.0
4.744,21.7,102.0
4.744,21.6,102.0
4.736,21.8,104.0
4.744,21.8,104.0
4.74,21.9,104.0
4.74,21.6,104.0
4.74,21.7,102.0
4.74,21.8,102.0
4.74,21.4,102.0
4.736,21.4,102.0
4.74,21.4,102.0
4.736,21.5,102.0
4.744,21.8,102.0
4.744,21.8,104.0
4.74,21.9,104.0
4.74,21.6,102.0
4.74,21.7,102.0
4.744,21.3,102.0
4.74,21.7,102.0
4.74,21.6,102.0
4.74,21.8,104.0
4.736,21.9,104.0
4.74,21.5,102.0
4.74,21.9,104.0
4.744,21.2,104.0
4.744,21.3,102.0
4.736,22.0,104.0
4.744,21.7,104.0
4.74,22.3,104.0
4.74,21.8,104.0
4.74,21.6,102.0
4.74,21.3,102.0
4.744,21.8,102.0
4.74,22.0,104.0
4.74,22.0,102.0
4.736,21.7,102.0
4.736,21.7,104.0
4.74,22.0,104.0
4.736,21.0,98.0
4.74,21.6,98.0
4.74,21.6,102.0
4.74,21.8,102.0
4.74,22.0,104.0
4.736,21.9,104.0
4.74,21.6,102.0
4.74,21.3,102.0
4.744,22.0,102.0
4.74,22.1,104.0
4.74,21.8,104.0
4.74,21.7,102.0
4.74,21.7,102.0
4.74,21.5,102.0
4.744,21.4,102.0
4.744,21.9,102.0
4.744,21.8,104.0
4.74,21.6,102.0
4.744,21.9,104.0
4.74,21.9,104.0
4.74,21.1,104.0
4.74,21.0,98.0
4.74,21.8,104.0
4.744,21.6,102.0
4.74,22.0,104.0
4.744,21.4,102.0
4.744,22.1,104.0
4.74,21.4,102.0
4.74,21.2,102.0
4.74,21.8,104.0
4.74,21.8,102.0
4.74,21.6,102.0
4.74,21.8,104.0
4.74,21.8,102.0
4.736,21.1,98.0
4.74,21.8,102.0
4.74,21.7,102.0
4.74,21.6,104.0
4.744,21.9,104.0
4.736,21.8,104.0
4.74,21.2,104.0
4.736,21.1,98.0
4.74,21.5,98.0
4.74,21.7,102.0
4.74,21.8,102.0
4.744,21.9,104.0
4.736,21.8,104.0
4.74,21.1,104.0
4.744,21.2,102.0
4.74,21.7,98.0
4.744,21.8,104.0
4.74,21.8,104.0
4.744,21.3,102.0
4.744,21.4,102.0
4.744,20.8,102.0
4.744,20.9,98.0
4.74,21.4,102.0
4.744,21.3,102.0
4.736,21.2,102.0
4.744,21.2,102.0
4.74,21.2,102.0
4.74,20.7,98.0
4.744,20.8,98.0
4.736,21.5,102.0
4.744,21.2,102.0
4.74,21.2,102.0
4.744,21.2,102.0
4.74,21.2,102.0
4.74,20.5,98.0
4.744,21.0,98.0
4.744,21.3,102.0
4.744,21.0,102.0
4.744,21.3,102.0
4.744,21.1,102.0
4.744,21.0,98.0
4.74,20.6,98.0
4.744,21.2,98.0
4.744,21.3,102.0
4.74,21.3,102.0
4.744,21.3,102.0
4.736,21.2,102.0
4.744,20.6,102.0
4.74,21.0,98.0
4.744,21.3,98.0
4.744,21.5,102.0
4.74,21.1,98.0
4.744,21.2,102.0
4.736,21.4,102.0
4.744,20.8,102.0
4.744,20.6,98.0
4.74,21.2,98.0
4.744,21.3,102.0
4.74,21.4,102.0
4.744,21.5,102.0
4.74,21.2,102.0
4.74,20.5,102.0
4.744,20.5,98.0
4.74,21.4,102.0
4.744,21.3,102.0
4.744,21.3,102.0
4.744,21.3,102.0
4.744,21.4,102.0
4.744,20.5,102.0
4.74,20.9,98.0
4.74,21.2,102.0
4.744,21.0,102.0
4.744,21.4,102.0
4.744,21.3,102.0
4.744,21.3,102.0
4.74,21.0,98.0
4.744,21.5,102.0
4.744,21.3,102.0
4.744,21.1,102.0
4.74,21.3,102.0
4.744,21.2,102.0
4.744,21.3,102.0
4.74,20.9,98.0
4.744,21.1,98.0
4.744,21.2,102.0
4.74,21.4,102.0
4.74,21.2,102.0
4.74,21.4,102.0
4.744,20.6,102.0
4.74,20.5,98.0
4.744,21.2,98.0
4.744,21.3,102.0
4.74,21.3,102.0
4.744,21.2,102.0
4.736,21.3,102.0
4.744,20.6,102.0
4.74,20.3,96.0
4.74,21.2,98.0
4.74,21.3,102.0
4.74,21.3,102.0
4.74,21.1,102.0
4.744,21.4,102.0
4.74,20.5,98.0
4.744,20.8,98.0
4.74,21.0,98.0
4.744,21.2,102.0
4.744,21.3,102.0
4.744,21.2,102.0
4.74,21.0,98.0
4.74,20.6,102.0
4.744,20.3,96.0
4.74,21.0,98.0
4.744,21.4,102.0
4.744,21.1,102.0
4.74,21.2,102.0
4.744,21.2,102.0
4.74,20.7,98.0
4.744,21.2,98.0
4.744,21.5,102.0
4.744,21.1,98.0
4.744,21.6,102.0
4.74,21.1,98.0
4.744,21.1,98.0
4.736,20.6,98.0
4.744,21.3,96.0
4.74,21.3,102.0
4.744,21.1,102.0
4.744,21.4,102.0
4.74,21.1,98.0
4.744,20.7,102.0
4.744,20.8,98.0
4.744,21.2,98.0
4.744,21.1,98.0
4.74,21.3,102.0
4.744,21.3,98.0
4.744,21.3,102.0
4.74,20.7,102.0
4.744,20.5,98.0
4.74,21.3,98.0
4.74,21.2,102.0
4.74,21.5,102.0
4.744,21.1,102.0
4.744,21.5,102.0
4.74,21.3,102.0
4.744,21.0,98.0
4.74,21.4,102.0
4.744,21.1,98.0
4.744,21.3,102.0
4.744,21.0,102.0
4.744,21.1,98.0
4.74,20.7,102.0
4.744,20.9,98.0
4.74,21.4,102.0
4.744,21.3,102.0
4.744,21.1,98.0
4.744,21.3,102.0
4.744,21.2,102.0
4.74,21.3,102.0
4.744,21.4,102.0
4.74,21.3,102.0
4.744,21.0,98.0
4.744,21.3,102.0
4.74,20.9,98.0
4.748,21.1,98.0
4.736,21.2,102.0
4.74,21.3,98.0
4.74,21.3,102.0
4.74,21.4,102.0
4.744,21.1,98.0
4.74,20.8,98.0
4.74,21.3,98.0
4.744,21.2,102.0
4.74,21.1,98.0
4.744,21.5,102.0
4.744,21.4,102.0
4.74,21.0,98.0
4.74,20.7,98.0
4.744,21.1,98.0
4.744,21.3,102.0
4.744,21.2,102.0
4.744,21.2,102.0
4.74,21.1,98.0
4.744,21.0,102.0
4.74,21.3,102.0
4.744,21.2,98.0
4.74,21.3,102.0
4.74,21.2,102.0
4.744,21.2,98.0
4.744,20.7,98.0
4.74,21.4,98.0
4.744,21.2,102.0
4.744,21.2,102.0
4.744,21.6,102.0
4.736,21.2,102.0
4.744,20.5,102.0
4.744,20.8,98.0
4.744,21.0,98.0
4.744,21.3,102.0
4.74,21.0,98.0
4.744,21.4,102.0
4.74,21.3,102.0
4.744,21.0,102.0
4.744,20.9,98.0
4.744,21.0,98.0
4.744,21.1,98.0
4.744,21.4,102.0
4.74,21.2,98.0
4.74,21.2,102.0
4.74,20.8,98.0
4.74,21.3,102.0
4.74,21.3,102.0
4.74,21.3,102.0
4.748,21.0,98.0
4.74,21.1,98.0
4.744,21.3,102.0
4.74,20.9,98.0
4.744,21.2,102.0
4.74,21.1,98.0
4.744,21.3,102.0
4.74,21.2,102.0
4.744,21.3,102.0
4.744,21.2,102.0
4.74,20.9,98.0
4.744,21.3,98.0
4.74,21.2,102.0
4.744,21.0,102.0
4.744,21.4,102.0
4.74,21.2,102.0
4.744,21.2,102.0
4.736,21.3,102.0
4.74,21.2,98.0
4.744,21.1,98.0
4.74,21.5,98.0
