Bus Voltage (V),Current (mA),Power (mW)
4.652,61.6,286.0
4.66,61.6,288.0
4.656,62.1,288.0
4.66,61.7,288.0
4.652,60.9,286.0
4.664,59.7,286.0
4.66,61.9,288.0
4.66,61.4,286.0
4.656,60.6,282.0
4.664,61.5,286.0
4.66,61.4,288.0
4.66,61.5,286.0
4.656,61.3,286.0
4.66,61.9,288.0
4.656,60.8,292.0
