Bus Voltage (V),Current (mA),Power (mW)
4.708,49.0,230.0
4.684,48.5,230.0
4.712,48.2,226.0
4.708,48.5,230.0
4.676,58.0,272.0
4.708,48.8,230.0
4.712,48.6,230.0
4.708,49.1,324.0
4.716,48.3,230.0
4.704,48.1,226.0
4.716,48.4,230.0
4.672,52.3,230.0
4.716,48.7,232.0
4.708,48.5,230.0
4.7,69.5,328.0
4.712,49.2,232.0
4.712,48.2,226.0
4.712,48.4,232.0
4.712,48.7,230.0
4.716,48.5,230.0
4.708,48.4,230.0
4.7,69.1,232.0
4.708,49.4,232.0
4.708,48.2,226.0
4.708,56.6,266.0
4.712,48.9,230.0
4.708,48.6,230.0
4.712,48.1,226.0
4.704,48.9,230.0
4.716,49.7,232.0
4.708,48.8,230.0
4.716,59.4,242.0
4.708,48.8,230.0
4.716,48.6,230.0
4.708,48.0,226.0
4.716,48.5,230.0
4.712,49.1,232.0
4.708,49.0,230.0
4.672,52.0,246.0
4.708,48.7,230.0
4.712,48.9,232.0
4.708,48.3,318.0
4.716,48.5,230.0
4.708,49.3,232.0
4.712,49.5,232.0
4.672,53.1,226.0
4.716,49.1,226.0
4.712,48.7,230.0
4.716,67.3,318.0
4.712,48.6,230.0
4.716,49.1,232.0
4.712,48.9,230.0
4.704,48.7,230.0
4.712,48.4,230.0
4.704,48.9,230.0
4.676,61.8,226.0
4.708,48.4,230.0
4.716,48.9,230.0
4.708,65.5,308.0
4.712,48.6,230.0
4.708,49.3,230.0
4.716,49.1,232.0
4.676,47.8,226.0
4.716,48.3,226.0
4.712,48.9,230.0
4.716,67.6,230.0
4.712,48.5,230.0
4.716,49.1,232.0
4.712,49.4,232.0
4.708,48.4,230.0
4.712,48.4,230.0
4.712,48.9,230.0
4.692,48.5,230.0
4.712,48.2,226.0
4.716,48.9,232.0
4.708,49.7,232.0
4.712,48.9,230.0
4.708,48.4,230.0
4.716,49.0,230.0
4.7,48.6,232.0
4.716,48.2,226.0
4.712,48.9,230.0
4.716,54.3,256.0
4.708,49.1,232.0
4.716,48.1,226.0
4.712,49.0,230.0
4.712,48.5,230.0
4.712,48.2,226.0
4.708,48.7,230.0
4.672,51.1,232.0
4.708,49.3,232.0
4.712,48.5,230.0
4.704,67.7,318.0
4.708,48.2,232.0
4.712,48.2,226.0
4.716,48.6,230.0
4.68,49.1,232.0
4.712,48.9,230.0
4.708,48.3,230.0
4.7,67.4,318.0
4.712,49.0,232.0
4.712,48.2,226.0
4.716,48.5,286.0
4.712,49.0,232.0
4.712,49.0,232.0
4.708,48.3,226.0
4.676,48.5,230.0
4.708,49.2,232.0
4.716,48.2,230.0
4.708,60.6,282.0
4.716,49.0,232.0
4.708,48.8,230.0
4.712,48.5,226.0
4.708,48.5,230.0
4.716,48.9,230.0
4.712,48.5,230.0
4.7,48.1,226.0
4.712,49.2,232.0
4.708,48.6,230.0
4.708,48.3,226.0
4.708,48.8,230.0
4.712,49.3,232.0
4.708,48.4,230.0
4.708,48.6,230.0
4.712,49.1,232.0
4.716,49.4,232.0
4.708,64.3,226.0
4.716,48.8,230.0
4.712,49.3,232.0
4.716,48.7,230.0
4.7,48.3,226.0
4.716,49.2,230.0
4.712,48.8,232.0
4.672,52.2,246.0
4.716,48.6,230.0
4.716,49.5,232.0
4.712,48.8,324.0
4.708,48.4,230.0
4.72,48.8,230.0
4.712,49.1,232.0
4.676,48.2,226.0
4.708,48.8,230.0
4.716,49.5,232.0
4.7,68.3,322.0
4.716,48.3,226.0
4.712,49.0,230.0
4.716,49.0,268.0
4.712,48.0,226.0
4.716,48.6,230.0
4.712,49.3,232.0
4.684,67.7,230.0
4.712,48.5,230.0
4.716,48.6,230.0
4.716,60.1,282.0
4.708,48.5,230.0
4.712,48.6,226.0
4.712,49.1,232.0
4.708,49.0,232.0
4.704,48.5,230.0
4.712,48.6,230.0
4.712,53.5,278.0
4.716,48.7,230.0
4.708,48.1,226.0
4.72,49.0,230.0
4.7,49.1,232.0
4.716,48.5,230.0
4.712,48.8,230.0
4.672,50.7,240.0
4.712,48.9,230.0
4.708,48.0,226.0
4.716,49.0,318.0
4.708,48.5,230.0
4.712,48.5,230.0
4.708,49.1,232.0
4.676,50.1,232.0
4.712,48.5,230.0
4.716,48.1,226.0
4.712,68.2,322.0
4.716,49.1,232.0
4.708,48.4,230.0
4.716,49.2,232.0
4.712,49.3,232.0
4.716,48.5,230.0
4.716,48.2,226.0
4.712,68.1,230.0
4.712,49.1,232.0
4.708,48.3,226.0
4.712,62.4,292.0
4.708,49.7,232.0
4.72,49.0,230.0
4.708,48.3,226.0
4.716,48.6,230.0
4.708,49.1,232.0
4.716,48.3,230.0
4.708,65.4,230.0
4.716,49.3,232.0
4.716,49.1,232.0
4.716,53.0,250.0
4.712,48.3,230.0
4.72,49.0,232.0
4.716,48.6,230.0
4.7,48.3,226.0
4.716,49.7,232.0
4.708,49.1,232.0
4.712,58.7,276.0
4.708,48.5,230.0
4.716,49.2,232.0
4.708,48.7,230.0
4.712,48.3,226.0
4.716,49.2,232.0
4.712,49.3,232.0
4.704,48.5,230.0
4.716,48.8,230.0
4.712,49.0,232.0
4.716,48.9,230.0
4.712,48.1,226.0
4.716,48.5,230.0
4.712,48.8,232.0
4.676,48.6,230.0
4.712,48.9,230.0
4.716,48.9,230.0
4.712,68.3,322.0
4.708,48.2,226.0
4.716,48.3,230.0
4.712,49.2,232.0
4.692,48.5,230.0
4.712,48.8,230.0
4.716,49.3,230.0
4.68,66.2,312.0
4.72,48.2,226.0
4.712,48.7,230.0
4.716,49.2,318.0
4.712,48.4,232.0
4.716,48.9,230.0
4.716,49.4,232.0
4.676,48.9,230.0
4.712,47.9,226.0
4.716,48.5,230.0
4.708,68.6,322.0
4.708,49.0,230.0
4.712,48.4,230.0
4.712,49.3,262.0
4.72,48.9,232.0
4.708,47.9,226.0
4.716,48.7,230.0
4.684,49.0,232.0
4.716,49.0,230.0
4.712,48.3,230.0
4.724,62.1,292.0
4.712,49.5,232.0
4.716,48.0,226.0
4.712,48.6,230.0
4.712,49.2,232.0
4.716,48.7,230.0
4.72,48.1,226.0
4.716,52.2,246.0
4.712,49.3,232.0
4.712,48.3,230.0
4.712,48.5,226.0
4.712,49.1,232.0
4.708,48.7,230.0
4.712,48.3,226.0
4.68,48.8,230.0
4.716,49.4,232.0
4.708,48.6,230.0
4.72,48.8,322.0
4.712,49.3,232.0
4.72,48.8,230.0
4.712,48.3,230.0
4.696,48.6,230.0
4.716,49.4,232.0
4.708,48.7,232.0
4.684,66.9,314.0
4.712,49.0,230.0
4.716,48.8,230.0
4.708,48.2,266.0
4.716,48.4,230.0
4.712,49.1,232.0
4.712,48.9,230.0
4.692,48.7,230.0
4.72,49.5,232.0
4.716,48.8,230.0
4.712,56.3,262.0
4.716,48.7,230.0
4.716,48.8,230.0
4.716,49.1,230.0
4.704,48.7,230.0
4.716,49.5,232.0
4.72,49.3,232.0
4.712,48.2,226.0
4.708,48.3,230.0
4.716,49.0,232.0
4.708,48.7,230.0
4.716,48.5,230.0
4.708,48.9,230.0
4.716,49.3,232.0
4.672,48.2,226.0
4.716,48.6,230.0
4.716,49.3,232.0
4.716,48.9,324.0
4.712,48.4,230.0
4.716,49.0,230.0
4.716,49.6,232.0
4.68,48.7,230.0
4.716,48.8,226.0
4.716,49.1,232.0
4.7,68.9,324.0
4.712,48.5,230.0
4.716,48.6,230.0
4.712,49.4,252.0
4.712,48.5,230.0
4.712,48.3,230.0
4.716,49.3,232.0
4.688,48.5,230.0
4.716,48.1,226.0
4.716,48.9,230.0
4.72,68.4,322.0
4.712,49.1,232.0
4.72,48.2,226.0
4.716,49.4,230.0
4.708,48.7,230.0
4.72,48.0,226.0
4.708,48.5,230.0
4.72,68.7,232.0
4.708,49.2,232.0
4.712,48.4,230.0
4.716,49.4,232.0
4.712,49.0,232.0
4.712,47.9,226.0
4.716,48.4,230.0
4.68,49.2,232.0
4.716,49.1,232.0
4.708,48.4,230.0
4.712,49.6,272.0
4.716,49.2,232.0
4.708,48.0,226.0
4.712,48.5,230.0
4.676,49.0,232.0
4.712,49.0,232.0
4.708,48.3,226.0
4.676,59.3,278.0
4.712,49.2,232.0
4.716,48.5,230.0
4.708,48.5,318.0
4.716,48.8,230.0
4.712,48.9,230.0
4.716,48.7,230.0
4.672,56.4,230.0
4.716,49.4,232.0
4.716,48.5,230.0
4.712,66.8,312.0
4.712,49.0,232.0
4.712,48.9,230.0
4.712,48.1,226.0
4.712,48.8,230.0
4.712,49.5,232.0
4.708,48.8,230.0
4.716,67.9,226.0
4.716,49.1,230.0
4.716,48.8,230.0
4.712,48.1,226.0
4.712,48.6,230.0
4.716,49.5,232.0
4.712,49.0,230.0
4.684,48.2,226.0
4.716,49.2,232.0
4.712,49.2,232.0
4.712,48.1,312.0
4.712,49.0,232.0
4.712,49.2,232.0
4.716,49.2,232.0
4.684,48.4,230.0
4.72,48.9,230.0
4.708,49.0,230.0
4.688,66.7,314.0
4.708,48.6,230.0
4.716,49.5,232.0
4.712,49.2,302.0
4.716,48.6,230.0
4.712,48.6,230.0
4.716,49.2,232.0
4.676,57.7,230.0
4.716,48.5,226.0
4.716,49.3,232.0
4.716,69.0,324.0
4.712,48.9,230.0
4.716,48.9,230.0
4.716,49.3,232.0
4.712,48.7,230.0
4.716,48.5,230.0
4.716,49.0,232.0
4.704,68.1,230.0
4.712,48.4,230.0
4.716,48.9,230.0
4.712,49.0,230.0
4.716,48.2,230.0
4.712,48.8,226.0
4.72,49.2,232.0
4.696,49.0,232.0
4.716,48.4,230.0
4.716,49.2,232.0
4.712,49.5,312.0
4.716,48.9,230.0
4.712,48.3,226.0
4.712,49.2,232.0
4.7,48.8,232.0
4.712,48.6,226.0
4.712,48.9,230.0
4.68,59.7,282.0
4.712,48.7,230.0
4.716,48.3,226.0
4.712,49.2,318.0
4.716,49.0,230.0
4.712,48.0,226.0
4.716,48.7,230.0
4.68,49.6,232.0
4.708,49.1,232.0
4.712,48.1,226.0
4.712,65.3,308.0
4.716,48.9,230.0
4.708,48.4,230.0
4.72,48.7,230.0
4.708,49.4,232.0
4.72,49.0,232.0
4.708,48.3,230.0
4.684,53.4,230.0
4.708,49.2,232.0
4.72,48.4,230.0
4.716,67.7,318.0
4.72,49.6,232.0
4.712,49.3,232.0
4.708,48.6,230.0
4.716,48.4,230.0
4.712,49.3,232.0
4.712,48.1,230.0
4.712,67.7,226.0
4.716,49.4,232.0
4.712,49.1,232.0
4.712,49.7,232.0
4.712,48.8,230.0
4.716,49.1,230.0
4.712,48.9,230.0
4.688,48.4,230.0
4.712,49.0,230.0
4.72,48.9,232.0
4.716,52.3,282.0
4.712,48.9,230.0
4.712,49.3,232.0
4.716,48.9,230.0
4.704,48.1,230.0
4.712,49.2,232.0
4.72,49.3,232.0
4.708,57.3,268.0
4.716,49.2,232.0
4.708,49.3,232.0
4.716,48.6,230.0
4.712,48.2,226.0
4.712,48.7,230.0
4.716,48.6,232.0
4.68,48.4,230.0
4.716,49.1,232.0
4.716,49.2,232.0
4.712,69.0,324.0
4.712,48.2,226.0
4.716,48.5,230.0
4.708,49.0,230.0
4.676,48.5,230.0
4.712,48.9,230.0
4.712,49.4,236.0
4.7,68.4,232.0
4.712,48.4,230.0
4.712,48.6,230.0
4.716,57.9,272.0
4.712,48.1,230.0
4.716,49.0,230.0
4.712,49.5,232.0
4.684,49.1,232.0
4.712,48.7,230.0
4.72,48.5,230.0
4.72,66.8,232.0
4.708,48.9,230.0
4.716,48.1,226.0
4.708,49.4,232.0
4.712,49.2,232.0
4.708,48.6,230.0
4.716,48.6,230.0
4.712,49.1,232.0
4.712,48.8,230.0
4.712,48.1,226.0
4.716,49.0,230.0
