Bus Voltage (V),Current (mA),Power (mW)
4.72,46.4,220.0
4.724,47.2,222.0
4.716,46.9,222.0
4.72,46.4,220.0
4.728,48.4,226.0
4.72,47.4,222.0
4.72,47.4,222.0
4.724,47.4,222.0
4.724,46.5,220.0
4.728,46.5,220.0
4.728,47.5,222.0
4.724,47.4,222.0
4.724,47.2,222.0
4.72,47.6,226.0
4.724,47.9,226.0
4.724,46.6,220.0
4.724,47.6,222.0
4.728,47.2,220.0
4.724,46.6,220.0
4.728,48.0,226.0
4.724,47.8,226.0
4.724,47.1,222.0
4.72,47.7,226.0
4.728,47.3,222.0
4.724,46.3,220.0
4.728,47.5,226.0
4.72,46.9,222.0
4.728,47.6,226.0
4.72,48.0,226.0
4.728,47.5,230.0
4.724,47.1,220.0
4.72,47.5,222.0
4.724,47.1,222.0
4.72,46.5,220.0
4.728,47.9,226.0
4.72,48.2,226.0
4.724,47.1,220.0
4.72,48.4,226.0
4.728,47.3,222.0
4.72,46.8,220.0
4.728,47.7,226.0
4.728,47.2,222.0
4.728,47.1,222.0
4.724,48.4,226.0
4.72,47.4,222.0
4.724,47.7,226.0
4.716,48.6,230.0
4.724,48.1,226.0
4.72,47.8,226.0
4.732,48.6,230.0
4.72,49.6,232.0
4.692,70.2,330.0
4.72,49.2,232.0
4.728,48.5,230.0
4.72,47.5,226.0
4.728,48.9,230.0
4.724,48.2,226.0
4.684,70.5,330.0
4.72,49.3,232.0
4.72,48.5,230.0
4.72,48.5,230.0
4.716,49.0,230.0
4.728,48.1,324.0
4.684,69.9,328.0
4.724,48.7,230.0
4.724,48.6,230.0
4.728,49.0,232.0
4.72,49.1,232.0
4.724,49.1,294.0
4.688,68.9,294.0
4.724,48.5,230.0
4.724,48.2,226.0
4.724,47.7,226.0
4.724,49.0,232.0
4.72,49.3,266.0
4.688,69.5,334.0
4.716,49.5,232.0
4.728,48.4,230.0
4.724,47.7,226.0
4.728,48.5,230.0
4.72,48.2,230.0
4.716,69.5,330.0
4.688,49.5,232.0
4.724,48.7,230.0
4.724,48.4,230.0
4.732,48.5,230.0
4.724,48.0,226.0
4.72,68.8,324.0
4.688,55.8,230.0
4.72,48.8,230.0
4.728,48.5,230.0
4.72,49.4,232.0
4.724,48.3,230.0
4.72,47.4,324.0
4.688,69.7,230.0
4.72,48.4,230.0
4.724,47.9,226.0
4.724,49.5,232.0
4.728,48.9,230.0
4.724,70.1,328.0
4.68,71.2,246.0
4.724,48.4,230.0
4.724,47.8,226.0
4.728,48.7,230.0
4.72,48.4,230.0
4.728,63.9,298.0
4.684,71.2,292.0
4.728,49.2,232.0
4.72,47.8,226.0
4.728,49.0,232.0
4.724,48.2,226.0
4.728,54.1,252.0
4.688,70.0,330.0
4.716,49.4,232.0
4.724,48.1,226.0
4.72,49.7,236.0
4.728,48.4,230.0
4.72,47.9,226.0
4.7,69.5,328.0
4.7,48.2,230.0
4.724,48.1,230.0
4.724,49.3,232.0
4.728,48.9,230.0
4.72,48.4,230.0
4.716,70.5,330.0
4.684,56.0,230.0
4.72,48.0,226.0
4.724,48.5,230.0
4.716,48.9,230.0
4.724,48.6,230.0
4.72,71.0,330.0
4.688,60.2,230.0
4.72,47.9,226.0
4.732,48.7,230.0
4.724,48.3,230.0
4.728,48.0,226.0
4.728,71.5,334.0
4.692,70.6,230.0
4.724,48.8,230.0
4.72,49.1,230.0
4.724,48.4,230.0
4.72,48.0,226.0
4.728,68.3,322.0
4.684,48.4,230.0
4.724,48.8,232.0
4.724,49.5,230.0
4.724,49.3,232.0
4.724,47.8,226.0
4.728,69.7,328.0
4.688,59.0,278.0
4.732,48.0,226.0
4.724,48.8,230.0
4.72,49.3,232.0
4.724,48.1,226.0
4.72,51.5,242.0
4.692,70.2,330.0
4.716,47.7,226.0
4.732,48.8,230.0
4.72,48.4,230.0
4.728,48.2,230.0
4.724,49.7,232.0
4.712,70.6,330.0
4.696,48.9,230.0
4.732,48.8,230.0
4.724,48.3,230.0
4.724,48.1,226.0
4.724,48.6,230.0
4.72,70.4,330.0
4.684,48.5,230.0
4.724,48.8,232.0
4.724,49.6,230.0
4.724,48.1,226.0
4.728,48.5,230.0
4.708,69.1,324.0
4.688,47.8,226.0
4.724,49.1,232.0
4.728,49.3,230.0
4.724,48.6,230.0
4.72,49.7,236.0
4.724,64.4,302.0
4.684,56.5,266.0
4.724,48.9,232.0
4.72,48.4,230.0
4.728,48.4,230.0
4.72,49.5,232.0
4.728,51.7,242.0
4.684,69.4,328.0
4.712,48.7,230.0
4.724,48.2,226.0
4.732,48.1,226.0
4.728,48.8,230.0
4.72,48.8,230.0
4.684,70.6,330.0
4.684,49.3,232.0
4.724,49.0,232.0
4.72,48.3,226.0
4.728,48.8,230.0
4.724,48.2,226.0
4.692,68.2,322.0
4.688,49.2,232.0
4.724,48.8,230.0
4.724,48.4,230.0
4.728,49.7,230.0
4.72,48.2,226.0
4.7,69.7,328.0
4.688,53.4,252.0
4.724,48.3,230.0
4.728,48.9,230.0
4.72,49.4,232.0
4.728,49.0,232.0
4.72,65.3,304.0
4.692,64.3,304.0
4.72,48.3,230.0
4.728,47.8,226.0
4.724,48.8,230.0
4.728,48.9,232.0
4.72,49.1,230.0
4.684,71.4,334.0
4.696,48.8,230.0
4.72,47.7,226.0
4.724,48.8,230.0
4.724,48.0,230.0
4.728,48.4,230.0
4.684,70.6,330.0
4.724,49.0,232.0
4.724,48.9,232.0
4.724,49.0,232.0
4.724,48.3,230.0
4.728,48.2,324.0
4.688,70.6,330.0
4.728,48.4,230.0
4.724,49.3,232.0
4.728,49.2,232.0
4.724,48.7,236.0
4.72,48.6,226.0
4.7,70.7,330.0
4.712,48.3,230.0
4.728,48.2,230.0
4.724,48.8,230.0
4.728,49.7,236.0
4.724,48.9,226.0
4.708,71.1,334.0
4.692,48.6,230.0
4.732,48.1,226.0
4.728,48.6,230.0
4.728,48.3,230.0
4.724,48.5,226.0
4.724,67.3,334.0
4.688,54.1,256.0
4.724,49.3,232.0
4.728,48.8,230.0
4.72,48.5,230.0
4.728,48.0,226.0
4.724,64.4,324.0
4.692,58.9,278.0
4.728,49.4,232.0
4.732,49.2,232.0
4.724,49.3,232.0
4.728,48.5,230.0
4.728,52.0,334.0
4.684,69.0,324.0
4.728,48.4,230.0
4.72,48.6,230.0
4.724,49.9,236.0
4.72,48.3,230.0
4.728,49.4,328.0
4.684,69.6,242.0
4.728,48.1,226.0
4.728,48.6,230.0
4.728,48.5,230.0
