Bus Voltage (V),Current (mA),Power (mW)
4.7,69.2,302.0
4.7,69.9,328.0
4.704,64.3,302.0
4.7,69.8,328.0
4.708,70.0,328.0
4.7,69.6,324.0
4.696,69.5,328.0
4.7,69.9,328.0
4.7,69.8,328.0
4.7,63.1,298.0
4.696,70.0,328.0
4.708,66.9,328.0
4.7,69.8,324.0
4.696,70.1,330.0
4.7,69.2,324.0
4.7,69.6,328.0
4.7,62.6,294.0
4.7,69.8,328.0
4.708,67.2,328.0
4.7,70.1,328.0
4.696,70.4,330.0
4.7,69.2,324.0
4.696,70.3,330.0
4.696,61.6,288.0
4.7,69.7,328.0
4.712,68.2,330.0
4.7,70.0,328.0
4.7,69.9,328.0
4.7,69.5,328.0
4.7,70.1,330.0
4.7,69.2,286.0
4.7,70.4,328.0
4.716,68.1,322.0
4.7,69.5,328.0
4.7,69.7,328.0
4.7,69.7,328.0
4.7,69.6,328.0
4.7,69.6,292.0
4.7,70.1,328.0
4.712,67.9,318.0
4.7,70.0,328.0
4.7,70.1,330.0
4.7,69.7,324.0
4.696,70.2,330.0
4.7,69.5,328.0
4.7,69.6,328.0
4.7,67.5,318.0
4.7,70.1,328.0
4.7,67.2,324.0
4.7,70.3,324.0
4.7,70.3,330.0
4.7,69.4,328.0
4.7,70.1,330.0
4.7,64.7,304.0
4.7,69.6,328.0
4.704,67.9,328.0
4.7,70.1,328.0
4.696,69.6,328.0
4.7,69.6,328.0
4.7,70.1,330.0
4.696,62.5,294.0
4.7,69.6,328.0
4.712,67.5,328.0
4.7,69.6,328.0
4.7,69.5,328.0
4.704,69.6,328.0
4.7,69.6,328.0
4.7,69.1,288.0
4.7,70.1,328.0
4.712,67.3,314.0
4.696,69.6,328.0
4.704,69.8,328.0
4.692,69.1,324.0
4.7,69.8,328.0
4.7,69.4,288.0
4.7,69.8,328.0
4.712,67.5,318.0
4.7,70.2,330.0
4.7,69.4,328.0
4.7,69.2,324.0
4.7,70.1,328.0
4.696,69.0,288.0
4.7,69.9,328.0
4.712,68.5,322.0
4.696,70.4,330.0
4.704,69.9,328.0
4.7,69.5,324.0
4.7,69.4,330.0
4.7,68.7,324.0
4.7,70.4,330.0
4.7,68.7,324.0
4.696,69.4,328.0
4.7,68.7,330.0
4.7,70.2,328.0
4.7,69.6,328.0
4.7,69.8,328.0
4.696,70.5,330.0
4.696,65.9,312.0
4.7,70.2,330.0
4.708,67.6,330.0
4.696,69.8,328.0
4.7,70.0,328.0
4.7,70.1,330.0
4.7,69.4,324.0
4.696,64.1,302.0
4.696,70.6,328.0
4.704,66.8,328.0
4.7,70.3,330.0
4.7,70.4,330.0
4.7,69.3,324.0
4.7,70.3,330.0
4.7,69.5,294.0
4.696,69.5,328.0
4.712,68.1,322.0
4.7,70.1,330.0
4.704,69.3,324.0
4.696,69.6,328.0
4.7,70.2,330.0
4.7,69.2,288.0
4.7,70.4,330.0
4.712,68.0,322.0
4.696,69.5,328.0
4.7,69.4,328.0
4.7,67.2,328.0
4.7,69.4,328.0
4.696,69.6,328.0
4.696,70.6,330.0
4.712,67.1,314.0
4.7,69.5,328.0
4.704,70.0,328.0
4.7,69.1,324.0
4.7,69.7,328.0
4.704,69.5,328.0
4.696,69.8,328.0
4.7,68.0,322.0
4.7,70.1,330.0
4.7,69.2,328.0
4.7,69.8,324.0
4.7,69.8,328.0
4.7,69.1,324.0
4.7,69.8,328.0
4.7,67.7,318.0
4.696,69.6,328.0
4.7,67.2,328.0
4.7,70.4,330.0
4.7,69.8,328.0
4.7,69.2,324.0
4.696,70.0,328.0
4.7,69.5,304.0
4.7,69.3,328.0
4.708,67.9,318.0
4.696,69.7,328.0
4.696,69.9,328.0
4.7,69.8,328.0
4.7,70.0,328.0
4.7,69.2,294.0
4.7,69.9,330.0
4.708,66.9,314.0
4.696,69.7,328.0
4.7,70.0,328.0
4.696,69.9,328.0
4.696,69.6,328.0
4.704,69.6,288.0
4.696,70.3,330.0
