Bus Voltage (V),Current (mA),Power (mW)
4.724,48.0,226.0
4.72,47.6,282.0
4.724,47.6,226.0
4.724,47.6,226.0
4.732,47.8,226.0
4.724,47.7,226.0
4.7,53.5,230.0
4.72,48.5,230.0
4.728,65.7,308.0
4.724,48.2,226.0
4.728,47.9,226.0
4.724,47.4,226.0
4.72,47.4,222.0
4.692,47.9,226.0
4.72,48.0,226.0
4.728,66.4,314.0
4.728,48.2,230.0
4.728,48.3,230.0
4.724,48.2,226.0
4.724,47.9,226.0
4.724,47.7,226.0
4.728,47.6,226.0
4.716,66.4,226.0
4.732,47.9,226.0
4.732,48.4,232.0
4.724,48.3,230.0
4.728,48.2,230.0
4.72,48.0,230.0
4.724,48.1,226.0
4.712,48.2,226.0
4.728,47.5,226.0
4.724,49.0,230.0
4.728,48.0,226.0
4.72,47.9,226.0
4.732,48.3,230.0
4.728,48.3,230.0
4.728,48.4,230.0
4.724,48.3,226.0
4.724,56.7,266.0
4.728,47.9,226.0
4.72,47.5,226.0
4.728,47.9,226.0
4.724,47.8,226.0
4.728,48.2,230.0
4.724,48.7,230.0
