Bus Voltage (V),Current (mA),Power (mW)
4.692,72.4,340.0
4.684,73.5,324.0
4.684,68.1,322.0
4.68,67.8,318.0
4.68,72.4,338.0
4.684,72.7,350.0
4.684,72.3,298.0
4.676,74.8,350.0
4.684,64.0,298.0
4.684,74.8,350.0
4.684,65.0,340.0
4.692,73.4,312.0
4.684,73.7,344.0
4.688,67.1,314.0
4.684,73.2,344.0
4.68,67.4,344.0
4.696,75.0,350.0
4.68,73.0,340.0
4.692,73.8,348.0
4.68,72.7,308.0
4.684,74.8,350.0
4.684,68.8,322.0
4.676,74.0,348.0
4.692,74.2,348.0
4.692,74.1,318.0
4.688,73.8,348.0
4.676,63.6,298.0
4.684,72.5,338.0
4.68,64.6,344.0
4.692,74.4,344.0
4.684,73.2,344.0
4.692,72.4,340.0
4.676,66.9,314.0
4.676,66.8,344.0
4.684,69.0,324.0
4.684,73.3,344.0
4.688,73.5,344.0
4.684,73.1,298.0
4.684,75.0,350.0
4.676,65.3,304.0
4.684,74.3,348.0
4.68,73.4,344.0
4.696,75.1,334.0
4.68,72.9,340.0
4.68,69.5,324.0
4.68,73.2,344.0
4.68,74.4,348.0
4.696,74.3,350.0
4.68,72.6,340.0
4.688,74.7,350.0
4.676,65.4,304.0
4.684,74.5,348.0
4.684,69.1,348.0
4.692,74.4,348.0
4.68,73.8,348.0
4.692,68.8,322.0
4.68,74.5,340.0
4.676,64.8,304.0
4.692,71.6,334.0
4.676,72.6,340.0
4.696,75.4,354.0
4.68,72.9,304.0
4.68,73.1,344.0
4.676,65.4,304.0
4.684,74.5,348.0
4.684,68.2,348.0
4.684,73.5,344.0
4.68,74.3,348.0
4.688,65.1,304.0
4.684,74.4,350.0
4.676,65.4,340.0
4.7,74.9,350.0
4.68,73.1,340.0
4.696,71.8,338.0
4.684,73.7,318.0
4.684,72.9,340.0
4.688,71.5,334.0
4.684,73.6,344.0
4.696,74.9,350.0
4.692,74.3,304.0
4.684,75.0,354.0
4.672,64.1,298.0
4.684,75.0,350.0
4.676,67.3,348.0
4.696,74.6,330.0
4.676,74.3,348.0
4.696,69.8,328.0
4.68,69.4,324.0
4.68,64.5,338.0
4.688,72.1,338.0
4.684,73.1,340.0
4.692,74.4,350.0
4.684,73.0,302.0
4.684,74.2,350.0
4.676,63.4,294.0
4.68,74.0,348.0
4.68,74.1,348.0
4.692,74.4,324.0
4.676,74.1,348.0
4.68,66.8,314.0
4.68,74.9,350.0
4.684,66.6,344.0
4.696,74.7,348.0
4.684,72.6,340.0
4.688,73.6,344.0
4.684,66.6,312.0
4.68,74.4,350.0
4.684,71.1,330.0
4.692,74.5,348.0
4.68,73.6,344.0
4.692,73.7,312.0
4.676,74.2,348.0
4.676,64.1,302.0
4.676,74.3,348.0
4.684,72.9,340.0
4.696,74.9,344.0
4.684,73.1,340.0
4.68,70.4,330.0
4.68,66.7,312.0
4.68,73.1,340.0
4.688,70.2,344.0
4.684,72.9,340.0
4.68,74.5,350.0
4.684,64.5,302.0
4.68,74.7,348.0
4.68,64.4,338.0
4.696,74.6,350.0
4.68,73.1,340.0
4.688,69.6,328.0
4.684,73.7,324.0
4.68,71.3,334.0
4.692,72.7,340.0
4.676,72.9,340.0
4.7,75.1,354.0
4.684,73.4,304.0
4.676,74.8,350.0
4.68,65.4,304.0
4.68,75.1,350.0
4.684,68.4,348.0
4.692,73.8,344.0
4.684,74.1,348.0
4.692,68.5,322.0
4.68,73.8,330.0
4.68,64.2,340.0
4.696,74.1,348.0
4.676,73.3,344.0
4.696,75.2,354.0
4.68,73.4,308.0
4.68,72.4,340.0
4.684,64.4,302.0
4.676,73.4,344.0
4.684,69.3,348.0
4.688,74.4,314.0
4.684,73.6,344.0
4.68,66.1,308.0
4.688,75.2,350.0
4.672,64.1,344.0
4.7,74.2,340.0
4.68,73.4,344.0
4.7,72.3,340.0
4.68,68.0,318.0
4.68,73.4,348.0
4.692,72.7,340.0
4.688,74.2,348.0
4.692,73.7,348.0
4.684,74.0,304.0
4.684,75.1,350.0
4.68,64.1,302.0
4.684,74.5,348.0
4.68,73.8,348.0
4.7,75.1,348.0
4.68,73.5,344.0
4.676,69.4,324.0
4.684,66.6,312.0
4.68,65.9,340.0
4.688,70.9,348.0
4.68,73.0,340.0
4.684,74.6,350.0
4.68,64.0,298.0
4.684,73.5,350.0
4.68,64.3,344.0
4.696,74.5,348.0
4.676,73.5,344.0
4.696,67.9,318.0
4.68,74.5,334.0
4.68,69.9,328.0
4.696,74.3,348.0
4.68,72.7,340.0
4.696,75.5,354.0
4.676,72.9,302.0
4.68,74.6,350.0
4.676,66.4,312.0
4.684,75.0,350.0
4.684,69.0,348.0
4.692,74.3,348.0
4.676,74.3,348.0
4.692,67.6,318.0
4.68,73.8,334.0
4.68,64.4,340.0
4.696,75.0,350.0
4.68,72.8,340.0
4.696,74.8,350.0
4.676,72.9,312.0
4.684,72.7,340.0
4.68,64.9,304.0
4.684,73.5,344.0
4.684,74.4,348.0
4.692,74.1,308.0
4.676,73.7,348.0
4.684,65.4,304.0
4.68,75.0,350.0
4.68,63.4,340.0
4.696,74.6,338.0
4.676,73.3,344.0
4.696,70.8,330.0
4.676,69.4,324.0
4.684,72.3,348.0
4.692,73.2,344.0
4.688,73.9,348.0
4.688,74.5,350.0
4.688,73.3,302.0
4.68,74.9,354.0
4.684,64.9,304.0
4.68,74.6,350.0
4.684,73.9,348.0
4.696,74.9,340.0
4.676,73.5,344.0
4.68,68.0,318.0
4.676,68.0,318.0
4.68,64.1,340.0
4.688,71.8,348.0
4.684,73.3,344.0
4.68,75.2,354.0
4.684,63.9,298.0
4.68,73.1,348.0
4.684,64.1,340.0
4.692,74.7,350.0
4.684,73.5,344.0
4.692,68.0,318.0
4.68,73.8,334.0
4.68,69.1,324.0
4.692,74.6,350.0
4.684,73.3,344.0
4.692,75.4,350.0
4.684,72.7,298.0
4.684,73.7,348.0
4.684,67.3,314.0
4.68,74.9,350.0
4.688,69.8,348.0
4.688,74.5,348.0
4.68,74.2,348.0
4.692,66.1,312.0
4.68,73.9,334.0
4.68,63.8,340.0
4.692,75.0,350.0
4.68,73.0,340.0
4.688,74.5,350.0
4.684,73.5,314.0
4.68,71.5,348.0
4.684,65.2,304.0
4.68,74.0,348.0
4.692,73.9,348.0
4.684,74.0,308.0
4.688,73.9,348.0
4.68,65.1,304.0
4.688,75.1,350.0
4.68,63.8,340.0
4.692,74.6,334.0
4.68,73.2,344.0
4.688,70.9,334.0
4.68,69.2,324.0
4.68,73.5,350.0
4.692,73.1,340.0
4.684,73.7,344.0
4.696,74.1,348.0
4.684,73.9,302.0
4.684,75.2,354.0
4.68,64.9,304.0
4.688,74.4,348.0
4.684,74.2,348.0
4.692,74.4,340.0
4.684,73.9,348.0
4.68,67.6,318.0
4.684,68.8,322.0
4.68,72.3,338.0
4.696,72.6,350.0
4.68,73.0,340.0
4.688,75.3,354.0
4.676,64.1,302.0
4.688,73.7,348.0
4.68,63.9,344.0
4.692,73.9,344.0
4.68,73.4,344.0
4.688,67.7,318.0
4.68,74.5,340.0
4.676,69.3,324.0
4.696,74.6,350.0
4.68,73.0,340.0
4.696,75.1,354.0
4.68,72.4,298.0
4.684,74.4,350.0
4.68,67.6,318.0
4.684,74.8,350.0
4.688,70.4,348.0
4.692,74.4,348.0
4.68,74.7,350.0
4.688,66.0,308.0
4.68,70.9,330.0
4.676,63.7,340.0
4.696,75.1,350.0
4.676,73.0,340.0
4.7,74.7,350.0
4.676,73.2,312.0
4.684,69.6,348.0
4.676,65.6,308.0
4.684,73.7,344.0
4.684,74.3,350.0
4.688,73.8,304.0
4.68,74.4,350.0
4.676,65.6,308.0
4.684,74.9,350.0
4.676,64.0,340.0
4.696,74.8,334.0
4.676,73.4,344.0
4.696,69.7,328.0
4.68,69.3,324.0
4.688,72.0,350.0
4.692,73.9,348.0
4.688,73.5,344.0
4.692,74.6,350.0
4.692,73.5,302.0
4.684,74.4,350.0
4.676,65.8,308.0
4.684,75.0,350.0
4.68,74.0,348.0
4.696,74.7,334.0
4.676,73.9,330.0
4.684,67.9,318.0
4.676,68.8,322.0
4.684,72.5,338.0
4.692,73.6,350.0
4.688,73.2,340.0
4.68,74.7,350.0
4.688,64.1,298.0
4.68,72.6,348.0
4.676,65.2,344.0
4.692,73.9,348.0
4.68,73.8,348.0
4.688,67.4,318.0
4.68,74.4,348.0
4.684,68.4,322.0
4.696,75.2,350.0
4.684,73.2,340.0
4.696,75.1,348.0
4.684,72.5,302.0
4.684,74.3,348.0
4.684,69.0,324.0
4.684,74.4,348.0
4.684,70.6,348.0
4.692,74.4,348.0
4.676,74.2,348.0
4.688,64.9,304.0
4.68,74.5,338.0
4.684,64.8,340.0
4.692,74.9,350.0
4.684,72.9,340.0
4.696,74.0,348.0
4.684,73.9,318.0
4.68,69.1,324.0
4.68,66.5,312.0
4.68,73.9,348.0
4.684,74.5,350.0
4.688,73.2,302.0
4.68,74.8,350.0
4.684,65.8,308.0
4.68,74.6,350.0
4.68,64.1,340.0
4.696,74.7,350.0
4.684,73.4,344.0
4.692,69.3,324.0
4.684,71.2,334.0
4.684,70.7,348.0
4.692,74.6,350.0
4.684,72.8,340.0
4.692,75.3,354.0
4.684,73.5,302.0
4.68,74.9,350.0
4.684,66.0,308.0
4.68,75.4,354.0
4.688,74.7,350.0
4.696,74.6,328.0
4.684,74.6,350.0
4.68,66.9,314.0
4.684,68.7,322.0
4.68,64.0,340.0
4.696,74.8,354.0
4.684,72.8,340.0
4.696,74.8,350.0
4.68,64.7,302.0
4.676,71.7,350.0
4.684,65.5,308.0
4.692,74.0,348.0
4.688,74.1,348.0
4.692,66.8,312.0
4.684,74.0,344.0
4.68,68.2,322.0
4.7,75.1,350.0
4.676,72.7,340.0
4.7,74.6,348.0
4.68,72.7,304.0
4.676,74.7,350.0
4.68,69.0,324.0
4.676,74.2,348.0
4.688,71.5,350.0
4.688,74.6,350.0
4.688,74.8,350.0
4.68,64.2,302.0
4.684,74.4,340.0
4.676,65.7,348.0
4.696,74.4,348.0
4.68,73.2,344.0
4.704,74.2,348.0
4.676,73.1,318.0
4.676,68.9,324.0
4.684,67.7,318.0
4.68,73.5,344.0
4.692,73.9,348.0
4.688,73.0,298.0
4.684,75.1,354.0
4.676,65.8,308.0
4.684,74.1,348.0
4.68,64.8,340.0
4.7,75.0,330.0
4.684,73.2,344.0
4.7,69.9,328.0
4.68,71.7,334.0
4.68,71.5,350.0
4.696,74.0,348.0
4.684,73.7,344.0
4.692,75.2,354.0
4.68,73.3,302.0
4.684,74.5,350.0
4.676,66.3,312.0
4.704,74.8,350.0
4.68,74.0,348.0
4.696,74.4,330.0
4.68,74.2,338.0
4.68,67.6,318.0
4.68,69.2,324.0
4.684,72.6,340.0
4.696,74.9,354.0
4.676,72.9,340.0
4.684,74.8,350.0
4.68,64.7,302.0
4.688,71.5,350.0
4.68,65.1,340.0
4.696,74.0,348.0
4.68,74.3,348.0
4.692,67.3,314.0
4.68,74.2,340.0
4.684,68.4,322.0
4.696,75.6,354.0
4.684,73.0,340.0
4.7,75.0,354.0
4.676,73.1,304.0
4.684,74.4,350.0
4.68,68.4,322.0
4.688,74.5,350.0
4.684,70.2,350.0
4.7,74.5,322.0
4.676,73.7,348.0
4.692,64.6,302.0
4.68,71.9,338.0
4.684,63.9,340.0
4.7,74.8,350.0
4.68,73.2,344.0
4.696,74.5,350.0
4.676,73.0,312.0
4.68,69.6,348.0
4.684,67.2,314.0
4.684,74.1,348.0
4.688,73.9,348.0
4.688,74.1,302.0
4.68,75.0,350.0
4.684,65.9,308.0
4.68,74.5,348.0
4.684,73.3,344.0
4.696,75.2,334.0
4.676,72.7,340.0
4.684,71.4,334.0
4.676,70.9,330.0
4.684,71.4,348.0
4.688,73.0,350.0
4.692,74.2,348.0
4.688,75.2,354.0
4.688,64.1,302.0
4.68,74.4,348.0
4.684,65.0,304.0
4.696,74.8,350.0
4.684,73.9,348.0
4.696,75.0,340.0
